 

stn;time;fu3010m1
SIM;201611;86.4
SIM;201612;106.9
SIM;201701;100.4
SIM;201702;93.6
SIM;201703;100.1
SIM;201704;84.6
SIM;201705;86.8
SIM;201706;79.9
SIM;201707;92.9
SIM;201708;77.4
SIM;201709;92.2
SIM;201710;102.2
SIM;201711;98.6
SIM;201712;95.4
SIM;201801;128.9
SIM;201802;81.7
SIM;201803;79.9
SIM;201804;78.8
SIM;201805;66.6
SIM;201806;64.4
SIM;201807;68.8
SIM;201808;94.0
SIM;201809;92.2
SIM;201810;105.1
SIM;201811;87.8
SIM;201812;110.9
SIM;201901;131.4
SIM;201902;106.2
SIM;201903;109.8
SIM;201904;78.8
SIM;201905;114.5
SIM;201906;69.5
SIM;201907;78.8
SIM;201908;74.5
SIM;201909;88.2
SIM;201910;94.3
SIM;201911;85.7
SIM;201912;112.0
SIM;202001;99.7
SIM;202002;126.4
SIM;202003;92.5
SIM;202004;68.8
SIM;202005;82.1
SIM;202006;82.4
SIM;202007;78.1
SIM;202008;85.7
SIM;202009;113.8
SIM;202010;89.3
SIM;202011;82.8
SIM;202012;83.9
SIM;202101;111.2
SIM;202102;89.6
SIM;202103;93.2
