 

stn;time;tre200d0
MTR;20190916;13.8
MTR;20190917;12.4
MTR;20190918;10.3
MTR;20190919;7.7
MTR;20190920;4.7
MTR;20190921;5.6
MTR;20190922;5.6
MTR;20190923;4.8
MTR;20190924;5.3
MTR;20190925;6.0
MTR;20190926;7.2
MTR;20190927;6.7
MTR;20190928;6.9
MTR;20190929;6.7
MTR;20190930;8.7
MTR;20191001;6.8
MTR;20191002;4.5
MTR;20191003;0.9
MTR;20191004;1.9
MTR;20191005;3.6
MTR;20191006;3.0
MTR;20191007;2.0
MTR;20191008;6.2
MTR;20191009;2.9
MTR;20191010;3.2
MTR;20191011;4.6
MTR;20191012;6.0
MTR;20191013;7.3
MTR;20191014;5.6
MTR;20191015;4.1
MTR;20191016;3.5
MTR;20191017;3.0
MTR;20191018;2.4
MTR;20191019;4.3
MTR;20191020;5.3
MTR;20191021;6.1
MTR;20191022;7.1
MTR;20191023;6.8
MTR;20191024;3.5
MTR;20191025;6.8
MTR;20191026;8.1
MTR;20191027;8.4
MTR;20191028;6.3
MTR;20191029;4.8
MTR;20191030;3.7
MTR;20191031;2.5
MTR;20191101;-0.3
MTR;20191102;0.0
MTR;20191103;0.1
MTR;20191104;0.4
MTR;20191105;-1.0
MTR;20191106;-2.2
MTR;20191107;-3.3
MTR;20191108;-3.5
MTR;20191109;-5.2
MTR;20191110;-4.9
MTR;20191111;-4.0
MTR;20191112;-4.1
MTR;20191113;-6.6
MTR;20191114;-6.3
MTR;20191115;-3.7
MTR;20191116;-4.8
MTR;20191117;-3.7
MTR;20191118;-6.3
MTR;20191119;-2.1
MTR;20191120;-1.3
MTR;20191121;-3.3
MTR;20191122;-2.8
MTR;20191123;-1.8
MTR;20191124;0.3
MTR;20191125;2.3
MTR;20191126;1.7
MTR;20191127;-1.0
MTR;20191128;-2.0
MTR;20191129;-2.2
MTR;20191130;-3.2
MTR;20191201;-4.3
MTR;20191202;-3.4
MTR;20191203;-2.4
MTR;20191204;1.0
MTR;20191205;1.5
MTR;20191206;-0.6
MTR;20191207;0.1
MTR;20191208;-1.5
MTR;20191209;-4.2
MTR;20191210;-4.8
MTR;20191211;-0.6
MTR;20191212;-7.4
MTR;20191213;-8.1
MTR;20191214;-1.3
MTR;20191215;-1.1
MTR;20191216;-1.3
MTR;20191217;-0.5
MTR;20191218;0.2
MTR;20191219;-0.9
MTR;20191220;-1.7
MTR;20191221;-1.7
MTR;20191222;-3.5
MTR;20191223;-5.3
MTR;20191224;-1.6
MTR;20191225;-3.2
MTR;20191226;-1.5
MTR;20191227;-2.2
MTR;20191228;-0.9
MTR;20191229;2.0
MTR;20191230;2.1
MTR;20191231;2.9
MTR;20200101;2.7
MTR;20200102;-1.1
MTR;20200103;1.6
MTR;20200104;-1.5
MTR;20200105;-0.7
MTR;20200106;2.1
MTR;20200107;0.1
MTR;20200108;2.4
MTR;20200109;2.1
MTR;20200110;-4.2
MTR;20200111;-1.3
MTR;20200112;2.5
MTR;20200113;-0.8
MTR;20200114;-4.3
MTR;20200115;-5.0
MTR;20200116;-1.6
MTR;20200117;-4.1
MTR;20200118;-6.3
MTR;20200119;-10.2
MTR;20200120;-9.4
MTR;20200121;-1.6
MTR;20200122;1.9
MTR;20200123;1.7
MTR;20200124;-1.0
MTR;20200125;-3.6
MTR;20200126;-3.7
MTR;20200127;-4.0
MTR;20200128;-5.8
MTR;20200129;-6.3
MTR;20200130;-2.6
MTR;20200131;2.9
MTR;20200201;-0.3
MTR;20200202;2.2
MTR;20200203;4.0
MTR;20200204;-5.7
MTR;20200205;-8.0
MTR;20200206;-1.8
MTR;20200207;1.0
MTR;20200208;-2.1
MTR;20200209;-4.1
MTR;20200210;-2.0
MTR;20200211;-4.2
MTR;20200212;-7.0
MTR;20200213;-6.1
MTR;20200214;-2.4
MTR;20200215;-0.2
MTR;20200216;0.5
MTR;20200217;-1.7
MTR;20200218;-3.7
MTR;20200219;-5.6
MTR;20200220;-3.2
MTR;20200221;-0.5
MTR;20200222;3.7
MTR;20200223;6.5
MTR;20200224;5.0
MTR;20200225;-1.5
MTR;20200226;-8.5
MTR;20200227;-9.7
MTR;20200228;-7.2
MTR;20200229;-6.2
MTR;20200301;-4.4
MTR;20200302;-4.4
MTR;20200303;-7.2
MTR;20200304;-6.7
MTR;20200305;-7.2
MTR;20200306;-5.3
MTR;20200307;-6.7
MTR;20200308;-3.5
MTR;20200309;-4.8
MTR;20200310;-1.5
MTR;20200311;5.6
MTR;20200312;4.4
MTR;20200313;0.6
MTR;20200314;-2.3
MTR;20200315;-5.5
MTR;20200316;-2.5
MTR;20200317;3.4
MTR;20200318;3.2
MTR;20200319;2.5
MTR;20200320;0.9
MTR;20200321;1.2
MTR;20200322;-1.3
MTR;20200323;-4.3
MTR;20200324;-8.0
MTR;20200325;-10.1
MTR;20200326;-6.9
MTR;20200327;-1.5
MTR;20200328;1.0
MTR;20200329;-0.5
MTR;20200330;-5.1
MTR;20200331;-6.9
MTR;20200401;-6.2
MTR;20200402;-2.2
MTR;20200403;-1.7
MTR;20200404;0.0
MTR;20200405;-0.2
MTR;20200406;1.0
MTR;20200407;3.4
MTR;20200408;3.3
MTR;20200409;4.5
MTR;20200410;5.4
MTR;20200411;5.5
MTR;20200412;4.0
MTR;20200413;3.1
MTR;20200414;0.5
MTR;20200415;1.1
MTR;20200416;5.1
MTR;20200417;6.1
MTR;20200418;7.0
MTR;20200419;5.8
MTR;20200420;2.8
MTR;20200421;1.8
MTR;20200422;1.0
MTR;20200423;4.2
MTR;20200424;5.3
MTR;20200425;5.4
MTR;20200426;4.0
MTR;20200427;3.0
MTR;20200428;0.9
MTR;20200429;1.7
MTR;20200430;0.9
MTR;20200501;0.7
MTR;20200502;1.4
MTR;20200503;2.5
MTR;20200504;4.1
MTR;20200505;5.3
MTR;20200506;4.5
MTR;20200507;7.0
MTR;20200508;7.2
MTR;20200509;6.4
MTR;20200510;3.4
MTR;20200511;1.9
MTR;20200512;4.1
MTR;20200513;2.6
MTR;20200514;4.3
MTR;20200515;3.5
MTR;20200516;3.4
MTR;20200517;6.2
MTR;20200518;7.9
MTR;20200519;8.0
MTR;20200520;7.6
MTR;20200521;8.9
MTR;20200522;10.8
MTR;20200523;8.9
MTR;20200524;2.9
MTR;20200525;5.3
MTR;20200526;5.9
MTR;20200527;6.0
MTR;20200528;6.0
MTR;20200529;3.5
MTR;20200530;3.4
MTR;20200531;4.8
MTR;20200601;7.8
MTR;20200602;9.1
MTR;20200603;7.3
MTR;20200604;3.5
MTR;20200605;5.3
MTR;20200606;5.4
MTR;20200607;3.3
MTR;20200608;2.9
MTR;20200609;3.0
MTR;20200610;3.5
MTR;20200611;3.1
MTR;20200612;3.7
MTR;20200613;6.4
MTR;20200614;6.7
MTR;20200615;6.8
MTR;20200616;6.8
MTR;20200617;4.4
MTR;20200618;5.7
MTR;20200619;4.9
MTR;20200620;6.5
MTR;20200621;7.5
MTR;20200622;9.2
MTR;20200623;12.3
MTR;20200624;12.3
MTR;20200625;10.4
MTR;20200626;10.2
MTR;20200627;10.3
MTR;20200628;11.4
MTR;20200629;11.4
MTR;20200630;12.2
MTR;20200701;11.6
MTR;20200702;11.6
MTR;20200703;9.1
MTR;20200704;10.5
MTR;20200705;14.2
MTR;20200706;12.1
MTR;20200707;8.5
MTR;20200708;10.7
MTR;20200709;13.7
MTR;20200710;12.6
MTR;20200711;9.0
MTR;20200712;9.3
MTR;20200713;8.3
MTR;20200714;7.0
MTR;20200715;6.8
MTR;20200716;8.8
MTR;20200717;8.8
MTR;20200718;8.6
MTR;20200719;10.9
MTR;20200720;12.2
MTR;20200721;11.9
MTR;20200722;12.9
MTR;20200723;12.8
MTR;20200724;9.0
MTR;20200725;10.6
MTR;20200726;11.0
MTR;20200727;12.1
MTR;20200728;14.7
MTR;20200729;15.2
MTR;20200730;14.8
MTR;20200731;17.7
MTR;20200801;16.4
MTR;20200802;12.3
MTR;20200803;7.2
MTR;20200804;4.7
MTR;20200805;9.9
MTR;20200806;12.9
MTR;20200807;13.4
MTR;20200808;14.5
MTR;20200809;15.0
MTR;20200810;13.8
MTR;20200811;14.5
MTR;20200812;13.5
MTR;20200813;11.7
MTR;20200814;11.5
MTR;20200815;12.9
