 

stn;time;rhh150mx
DLMIT;201107;22.7
DLMIT;201108;17.1
DLMIT;201109;9.7
DLMIT;201110;8.2
DLMIT;201111;0.0
DLMIT;201112;4.2
DLMIT;201201;5.6
DLMIT;201202;2.1
DLMIT;201203;2.2
DLMIT;201204;3.1
DLMIT;201205;15.1
DLMIT;201206;26.0
DLMIT;201207;16.1
DLMIT;201208;13.9
DLMIT;201209;11.2
DLMIT;201210;6.7
DLMIT;201211;5.9
DLMIT;201212;3.6
DLMIT;201301;5.8
DLMIT;201302;3.5
DLMIT;201303;3.0
DLMIT;201304;3.8
DLMIT;201305;9.2
DLMIT;201306;17.9
DLMIT;201307;11.0
DLMIT;201308;9.1
DLMIT;201309;6.2
DLMIT;201310;7.5
DLMIT;201311;3.9
DLMIT;201312;2.6
DLMIT;201401;4.4
DLMIT;201402;3.3
DLMIT;201403;3.3
DLMIT;201404;6.3
DLMIT;201405;8.3
DLMIT;201406;13.9
DLMIT;201407;11.4
DLMIT;201408;13.7
DLMIT;201409;15.0
DLMIT;201410;12.8
DLMIT;201411;5.9
DLMIT;201412;2.9
DLMIT;201501;3.9
DLMIT;201502;2.6
DLMIT;201503;3.9
DLMIT;201504;3.0
DLMIT;201505;10.0
DLMIT;201506;7.3
DLMIT;201507;14.6
DLMIT;201508;6.3
DLMIT;201509;18.8
DLMIT;201510;5.6
DLMIT;201511;3.7
DLMIT;201512;3.6
DLMIT;201601;3.7
DLMIT;201602;4.3
DLMIT;201603;3.8
DLMIT;201604;5.0
DLMIT;201605;22.2
DLMIT;201606;21.0
DLMIT;201607;11.4
DLMIT;201608;13.7
DLMIT;201609;5.8
DLMIT;201610;3.2
DLMIT;201611;1.8
DLMIT;201612;1.5
DLMIT;201701;2.8
DLMIT;201702;2.6
DLMIT;201703;2.9
DLMIT;201704;4.3
DLMIT;201705;9.5
DLMIT;201706;15.9
DLMIT;201707;8.2
DLMIT;201708;10.4
DLMIT;201709;11.0
DLMIT;201710;5.9
DLMIT;201711;4.6
DLMIT;201712;2.8
DLMIT;201801;5.8
DLMIT;201802;2.1
DLMIT;201803;1.5
DLMIT;201804;3.0
