 

stn;time;rhs150d0
SVG;18920201;0.0
SVG;18920202;8.6
SVG;18920203;1.9
SVG;18920204;0.0
SVG;18920205;3.2
SVG;18920206;23.7
SVG;18920207;9.0
SVG;18920208;11.1
SVG;18920209;0.8
SVG;18920210;0.0
SVG;18920211;0.0
SVG;18920212;0.0
SVG;18920213;2.1
SVG;18920214;1.8
SVG;18920215;0.0
SVG;18920216;0.0
SVG;18920217;3.8
SVG;18920218;0.0
SVG;18920219;5.8
SVG;18920220;8.9
SVG;18920221;0.0
SVG;18920222;0.0
SVG;18920223;0.0
SVG;18920224;1.4
SVG;18920225;1.4
SVG;18920226;3.5
SVG;18920227;0.0
SVG;18920228;0.2
SVG;18920229;0.0
SVG;18920301;0.8
SVG;18920302;4.8
SVG;18920303;0.3
SVG;18920304;0.6
SVG;18920305;0.0
SVG;18920306;0.0
SVG;18920307;0.0
SVG;18920308;0.0
SVG;18920309;0.0
SVG;18920310;4.9
SVG;18920311;0.3
SVG;18920312;0.0
SVG;18920313;0.0
SVG;18920314;20.6
SVG;18920315;0.3
SVG;18920316;0.0
SVG;18920317;0.0
SVG;18920318;0.0
SVG;18920319;0.0
SVG;18920320;0.0
SVG;18920321;0.0
SVG;18920322;0.0
SVG;18920323;0.0
SVG;18920324;0.0
SVG;18920325;0.0
SVG;18920326;0.0
SVG;18920327;1.2
SVG;18920328;3.2
SVG;18920329;6.1
SVG;18920330;0.0
SVG;18920331;0.0
SVG;18920401;0.0
SVG;18920402;0.0
SVG;18920403;0.0
SVG;18920404;0.0
SVG;18920405;0.0
SVG;18920406;0.0
SVG;18920407;0.0
SVG;18920408;0.0
SVG;18920409;0.0
SVG;18920410;0.0
SVG;18920411;0.0
SVG;18920412;0.0
SVG;18920413;0.5
SVG;18920414;2.9
SVG;18920415;13.8
SVG;18920416;17.8
SVG;18920417;0.4
SVG;18920418;6.8
SVG;18920419;5.0
SVG;18920420;0.3
SVG;18920421;0.0
SVG;18920422;0.0
