 

stn;time;rsd300y0
RIC;1901;12
RIC;1902;7
RIC;1903;7
RIC;1904;8
RIC;1905;5
RIC;1906;7
RIC;1907;10
RIC;1908;9
RIC;1909;10
RIC;1910;13
RIC;1911;5
RIC;1912;11
RIC;1913;10
RIC;1914;12
RIC;1915;9
RIC;1916;12
RIC;1917;3
RIC;1918;13
RIC;1919;8
RIC;1920;6
RIC;1921;5
RIC;1922;13
RIC;1923;7
RIC;1924;11
RIC;1925;8
RIC;1926;11
RIC;1927;15
RIC;1928;10
RIC;1929;5
RIC;1930;15
RIC;1931;10
RIC;1932;12
RIC;1933;12
RIC;1934;7
RIC;1935;12
RIC;1936;10
RIC;1937;9
RIC;1938;6
RIC;1939;10
RIC;1940;20
RIC;1941;6
RIC;1942;10
RIC;1943;7
RIC;1944;13
RIC;1945;10
RIC;1946;5
RIC;1947;9
RIC;1948;10
RIC;1949;4
RIC;1950;8
RIC;1951;11
RIC;1952;11
RIC;1953;10
RIC;1954;11
RIC;1955;15
RIC;1956;16
RIC;1957;11
RIC;1958;11
RIC;1959;4
RIC;1960;17
RIC;1961;6
RIC;1962;8
RIC;1963;5
RIC;1964;7
RIC;1965;12
RIC;1966;14
RIC;1967;8
RIC;1968;14
RIC;1969;8
RIC;1970;13
RIC;1971;8
RIC;1972;16
RIC;1973;10
RIC;1974;16
RIC;1975;14
RIC;1976;11
RIC;1977;10
RIC;1978;12
RIC;1979;12
RIC;1980;11
RIC;1981;14
RIC;1982;11
RIC;1983;13
RIC;1984;15
RIC;1985;9
RIC;1986;13
RIC;1987;14
RIC;1988;12
RIC;1989;12
RIC;1990;12
RIC;1991;13
RIC;1992;12
RIC;1993;13
RIC;1994;14
RIC;1995;17
RIC;1996;9
RIC;1997;13
RIC;1998;11
RIC;1999;17
RIC;2000;14
RIC;2001;13
RIC;2002;20
RIC;2003;8
RIC;2004;8
RIC;2005;8
RIC;2006;15
RIC;2007;18
RIC;2008;12
RIC;2009;7
RIC;2010;18
RIC;2011;10
RIC;2012;14
RIC;2013;15
RIC;2014;15
RIC;2015;12
RIC;2016;15
RIC;2017;17
RIC;2018;14
RIC;2019;15
RIC;2020;9
