 

stn;time;tre200d0
IYSUM;19971127;-4.4
IYSUM;19971128;-4.4
IYSUM;19971129;-3.2
IYSUM;19971130;-6.4
IYSUM;19971201;-7.9
IYSUM;19971202;-8.2
IYSUM;19971203;-12.7
IYSUM;19971204;-8.5
IYSUM;19971205;-9.7
IYSUM;19971206;-9.0
IYSUM;19971207;-3.4
IYSUM;19971208;-0.8
IYSUM;19971209;-4.9
IYSUM;19971210;-3.2
IYSUM;19971211;0.9
IYSUM;19971212;-5.3
IYSUM;19971213;-10.1
IYSUM;19971214;-11.4
IYSUM;19971215;-13.2
IYSUM;19971216;-13.8
IYSUM;19971217;-5.5
IYSUM;19971218;-1.8
IYSUM;19971219;-2.2
IYSUM;19971220;-3.2
IYSUM;19971221;-5.3
IYSUM;19971222;-5.5
IYSUM;19971223;-5.2
IYSUM;19971224;-3.0
IYSUM;19971225;1.3
IYSUM;19971226;-3.3
IYSUM;19971227;-9.9
IYSUM;19971228;-11.3
IYSUM;19971229;-10.9
IYSUM;19971230;-6.1
IYSUM;19971231;-4.5
IYSUM;19980101;-4.1
IYSUM;19980102;-4.5
IYSUM;19980103;-4.8
IYSUM;19980104;-6.1
IYSUM;19980105;-6.4
IYSUM;19980106;-6.4
IYSUM;19980107;-3.6
IYSUM;19980108;-3.8
IYSUM;19980109;-1.8
IYSUM;19980110;-0.8
IYSUM;19980111;1.8
IYSUM;19980112;6.1
IYSUM;19980113;9.4
IYSUM;19980114;-0.1
IYSUM;19980115;-3.9
IYSUM;19980116;-5.6
IYSUM;19980117;-10.0
IYSUM;19980118;-6.2
IYSUM;19980119;-7.1
IYSUM;19980120;-13.6
IYSUM;19980121;-14.4
IYSUM;19980122;-9.3
IYSUM;19980123;-7.5
IYSUM;19980124;-6.6
IYSUM;19980125;-7.9
IYSUM;19980126;-8.3
IYSUM;19980127;-10.6
IYSUM;19980128;-8.6
IYSUM;19980129;-8.7
IYSUM;19980130;-7.1
IYSUM;19980131;-10.2
IYSUM;19980201;-10.7
IYSUM;19980202;-8.7
IYSUM;19980203;-8.5
IYSUM;19980204;-6.1
IYSUM;19980205;-7.6
IYSUM;19980206;-6.0
IYSUM;19980207;-5.0
IYSUM;19980208;-10.0
IYSUM;19980209;-1.0
IYSUM;19980210;3.1
IYSUM;19980211;4.3
IYSUM;19980212;-
IYSUM;19980213;-
IYSUM;19980214;-
IYSUM;19980215;-
IYSUM;19980216;-
IYSUM;19980217;-
IYSUM;19980218;-
IYSUM;19980219;5.6
IYSUM;19980220;5.6
IYSUM;19980221;4.0
IYSUM;19980222;-4.9
IYSUM;19980223;-6.6
IYSUM;19980224;-3.7
IYSUM;19980225;-2.5
IYSUM;19980226;-1.0
IYSUM;19980227;-0.4
IYSUM;19980228;-2.8
IYSUM;19980301;-9.7
IYSUM;19980302;-7.5
IYSUM;19980303;-2.1
IYSUM;19980304;-0.1
IYSUM;19980305;-6.8
IYSUM;19980306;-7.0
IYSUM;19980307;-0.8
IYSUM;19980308;-7.3
IYSUM;19980309;-14.4
IYSUM;19980310;-18.0
IYSUM;19980311;-12.2
IYSUM;19980312;-10.8
IYSUM;19980313;-10.3
IYSUM;19980314;-8.4
IYSUM;19980315;-10.1
IYSUM;19980316;-7.5
IYSUM;19980317;-6.0
IYSUM;19980318;-2.3
IYSUM;19980319;-8.3
IYSUM;19980320;-11.9
IYSUM;19980321;-12.8
IYSUM;19980322;-13.1
IYSUM;19980323;-11.9
IYSUM;19980324;-13.2
IYSUM;19980325;-10.4
IYSUM;19980326;-6.2
IYSUM;19980327;-3.8
IYSUM;19980328;2.1
IYSUM;19980329;3.5
IYSUM;19980330;2.6
IYSUM;19980331;2.1
IYSUM;19980401;0.0
IYSUM;19980402;-3.3
IYSUM;19980403;-2.0
IYSUM;19980404;-1.6
IYSUM;19980405;-2.6
IYSUM;19980406;-4.5
IYSUM;19980407;-5.6
IYSUM;19980408;-7.3
IYSUM;19980409;-7.0
IYSUM;19980410;-8.0
IYSUM;19980411;-8.4
IYSUM;19980412;-9.2
IYSUM;19980413;-9.6
IYSUM;19980414;-11.3
IYSUM;19980415;-9.1
IYSUM;19980416;-4.7
IYSUM;19980417;-5.5
IYSUM;19980418;-7.9
IYSUM;19980419;-9.0
IYSUM;19980420;-3.3
IYSUM;19980421;1.0
IYSUM;19980422;3.3
IYSUM;19980423;1.6
IYSUM;19980424;2.0
IYSUM;19980425;2.7
IYSUM;19980426;3.0
IYSUM;19980427;-1.5
IYSUM;19980428;-1.9
IYSUM;19980429;-2.9
IYSUM;19980430;-4.1
IYSUM;19980501;-1.4
IYSUM;19980502;-1.2
IYSUM;19980503;1.2
IYSUM;19980504;-3.5
IYSUM;19980505;0.4
IYSUM;19980506;-0.7
IYSUM;19980507;3.6
IYSUM;19980508;4.6
