 

stn;time;tre200dn
BEGWA;20140903;2.3
BEGWA;20140904;9.4
BEGWA;20140905;8.7
BEGWA;20140906;8.6
BEGWA;20140907;9.3
BEGWA;20140908;11.1
BEGWA;20140909;8.7
BEGWA;20140910;6.8
BEGWA;20140911;3.0
BEGWA;20140912;0.5
BEGWA;20140913;3.2
BEGWA;20140914;3.6
BEGWA;20140915;6.2
BEGWA;20140916;7.5
BEGWA;20140917;9.5
BEGWA;20140918;9.3
BEGWA;20140919;9.8
BEGWA;20140920;8.0
BEGWA;20140921;4.2
BEGWA;20140922;0.4
BEGWA;20140923;-1.8
BEGWA;20140924;3.9
BEGWA;20140925;0.6
BEGWA;20140926;4.2
BEGWA;20140927;8.2
BEGWA;20140928;9.5
BEGWA;20140929;8.3
BEGWA;20140930;7.3
BEGWA;20141001;6.2
BEGWA;20141002;5.4
BEGWA;20141003;7.0
BEGWA;20141004;4.9
BEGWA;20141005;3.5
BEGWA;20141006;3.5
BEGWA;20141007;4.8
BEGWA;20141008;6.0
BEGWA;20141009;7.8
BEGWA;20141010;6.9
BEGWA;20141011;6.0
BEGWA;20141012;5.4
BEGWA;20141013;2.0
BEGWA;20141014;3.6
BEGWA;20141015;4.0
BEGWA;20141016;5.9
BEGWA;20141017;6.1
BEGWA;20141018;9.2
BEGWA;20141019;11.2
BEGWA;20141020;6.3
BEGWA;20141021;-3.8
BEGWA;20141022;-6.6
BEGWA;20141023;-5.5
BEGWA;20141024;0.7
BEGWA;20141025;3.2
BEGWA;20141026;3.5
BEGWA;20141027;4.6
BEGWA;20141028;2.7
BEGWA;20141029;0.5
BEGWA;20141030;3.4
BEGWA;20141031;6.9
BEGWA;20141101;7.2
BEGWA;20141102;6.7
BEGWA;20141103;3.9
BEGWA;20141104;1.9
BEGWA;20141105;-3.5
BEGWA;20141106;-4.0
BEGWA;20141107;-0.3
BEGWA;20141108;-1.2
BEGWA;20141109;0.6
BEGWA;20141110;-0.6
BEGWA;20141111;4.6
BEGWA;20141112;-0.8
BEGWA;20141113;-1.2
BEGWA;20141114;4.1
BEGWA;20141115;-1.9
BEGWA;20141116;-2.8
BEGWA;20141117;-3.4
BEGWA;20141118;-5.2
BEGWA;20141119;-3.9
BEGWA;20141120;1.1
BEGWA;20141121;5.3
