 

stn;time;rzz150mx
SOMAT;200001;0.7
SOMAT;200002;1.4
SOMAT;200003;1.6
SOMAT;200004;1.5
SOMAT;200005;4.4
SOMAT;200006;9.6
SOMAT;200007;4.1
SOMAT;200008;7.6
SOMAT;200009;0.9
SOMAT;200010;1.5
SOMAT;200011;1.9
SOMAT;200012;0.9
SOMAT;200101;1.6
SOMAT;200102;1.0
SOMAT;200103;2.2
SOMAT;200104;1.6
SOMAT;200105;3.5
SOMAT;200106;6.8
SOMAT;200107;5.3
SOMAT;200108;5.0
SOMAT;200109;2.4
SOMAT;200110;2.3
SOMAT;200111;2.5
SOMAT;200112;0.7
SOMAT;200201;1.5
SOMAT;200202;2.1
SOMAT;200203;2.4
SOMAT;200204;0.9
SOMAT;200205;2.1
SOMAT;200206;12.7
SOMAT;200207;2.7
SOMAT;200208;3.9
SOMAT;200209;4.8
SOMAT;200210;1.4
SOMAT;200211;1.7
SOMAT;200212;0.9
SOMAT;200301;2.9
SOMAT;200302;1.2
SOMAT;200303;3.2
SOMAT;200304;2.1
SOMAT;200305;5.5
SOMAT;200306;3.6
SOMAT;200307;9.4
SOMAT;200308;3.2
SOMAT;200309;4.8
SOMAT;200310;4.8
SOMAT;200311;0.5
SOMAT;200312;1.4
SOMAT;200401;4.0
SOMAT;200402;0.9
SOMAT;200403;1.1
SOMAT;200404;0.8
SOMAT;200405;3.8
SOMAT;200406;2.2
SOMAT;200407;4.2
SOMAT;200408;8.2
SOMAT;200409;3.3
SOMAT;200410;2.6
SOMAT;200411;1.6
SOMAT;200412;1.2
SOMAT;200501;1.3
SOMAT;200502;2.6
SOMAT;200503;6.2
SOMAT;200504;5.3
SOMAT;200505;3.6
SOMAT;200506;2.7
SOMAT;200507;7.6
SOMAT;200508;4.8
SOMAT;200509;3.9
SOMAT;200510;1.6
SOMAT;200511;0.4
SOMAT;200512;0.9
SOMAT;200601;0.8
SOMAT;200602;2.1
SOMAT;200603;1.5
SOMAT;200604;1.8
SOMAT;200605;7.2
SOMAT;200606;4.1
SOMAT;200607;5.3
SOMAT;200608;5.3
SOMAT;200609;6.2
SOMAT;200610;2.3
SOMAT;200611;2.2
SOMAT;200612;1.7
SOMAT;200701;1.0
SOMAT;200702;2.1
SOMAT;200703;2.9
SOMAT;200704;1.9
SOMAT;200705;3.4
SOMAT;200706;20.2
SOMAT;200707;4.5
SOMAT;200708;7.9
SOMAT;200709;2.0
SOMAT;200710;0.8
SOMAT;200711;1.2
SOMAT;200712;2.3
SOMAT;200801;1.4
SOMAT;200802;2.2
SOMAT;200803;2.0
SOMAT;200804;2.2
SOMAT;200805;2.0
SOMAT;200806;3.4
SOMAT;200807;3.1
SOMAT;200808;6.3
SOMAT;200809;1.9
SOMAT;200810;2.4
SOMAT;200811;1.3
SOMAT;200812;1.3
SOMAT;200901;1.4
SOMAT;200902;1.7
SOMAT;200903;1.8
SOMAT;200904;2.3
SOMAT;200905;13.9
SOMAT;200906;2.0
SOMAT;200907;6.9
SOMAT;200908;3.5
SOMAT;200909;3.7
SOMAT;200910;3.0
SOMAT;200911;1.6
SOMAT;200912;1.3
SOMAT;201001;1.1
SOMAT;201002;0.6
SOMAT;201003;1.0
SOMAT;201004;1.0
SOMAT;201005;1.9
SOMAT;201006;4.3
SOMAT;201007;8.9
SOMAT;201008;11.3
SOMAT;201009;1.7
SOMAT;201010;1.4
SOMAT;201011;1.0
SOMAT;201012;1.0
SOMAT;201101;1.0
SOMAT;201102;0.5
SOMAT;201103;1.1
SOMAT;201104;0.9
SOMAT;201105;0.0
SOMAT;201106;3.3
SOMAT;201107;3.5
SOMAT;201108;0.5
SOMAT;201109;2.0
SOMAT;201110;0.7
SOMAT;201111;0.9
SOMAT;201112;1.8
SOMAT;201201;0.8
SOMAT;201202;0.7
SOMAT;201203;0.8
SOMAT;201204;1.1
SOMAT;201205;0.0
SOMAT;201206;2.0
SOMAT;201207;6.1
SOMAT;201208;5.1
