 

stn;time;rhh150mx
MEV;201412;2.3
MEV;201501;3.9
MEV;201502;2.5
MEV;201503;4.5
MEV;201504;16.2
MEV;201505;13.8
MEV;201506;22.8
MEV;201507;4.6
MEV;201508;16.1
MEV;201509;6.6
MEV;201510;5.4
MEV;201511;6.7
MEV;201512;2.1
MEV;201601;5.4
MEV;201602;6.6
MEV;201603;1.9
MEV;201604;5.6
MEV;201605;16.9
MEV;201606;10.2
MEV;201607;6.0
MEV;201608;19.2
MEV;201609;4.9
MEV;201610;9.2
MEV;201611;3.5
MEV;201612;0.8
MEV;201701;3.5
MEV;201702;4.6
MEV;201703;4.0
MEV;201704;3.0
MEV;201705;20.2
MEV;201706;34.4
MEV;201707;31.6
MEV;201708;27.7
MEV;201709;3.9
MEV;201710;7.3
MEV;201711;6.4
MEV;201712;6.7
MEV;201801;4.1
MEV;201802;5.0
MEV;201803;3.4
MEV;201804;3.8
MEV;201805;6.8
MEV;201806;44.6
MEV;201807;23.8
MEV;201808;15.9
MEV;201809;6.3
MEV;201810;2.4
MEV;201811;6.2
