 

stn;time;rsd300y0
BLZ;1899;8
BLZ;1900;17
BLZ;1901;22
BLZ;1902;13
BLZ;1903;26
BLZ;1904;13
BLZ;1905;18
BLZ;1906;13
BLZ;1907;14
BLZ;1908;17
BLZ;1909;12
BLZ;1910;12
BLZ;1911;16
BLZ;1912;14
BLZ;1913;16
BLZ;1914;18
BLZ;1915;13
BLZ;1916;28
BLZ;1917;18
BLZ;1918;13
BLZ;1919;13
BLZ;1920;26
BLZ;1921;4
BLZ;1922;16
BLZ;1923;15
BLZ;1924;16
BLZ;1925;17
BLZ;1926;21
BLZ;1927;20
BLZ;1928;20
BLZ;1929;12
BLZ;1930;16
BLZ;1931;14
BLZ;1932;12
BLZ;1933;15
BLZ;1934;20
BLZ;1935;18
BLZ;1936;15
BLZ;1937;27
BLZ;1938;14
BLZ;1939;28
BLZ;1940;10
BLZ;1941;18
BLZ;1942;12
BLZ;1943;10
BLZ;1944;12
BLZ;1945;13
BLZ;1946;11
BLZ;1947;15
BLZ;1948;14
BLZ;1949;10
BLZ;1950;15
BLZ;1951;27
BLZ;1952;15
BLZ;1953;15
BLZ;1954;15
BLZ;1955;11
BLZ;1956;17
BLZ;1957;18
BLZ;1958;17
BLZ;1959;15
BLZ;1960;30
BLZ;1961;9
BLZ;1962;4
BLZ;1963;22
BLZ;1964;8
BLZ;1965;12
BLZ;1966;14
BLZ;1967;14
BLZ;1968;23
BLZ;1969;10
BLZ;1970;12
BLZ;1971;11
BLZ;1972;13
BLZ;1973;11
BLZ;1974;13
BLZ;1975;17
BLZ;1976;16
BLZ;1977;24
BLZ;1978;17
BLZ;1979;16
BLZ;1980;14
BLZ;1981;23
BLZ;1982;16
BLZ;1983;16
BLZ;1984;12
BLZ;1985;15
BLZ;1986;18
BLZ;1987;20
BLZ;1988;16
BLZ;1989;16
BLZ;1990;13
BLZ;1991;12
BLZ;1992;15
BLZ;1993;10
BLZ;1994;19
BLZ;1995;12
BLZ;1996;14
BLZ;1997;15
BLZ;1998;17
BLZ;1999;21
BLZ;2000;24
BLZ;2001;16
BLZ;2002;23
BLZ;2003;9
BLZ;2004;13
BLZ;2005;9
BLZ;2006;10
BLZ;2007;16
BLZ;2008;19
BLZ;2009;16
BLZ;2010;13
BLZ;2011;13
BLZ;2012;17
BLZ;2013;14
BLZ;2014;24
BLZ;2015;10
BLZ;2016;9
BLZ;2017;14
BLZ;2018;7
BLZ;2019;16
BLZ;2020;12
