 

stn;time;rs1000y0
BIS;1969;0
BIS;1970;1
BIS;1971;0
BIS;1972;0
BIS;1973;0
BIS;1974;0
BIS;1975;0
BIS;1976;0
BIS;1977;1
BIS;1978;1
BIS;1979;0
BIS;1980;0
BIS;1981;1
BIS;1982;0
BIS;1983;0
BIS;1984;0
BIS;1985;0
BIS;1986;0
BIS;1987;0
BIS;1988;0
BIS;1989;0
BIS;1990;1
BIS;1991;1
BIS;1992;1
BIS;1993;0
BIS;1994;0
BIS;1995;1
BIS;1996;0
BIS;1997;0
BIS;1998;0
BIS;1999;1
BIS;2000;0
BIS;2001;0
BIS;2002;0
BIS;2003;0
BIS;2004;0
BIS;2005;1
BIS;2006;0
BIS;2007;0
BIS;2008;0
BIS;2009;0
BIS;2010;0
BIS;2011;0
BIS;2012;0
BIS;2013;0
BIS;2014;0
BIS;2015;0
BIS;2016;0
BIS;2017;0
BIS;2018;0
BIS;2019;0
BIS;2020;0
