 

stn;time;fu3010m1
WSLALB;201602;27.0
WSLALB;201603;31.7
WSLALB;201604;27.0
WSLALB;201605;22.7
WSLALB;201606;22.7
WSLALB;201607;31.7
WSLALB;201608;18.0
WSLALB;201609;18.0
WSLALB;201610;13.7
WSLALB;201611;31.7
WSLALB;201612;18.0
WSLALB;201701;36.0
WSLALB;201702;40.7
WSLALB;201703;31.7
WSLALB;201704;18.0
WSLALB;201705;18.0
WSLALB;201706;22.7
WSLALB;201707;22.7
WSLALB;201708;22.7
WSLALB;201709;22.7
WSLALB;201710;31.7
WSLALB;201711;31.7
WSLALB;201712;36.0
WSLALB;201801;94.7
WSLALB;201802;-
WSLALB;201803;27.0
WSLALB;201804;27.0
WSLALB;201805;18.0
WSLALB;201806;13.7
WSLALB;201807;18.0
WSLALB;201808;18.0
WSLALB;201809;31.7
WSLALB;201810;31.7
