 

stn;time;rre150mx
FAA;193501;9.3
FAA;193502;18.5
FAA;193503;4.2
FAA;193504;16.6
FAA;193505;18.5
FAA;193506;19.4
FAA;193507;32.5
FAA;193508;25.0
FAA;193509;24.7
FAA;193510;19.2
FAA;193511;9.7
FAA;193512;26.0
FAA;193601;21.2
FAA;193602;19.5
FAA;193603;8.6
FAA;193604;30.1
FAA;193605;22.8
FAA;193606;25.0
FAA;193607;29.9
FAA;193608;24.1
FAA;193609;30.8
FAA;193610;11.2
FAA;193611;10.2
FAA;193612;17.7
FAA;193701;15.7
FAA;193702;20.4
FAA;193703;37.6
FAA;193704;29.6
FAA;193705;14.9
FAA;193706;22.4
FAA;193707;17.4
FAA;193708;17.0
FAA;193709;21.6
FAA;193710;17.8
FAA;193711;13.6
FAA;193712;12.2
FAA;193801;19.5
FAA;193802;10.8
FAA;193803;15.5
FAA;193804;4.8
FAA;193805;30.8
FAA;193806;34.3
FAA;193807;25.7
FAA;193808;43.5
FAA;193809;38.9
FAA;193810;10.9
FAA;193811;11.6
FAA;193812;8.5
FAA;193901;15.7
FAA;193902;4.9
FAA;193903;29.6
FAA;193904;12.2
FAA;193905;29.2
FAA;193906;25.8
FAA;193907;17.2
FAA;193908;42.5
FAA;193909;43.7
FAA;193910;22.7
FAA;193911;12.3
FAA;193912;27.9
FAA;194001;20.7
FAA;194002;14.7
FAA;194003;24.4
FAA;194004;13.9
FAA;194005;39.6
FAA;194006;44.5
FAA;194007;31.7
FAA;194008;28.0
FAA;194009;34.6
FAA;194010;35.4
FAA;194011;27.5
FAA;194012;29.4
FAA;194101;20.6
FAA;194102;14.2
FAA;194103;8.1
FAA;194104;24.9
FAA;194105;18.0
FAA;194106;23.5
FAA;194107;21.3
FAA;194108;21.5
FAA;194109;7.7
FAA;194110;12.2
FAA;194111;18.9
FAA;194112;13.2
FAA;194201;31.0
FAA;194202;6.5
FAA;194203;15.8
FAA;194204;10.5
FAA;194205;34.1
FAA;194206;22.7
FAA;194207;28.3
FAA;194208;35.4
FAA;194209;23.4
FAA;194210;27.4
FAA;194211;8.0
FAA;194212;15.0
FAA;194301;16.5
FAA;194302;10.6
FAA;194303;11.4
FAA;194304;17.3
FAA;194305;18.7
FAA;194306;15.4
FAA;194307;14.8
FAA;194308;6.0
FAA;194309;23.2
FAA;194310;0.0
FAA;194311;22.5
FAA;194312;8.5
FAA;194401;13.2
FAA;194402;11.3
FAA;194403;8.7
FAA;194404;8.5
FAA;194405;7.2
FAA;194406;18.7
FAA;194407;25.8
FAA;194408;48.0
FAA;194409;18.1
FAA;194410;20.1
FAA;194411;66.9
FAA;194412;35.4
FAA;194501;7.1
FAA;194502;20.9
FAA;194503;13.9
FAA;194504;11.4
FAA;194505;26.5
FAA;194506;24.0
FAA;194507;24.5
FAA;194508;54.2
FAA;194509;17.4
FAA;194510;11.0
FAA;194511;12.8
FAA;194512;15.5
FAA;194601;11.2
FAA;194602;14.7
FAA;194603;6.8
