 

stn;time;fklnd3m0
CHU;198101;0
CHU;198102;0
CHU;198103;0
CHU;198104;0
CHU;198105;0
CHU;198106;0
CHU;198107;0
CHU;198108;0
CHU;198109;0
CHU;198110;0
CHU;198111;0
CHU;198112;0
CHU;198201;0
CHU;198202;0
CHU;198203;0
CHU;198204;0
CHU;198205;0
CHU;198206;0
CHU;198207;0
CHU;198208;0
CHU;198209;0
CHU;198210;0
CHU;198211;0
CHU;198212;0
CHU;198301;0
CHU;198302;0
CHU;198303;0
CHU;198304;0
CHU;198305;0
CHU;198306;0
CHU;198307;0
CHU;198308;0
CHU;198309;0
CHU;198310;0
CHU;198311;0
CHU;198312;0
CHU;198401;0
CHU;198402;0
CHU;198403;0
CHU;198404;0
CHU;198405;0
CHU;198406;0
CHU;198407;0
CHU;198408;0
CHU;198409;0
CHU;198410;0
CHU;198411;0
CHU;198412;0
CHU;198501;0
CHU;198502;0
CHU;198503;0
CHU;198504;0
CHU;198505;0
CHU;198506;0
CHU;198507;0
CHU;198508;0
CHU;198509;0
CHU;198510;0
CHU;198511;0
CHU;198512;0
CHU;198601;0
CHU;198602;0
CHU;198603;0
CHU;198604;0
CHU;198605;0
CHU;198606;0
CHU;198607;0
CHU;198608;0
CHU;198609;0
CHU;198610;0
CHU;198611;0
CHU;198612;0
CHU;198701;0
CHU;198702;0
CHU;198703;0
CHU;198704;0
CHU;198705;0
CHU;198706;0
CHU;198707;0
CHU;198708;0
CHU;198709;0
CHU;198710;0
CHU;198711;0
CHU;198712;0
CHU;198801;0
CHU;198802;0
CHU;198803;0
CHU;198804;0
CHU;198805;0
CHU;198806;0
CHU;198807;0
CHU;198808;0
CHU;198809;0
CHU;198810;0
CHU;198811;0
CHU;198812;0
CHU;198901;0
CHU;198902;0
CHU;198903;0
CHU;198904;0
CHU;198905;0
CHU;198906;0
CHU;198907;0
CHU;198908;0
CHU;198909;0
CHU;198910;0
CHU;198911;0
CHU;198912;1
CHU;199001;0
CHU;199002;1
CHU;199003;0
CHU;199004;0
CHU;199005;0
CHU;199006;0
CHU;199007;0
