 

stn;time;hns000mx
ION;193101;6
ION;193102;12
ION;193103;28
ION;193104;0
ION;193105;0
ION;193106;0
ION;193107;0
ION;193108;0
ION;193109;0
ION;193110;0
ION;193111;0
ION;193112;4
ION;193201;5
ION;193202;0
ION;193203;17
ION;193204;0
ION;193205;0
ION;193206;0
ION;193207;0
ION;193208;0
ION;193209;0
ION;193210;0
ION;193211;0
ION;193212;12
ION;193301;1
ION;193302;2
ION;193303;0
ION;193304;0
ION;193305;0
ION;193306;0
ION;193307;0
ION;193308;0
ION;193309;0
ION;193310;2
ION;193311;10
ION;193312;10
ION;193401;4
ION;193402;1
ION;193403;20
ION;193404;0
ION;193405;0
ION;193406;0
ION;193407;0
ION;193408;0
ION;193409;0
ION;193410;0
ION;193411;0
ION;193412;0
ION;193501;10
ION;193502;25
ION;193503;10
ION;193504;0
ION;193505;0
ION;193506;0
ION;193507;0
ION;193508;0
ION;193509;0
ION;193510;0
ION;193511;1
ION;193512;25
ION;193601;3
ION;193602;10
ION;193603;0
ION;193604;1
ION;193605;0
ION;193606;0
ION;193607;0
ION;193608;0
ION;193609;0
ION;193610;0
ION;193611;2
ION;193612;0
ION;193701;4
ION;193702;9
ION;193703;6
ION;193704;0
ION;193705;0
ION;193706;0
ION;193707;0
ION;193708;0
ION;193709;0
ION;193710;0
ION;193711;1
ION;193712;8
ION;193801;25
ION;193802;10
ION;193803;0
ION;193804;0
ION;193805;0
ION;193806;0
ION;193807;0
ION;193808;0
ION;193809;0
ION;193810;0
ION;193811;0
ION;193812;13
ION;193901;8
ION;193902;0
ION;193903;9
ION;193904;0
ION;193905;0
ION;193906;0
ION;193907;0
ION;193908;0
ION;193909;0
ION;193910;8
ION;193911;0
ION;193912;3
ION;194001;3
ION;194002;30
ION;194003;0
ION;194004;0
ION;194005;0
ION;194006;0
ION;194007;0
ION;194008;0
ION;194009;0
ION;194010;0
ION;194011;0
ION;194012;25
ION;194101;14
ION;194102;23
ION;194103;0
ION;194104;0
ION;194105;0
ION;194106;0
ION;194107;0
ION;194108;0
ION;194109;0
ION;194110;3
ION;194111;0
ION;194112;4
ION;194201;20
ION;194202;5
ION;194203;0
ION;194204;0
ION;194205;0
ION;194206;0
ION;194207;0
ION;194208;0
ION;194209;0
ION;194210;0
ION;194211;0
ION;194212;2
ION;194301;32
ION;194302;2
ION;194303;0
ION;194304;0
ION;194305;0
ION;194306;0
ION;194307;0
ION;194308;0
ION;194309;0
ION;194310;0
ION;194311;8
ION;194312;2
ION;194401;11
ION;194402;20
ION;194403;1
ION;194404;0
ION;194405;0
ION;194406;0
ION;194407;0
ION;194408;0
ION;194409;0
ION;194410;0
ION;194411;40
ION;194412;22
ION;194501;12
ION;194502;3
ION;194503;2
ION;194504;0
ION;194505;0
ION;194506;0
ION;194507;0
ION;194508;0
ION;194509;0
ION;194510;0
ION;194511;0
ION;194512;5
ION;194601;4
ION;194602;5
ION;194603;2
ION;194604;0
ION;194605;0
ION;194606;0
ION;194607;0
ION;194608;0
ION;194609;0
ION;194610;0
ION;194611;0
ION;194612;13
ION;194701;5
ION;194702;6
ION;194703;19
ION;194704;0
ION;194705;0
ION;194706;0
ION;194707;0
ION;194708;0
ION;194709;0
ION;194710;0
ION;194711;5
ION;194712;6
ION;194801;14
ION;194802;0
ION;194803;0
ION;194804;0
ION;194805;0
ION;194806;0
ION;194807;0
ION;194808;0
ION;194809;0
ION;194810;0
ION;194811;0
ION;194812;3
ION;194901;3
ION;194902;1
ION;194903;2
ION;194904;0
ION;194905;0
ION;194906;0
ION;194907;0
ION;194908;0
ION;194909;0
ION;194910;0
ION;194911;3
ION;194912;3
ION;195001;2
ION;195002;8
ION;195003;0
ION;195004;0
ION;195005;0
ION;195006;0
ION;195007;0
ION;195008;0
ION;195009;0
ION;195010;0
ION;195011;0
ION;195012;12
ION;195101;15
ION;195102;4
ION;195103;3
ION;195104;0
ION;195105;0
ION;195106;0
ION;195107;0
ION;195108;0
ION;195109;0
ION;195110;0
ION;195111;0
ION;195112;3
ION;195201;19
ION;195202;10
ION;195203;0
ION;195204;0
ION;195205;0
ION;195206;0
ION;195207;0
ION;195208;0
ION;195209;0
ION;195210;0
ION;195211;3
ION;195212;35
ION;195301;5
ION;195302;33
ION;195303;0
ION;195304;0
ION;195305;0
ION;195306;0
ION;195307;0
ION;195308;0
ION;195309;0
ION;195310;0
ION;195311;0
ION;195312;1
ION;195401;28
ION;195402;31
ION;195403;0
ION;195404;1
ION;195405;0
ION;195406;0
ION;195407;0
ION;195408;0
ION;195409;0
ION;195410;0
ION;195411;0
ION;195412;4
ION;195501;8
ION;195502;40
ION;195503;0
ION;195504;0
ION;195505;0
ION;195506;0
ION;195507;0
ION;195508;0
ION;195509;0
ION;195510;0
ION;195511;3
ION;195512;3
ION;195601;16
ION;195602;2
ION;195603;0
ION;195604;0
ION;195605;0
ION;195606;0
ION;195607;0
ION;195608;0
ION;195609;0
ION;195610;0
ION;195611;0
ION;195612;10
ION;195701;8
ION;195702;24
ION;195703;0
ION;195704;0
ION;195705;0
ION;195706;0
ION;195707;0
ION;195708;0
ION;195709;0
ION;195710;0
ION;195711;0
ION;195712;12
ION;195801;8
ION;195802;2
ION;195803;10
ION;195804;0
ION;195805;0
ION;195806;0
ION;195807;0
ION;195808;0
ION;195809;0
ION;195810;0
ION;195811;0
ION;195812;3
ION;195901;10
ION;195902;0
ION;195903;0
ION;195904;0
ION;195905;0
ION;195906;0
ION;195907;0
ION;195908;0
ION;195909;0
ION;195910;0
ION;195911;0
ION;195912;8
ION;196001;4
ION;196002;25
ION;196003;0
ION;196004;0
ION;196005;0
ION;196006;0
ION;196007;0
ION;196008;0
ION;196009;0
ION;196010;0
ION;196011;0
ION;196012;4
ION;196101;4
ION;196102;4
ION;196103;0
ION;196104;0
ION;196105;0
ION;196106;0
ION;196107;0
ION;196108;0
ION;196109;0
ION;196110;0
ION;196111;0
ION;196112;0
ION;196201;8
ION;196202;8
ION;196203;12
ION;196204;0
ION;196205;0
ION;196206;0
ION;196207;0
ION;196208;0
ION;196209;0
ION;196210;0
ION;196211;2
ION;196212;14
ION;196301;7
ION;196302;5
ION;196303;3
ION;196304;0
ION;196305;0
ION;196306;0
ION;196307;0
ION;196308;0
ION;196309;0
ION;196310;0
ION;196311;0
ION;196312;1
ION;196401;6
ION;196402;0
ION;196403;0
ION;196404;0
ION;196405;0
ION;196406;0
ION;196407;0
ION;196408;0
ION;196409;0
ION;196410;0
ION;196411;1
ION;196412;12
ION;196501;17
ION;196502;3
ION;196503;0
ION;196504;0
ION;196505;0
ION;196506;0
ION;196507;0
ION;196508;0
ION;196509;0
ION;196510;0
ION;196511;36
ION;196512;33
ION;196601;7
ION;196602;0
ION;196603;7
ION;196604;0
ION;196605;0
ION;196606;0
ION;196607;0
ION;196608;0
ION;196609;0
ION;196610;0
ION;196611;5
ION;196612;12
ION;196701;1
ION;196702;0
ION;196703;1
ION;196704;0
ION;196705;0
ION;196706;0
ION;196707;0
ION;196708;0
ION;196709;0
ION;196710;0
ION;196711;0
ION;196712;17
ION;196801;26
ION;196802;9
ION;196803;0
ION;196804;0
ION;196805;0
ION;196806;0
ION;196807;0
ION;196808;0
ION;196809;0
ION;196810;0
ION;196811;7
ION;196812;4
ION;196901;0
ION;196902;17
ION;196903;0
ION;196904;0
ION;196905;0
ION;196906;0
ION;196907;0
ION;196908;0
ION;196909;0
ION;196910;0
ION;196911;1
ION;196912;18
ION;197001;9
ION;197002;25
ION;197003;9
ION;197004;4
ION;197005;0
ION;197006;0
ION;197007;0
ION;197008;0
ION;197009;0
ION;197010;0
ION;197011;0
ION;197012;2
ION;197101;2
ION;197102;6
ION;197103;10
ION;197104;0
ION;197105;0
ION;197106;0
ION;197107;0
ION;197108;0
ION;197109;0
ION;197110;0
ION;197111;40
ION;197112;0
ION;197201;12
ION;197202;1
ION;197203;0
ION;197204;0
ION;197205;0
ION;197206;0
ION;197207;0
ION;197208;0
ION;197209;0
ION;197210;0
ION;197211;3
ION;197212;0
ION;197301;13
ION;197302;18
ION;197303;2
ION;197304;7
ION;197305;0
ION;197306;0
ION;197307;0
ION;197308;0
ION;197309;0
ION;197310;0
ION;197311;15
ION;197312;1
ION;197401;1
ION;197402;7
ION;197403;15
ION;197404;0
ION;197405;0
ION;197406;0
ION;197407;0
ION;197408;0
ION;197409;0
ION;197410;0
ION;197411;4
ION;197412;26
ION;197501;4
ION;197502;0
ION;197503;1
ION;197504;0
ION;197505;0
ION;197506;0
ION;197507;0
ION;197508;0
ION;197509;0
ION;197510;0
ION;197511;0
ION;197512;0
ION;197601;2
ION;197602;37
ION;197603;5
ION;197604;23
ION;197605;0
ION;197606;0
ION;197607;0
ION;197608;0
ION;197609;0
ION;197610;0
ION;197611;0
ION;197612;15
ION;197701;15
ION;197702;5
ION;197703;0
ION;197704;0
ION;197705;0
ION;197706;0
ION;197707;0
ION;197708;0
ION;197709;0
ION;197710;0
ION;197711;5
ION;197712;0
