 

stn;time;tre200d0
TGILL;20140101;1.5
TGILL;20140102;2.4
TGILL;20140103;4.5
TGILL;20140104;5.1
TGILL;20140105;-
TGILL;20140106;3.1
TGILL;20140107;8.1
TGILL;20140108;7.9
TGILL;20140109;-
TGILL;20140110;-
TGILL;20140111;3.3
TGILL;20140112;4.6
TGILL;20140113;3.2
TGILL;20140114;3.1
TGILL;20140115;2.4
TGILL;20140116;-
TGILL;20140117;-
TGILL;20140118;-
TGILL;20140119;0.9
TGILL;20140120;2.6
TGILL;20140121;2.8
TGILL;20140122;2.6
TGILL;20140123;1.9
TGILL;20140124;-
TGILL;20140125;-
TGILL;20140126;-
TGILL;20140127;-
TGILL;20140128;-
TGILL;20140129;-
TGILL;20140130;-0.9
TGILL;20140131;0.8
TGILL;20140201;1.0
TGILL;20140202;1.8
TGILL;20140203;2.1
TGILL;20140204;2.6
TGILL;20140205;2.2
TGILL;20140206;5.8
TGILL;20140207;4.7
TGILL;20140208;3.1
TGILL;20140209;3.7
TGILL;20140210;4.9
TGILL;20140211;3.7
TGILL;20140212;3.1
TGILL;20140213;3.9
TGILL;20140214;3.5
TGILL;20140215;6.6
TGILL;20140216;4.2
TGILL;20140217;4.4
TGILL;20140218;3.4
TGILL;20140219;5.5
TGILL;20140220;6.2
TGILL;20140221;4.5
TGILL;20140222;4.5
TGILL;20140223;5.0
TGILL;20140224;4.8
TGILL;20140225;5.5
TGILL;20140226;6.1
TGILL;20140227;2.9
TGILL;20140228;5.4
TGILL;20140301;3.5
TGILL;20140302;-
TGILL;20140303;3.3
TGILL;20140304;2.5
TGILL;20140305;4.6
TGILL;20140306;5.3
TGILL;20140307;5.6
TGILL;20140308;7.5
TGILL;20140309;8.5
TGILL;20140310;8.1
TGILL;20140311;-
TGILL;20140312;-
TGILL;20140313;9.9
TGILL;20140314;10.6
TGILL;20140315;8.3
TGILL;20140316;-
TGILL;20140317;12.8
TGILL;20140318;12.8
TGILL;20140319;9.7
TGILL;20140320;11.8
TGILL;20140321;13.6
TGILL;20140322;-
TGILL;20140323;1.7
TGILL;20140324;2.3
TGILL;20140325;3.3
TGILL;20140326;-
TGILL;20140327;-
TGILL;20140328;-
TGILL;20140329;-
TGILL;20140330;-
TGILL;20140331;-
TGILL;20140401;13.4
TGILL;20140402;14.7
TGILL;20140403;13.5
TGILL;20140404;11.7
TGILL;20140405;11.1
TGILL;20140406;12.6
TGILL;20140407;14.1
TGILL;20140408;11.7
TGILL;20140409;9.6
TGILL;20140410;9.9
TGILL;20140411;12.4
TGILL;20140412;13.4
TGILL;20140413;13.6
TGILL;20140414;10.1
TGILL;20140415;6.4
TGILL;20140416;6.9
TGILL;20140417;9.0
TGILL;20140418;-
TGILL;20140419;5.5
TGILL;20140420;9.7
TGILL;20140421;11.1
TGILL;20140422;13.5
TGILL;20140423;14.9
TGILL;20140424;15.6
TGILL;20140425;15.1
TGILL;20140426;14.6
TGILL;20140427;8.6
TGILL;20140428;7.9
TGILL;20140429;9.1
TGILL;20140430;-
TGILL;20140501;11.5
TGILL;20140502;-
TGILL;20140503;6.5
TGILL;20140504;9.0
TGILL;20140505;11.9
TGILL;20140506;14.6
TGILL;20140507;12.1
TGILL;20140508;14.2
TGILL;20140509;14.4
TGILL;20140510;16.0
TGILL;20140511;10.7
TGILL;20140512;-
TGILL;20140513;7.2
TGILL;20140514;8.5
TGILL;20140515;8.2
TGILL;20140516;-
TGILL;20140517;-
TGILL;20140518;-
TGILL;20140519;-
TGILL;20140520;-
TGILL;20140521;20.5
TGILL;20140522;19.9
TGILL;20140523;14.8
TGILL;20140524;14.0
TGILL;20140525;16.6
TGILL;20140526;14.9
TGILL;20140527;12.2
TGILL;20140528;13.8
TGILL;20140529;15.3
TGILL;20140530;11.4
TGILL;20140531;13.2
TGILL;20140601;15.8
TGILL;20140602;15.3
TGILL;20140603;15.5
TGILL;20140604;-
TGILL;20140605;14.7
TGILL;20140606;19.2
TGILL;20140607;23.1
TGILL;20140608;25.1
TGILL;20140609;26.3
TGILL;20140610;25.2
TGILL;20140611;22.0
TGILL;20140612;22.8
TGILL;20140613;20.2
TGILL;20140614;17.8
TGILL;20140615;18.0
TGILL;20140616;18.4
TGILL;20140617;17.8
TGILL;20140618;19.0
TGILL;20140619;17.9
TGILL;20140620;16.2
TGILL;20140621;17.6
