 

stn;time;rs1000y0
VRI;1933;0
VRI;1934;0
VRI;1935;0
VRI;1936;0
VRI;1937;0
VRI;1938;0
VRI;1939;0
VRI;1940;0
VRI;1941;0
VRI;1942;0
VRI;1943;0
VRI;1944;0
VRI;1945;1
VRI;1946;0
VRI;1947;0
VRI;1948;0
VRI;1949;0
VRI;1950;0
VRI;1951;0
VRI;1952;0
VRI;1953;0
VRI;1954;0
VRI;1955;0
VRI;1956;0
VRI;1957;0
VRI;1958;0
VRI;1959;0
VRI;1960;0
VRI;1961;0
VRI;1962;0
VRI;1963;0
VRI;1964;0
VRI;1965;0
VRI;1966;0
VRI;1967;0
VRI;1968;0
VRI;1969;0
VRI;1970;0
VRI;1971;0
VRI;1972;0
VRI;1973;0
VRI;1974;0
VRI;1975;0
VRI;1976;0
VRI;1977;0
VRI;1978;0
VRI;1979;0
VRI;1980;0
VRI;1981;0
VRI;1982;0
VRI;1983;0
VRI;1984;1
VRI;1985;1
VRI;1986;0
VRI;1987;1
VRI;1988;0
VRI;1989;0
VRI;1990;0
VRI;1991;1
VRI;1992;0
VRI;1993;0
VRI;1994;0
VRI;1995;0
VRI;1996;0
VRI;1997;0
VRI;1998;0
VRI;1999;0
VRI;2000;0
VRI;2001;0
VRI;2002;0
VRI;2003;0
VRI;2004;0
VRI;2005;0
VRI;2006;0
VRI;2007;0
VRI;2008;0
VRI;2009;0
VRI;2010;0
VRI;2011;0
VRI;2012;0
VRI;2013;0
VRI;2014;0
VRI;2015;0
VRI;2016;0
VRI;2017;0
VRI;2018;0
VRI;2019;0
VRI;2020;1
