 

stn;time;rhs150d0
BRP;19001001;0.0
BRP;19001002;33.7
BRP;19001003;2.1
BRP;19001004;1.0
BRP;19001005;0.0
BRP;19001006;0.0
BRP;19001007;0.0
BRP;19001008;0.0
BRP;19001009;0.0
BRP;19001010;0.0
BRP;19001011;0.0
BRP;19001012;0.0
BRP;19001013;0.0
BRP;19001014;2.1
BRP;19001015;0.0
BRP;19001016;0.0
BRP;19001017;0.0
BRP;19001018;5.1
BRP;19001019;0.0
BRP;19001020;0.0
BRP;19001021;0.0
BRP;19001022;4.1
BRP;19001023;0.0
BRP;19001024;0.0
BRP;19001025;0.0
BRP;19001026;0.0
BRP;19001027;0.0
BRP;19001028;0.0
BRP;19001029;0.0
BRP;19001030;0.0
BRP;19001031;0.0
BRP;19001101;0.0
BRP;19001102;1.0
BRP;19001103;0.0
BRP;19001104;0.0
BRP;19001105;0.0
BRP;19001106;0.0
BRP;19001107;14.4
BRP;19001108;5.1
BRP;19001109;0.0
BRP;19001110;34.8
BRP;19001111;0.0
BRP;19001112;0.0
BRP;19001113;0.0
BRP;19001114;0.0
BRP;19001115;0.0
BRP;19001116;12.3
BRP;19001117;12.3
BRP;19001118;9.2
BRP;19001119;3.0
BRP;19001120;25.6
BRP;19001121;8.2
BRP;19001122;0.0
BRP;19001123;0.0
BRP;19001124;0.0
BRP;19001125;0.0
BRP;19001126;0.0
BRP;19001127;0.0
BRP;19001128;11.2
BRP;19001129;7.2
BRP;19001130;0.0
BRP;19001201;0.0
BRP;19001202;0.0
BRP;19001203;0.0
BRP;19001204;0.0
BRP;19001205;0.0
BRP;19001206;0.0
BRP;19001207;0.0
BRP;19001208;0.0
BRP;19001209;0.0
BRP;19001210;0.0
BRP;19001211;0.0
BRP;19001212;0.0
BRP;19001213;0.0
BRP;19001214;0.0
BRP;19001215;0.0
BRP;19001216;0.0
BRP;19001217;0.0
BRP;19001218;0.0
BRP;19001219;0.0
BRP;19001220;0.0
BRP;19001221;0.0
BRP;19001222;0.0
BRP;19001223;0.0
BRP;19001224;0.0
BRP;19001225;0.0
BRP;19001226;0.0
BRP;19001227;0.0
BRP;19001228;0.3
BRP;19001229;0.0
BRP;19001230;0.0
BRP;19001231;6.1
BRP;19010101;0.0
BRP;19010102;0.0
BRP;19010103;0.0
BRP;19010104;0.0
BRP;19010105;0.3
BRP;19010106;0.0
BRP;19010107;0.0
BRP;19010108;0.0
BRP;19010109;0.0
BRP;19010110;0.0
BRP;19010111;0.0
BRP;19010112;0.0
BRP;19010113;0.0
BRP;19010114;0.0
BRP;19010115;0.0
BRP;19010116;0.0
BRP;19010117;0.0
BRP;19010118;0.0
BRP;19010119;0.0
BRP;19010120;0.0
BRP;19010121;0.0
BRP;19010122;0.0
BRP;19010123;0.0
BRP;19010124;0.0
BRP;19010125;0.0
BRP;19010126;0.0
BRP;19010127;0.0
BRP;19010128;0.0
BRP;19010129;0.0
BRP;19010130;0.0
BRP;19010131;0.3
BRP;19010201;23.5
BRP;19010202;0.0
BRP;19010203;1.5
BRP;19010204;5.1
BRP;19010205;12.4
BRP;19010206;0.0
BRP;19010207;0.0
BRP;19010208;0.0
BRP;19010209;0.0
BRP;19010210;0.0
BRP;19010211;0.0
BRP;19010212;0.0
BRP;19010213;0.0
BRP;19010214;0.0
BRP;19010215;0.0
BRP;19010216;0.0
BRP;19010217;1.0
BRP;19010218;0.0
BRP;19010219;0.0
BRP;19010220;0.0
BRP;19010221;0.0
BRP;19010222;0.0
BRP;19010223;0.0
BRP;19010224;0.0
BRP;19010225;0.0
BRP;19010226;0.0
BRP;19010227;0.0
BRP;19010228;1.5
BRP;19010301;5.5
BRP;19010302;5.2
BRP;19010303;0.1
BRP;19010304;0.0
BRP;19010305;0.0
BRP;19010306;3.0
BRP;19010307;0.0
BRP;19010308;0.0
BRP;19010309;0.0
BRP;19010310;31.6
BRP;19010311;13.8
BRP;19010312;0.0
BRP;19010313;0.1
BRP;19010314;1.5
BRP;19010315;31.6
BRP;19010316;0.0
BRP;19010317;14.0
BRP;19010318;17.6
BRP;19010319;31.5
BRP;19010320;22.5
BRP;19010321;0.0
BRP;19010322;0.0
BRP;19010323;0.0
BRP;19010324;0.0
BRP;19010325;0.0
BRP;19010326;0.0
BRP;19010327;0.0
BRP;19010328;0.0
BRP;19010329;0.0
BRP;19010330;1.3
BRP;19010331;4.9
BRP;19010401;10.7
BRP;19010402;0.0
BRP;19010403;0.0
BRP;19010404;0.0
BRP;19010405;12.5
BRP;19010406;1.2
BRP;19010407;0.0
BRP;19010408;0.0
BRP;19010409;18.6
BRP;19010410;10.3
BRP;19010411;0.4
BRP;19010412;0.0
BRP;19010413;14.4
BRP;19010414;0.0
BRP;19010415;1.4
BRP;19010416;0.0
BRP;19010417;0.0
BRP;19010418;0.0
BRP;19010419;0.0
BRP;19010420;0.0
BRP;19010421;0.0
BRP;19010422;0.0
BRP;19010423;0.0
BRP;19010424;0.0
BRP;19010425;2.6
BRP;19010426;12.0
BRP;19010427;23.2
BRP;19010428;0.0
BRP;19010429;0.0
BRP;19010430;0.0
BRP;19010501;0.0
BRP;19010502;0.0
BRP;19010503;0.0
BRP;19010504;0.0
BRP;19010505;0.0
BRP;19010506;16.0
BRP;19010507;14.7
BRP;19010508;6.7
BRP;19010509;13.3
BRP;19010510;0.0
BRP;19010511;1.0
BRP;19010512;0.0
BRP;19010513;0.0
BRP;19010514;0.0
BRP;19010515;0.0
BRP;19010516;6.3
BRP;19010517;7.2
BRP;19010518;0.0
BRP;19010519;0.0
BRP;19010520;2.5
BRP;19010521;0.0
BRP;19010522;0.0
BRP;19010523;0.0
BRP;19010524;0.0
BRP;19010525;8.6
BRP;19010526;6.3
BRP;19010527;0.0
BRP;19010528;0.0
BRP;19010529;3.7
BRP;19010530;0.0
BRP;19010531;0.0
BRP;19010601;0.0
BRP;19010602;0.0
BRP;19010603;0.0
BRP;19010604;0.0
BRP;19010605;0.0
BRP;19010606;0.0
BRP;19010607;0.0
BRP;19010608;0.0
BRP;19010609;0.0
BRP;19010610;0.0
BRP;19010611;0.0
BRP;19010612;2.4
BRP;19010613;30.7
BRP;19010614;39.5
BRP;19010615;34.6
BRP;19010616;0.0
BRP;19010617;0.0
BRP;19010618;7.1
BRP;19010619;0.0
BRP;19010620;0.0
BRP;19010621;0.0
BRP;19010622;0.0
BRP;19010623;0.4
BRP;19010624;0.0
BRP;19010625;0.0
BRP;19010626;0.0
BRP;19010627;0.0
BRP;19010628;0.0
BRP;19010629;0.0
BRP;19010630;5.1
BRP;19010701;10.4
BRP;19010702;25.6
BRP;19010703;7.4
BRP;19010704;5.1
BRP;19010705;7.9
BRP;19010706;0.0
BRP;19010707;0.0
BRP;19010708;1.4
BRP;19010709;0.0
BRP;19010710;0.0
BRP;19010711;0.0
BRP;19010712;0.0
BRP;19010713;0.0
BRP;19010714;27.8
BRP;19010715;15.0
BRP;19010716;0.0
BRP;19010717;0.0
BRP;19010718;0.0
BRP;19010719;0.0
BRP;19010720;1.4
BRP;19010721;0.0
BRP;19010722;12.8
BRP;19010723;20.4
BRP;19010724;6.1
BRP;19010725;12.3
BRP;19010726;6.4
BRP;19010727;0.0
BRP;19010728;2.3
BRP;19010729;8.7
BRP;19010730;11.5
BRP;19010731;12.3
BRP;19010801;1.0
BRP;19010802;0.0
BRP;19010803;0.0
BRP;19010804;0.0
BRP;19010805;0.0
BRP;19010806;0.0
BRP;19010807;0.0
BRP;19010808;0.0
BRP;19010809;0.0
BRP;19010810;0.0
BRP;19010811;1.0
BRP;19010812;7.7
BRP;19010813;1.0
BRP;19010814;4.1
BRP;19010815;29.1
BRP;19010816;0.0
BRP;19010817;0.0
BRP;19010818;0.0
BRP;19010819;0.0
BRP;19010820;0.0
BRP;19010821;0.0
BRP;19010822;0.0
BRP;19010823;0.0
BRP;19010824;0.0
BRP;19010825;15.7
BRP;19010826;19.7
BRP;19010827;0.0
BRP;19010828;0.0
BRP;19010829;0.0
BRP;19010830;0.0
BRP;19010831;0.0
BRP;19010901;4.1
BRP;19010902;1.2
BRP;19010903;1.5
BRP;19010904;9.2
BRP;19010905;5.7
BRP;19010906;0.0
BRP;19010907;0.0
BRP;19010908;0.0
BRP;19010909;0.0
BRP;19010910;12.1
BRP;19010911;27.6
BRP;19010912;42.0
BRP;19010913;4.3
BRP;19010914;0.0
BRP;19010915;0.0
BRP;19010916;0.0
BRP;19010917;0.0
BRP;19010918;0.0
BRP;19010919;2.1
BRP;19010920;1.0
BRP;19010921;1.0
BRP;19010922;1.0
BRP;19010923;0.0
BRP;19010924;0.0
BRP;19010925;0.0
BRP;19010926;2.9
BRP;19010927;0.0
BRP;19010928;0.0
