 

stn;time;rre150yx
WIN;1878;37.8
WIN;1879;35.3
WIN;1880;57.2
WIN;1881;117.4
WIN;1882;65.3
WIN;1883;37.5
WIN;1884;34.2
WIN;1885;42.9
WIN;1886;73.9
WIN;1887;33.1
WIN;1888;65.7
WIN;1889;54.1
WIN;1890;56.1
WIN;1891;57.9
WIN;1892;31.8
WIN;1893;41.9
WIN;1894;32.9
WIN;1895;39.1
WIN;1896;35.6
WIN;1897;64.2
WIN;1898;38.8
WIN;1899;24.9
WIN;1900;35.8
WIN;1901;44.9
WIN;1902;66.5
WIN;1903;50.3
WIN;1904;33.0
WIN;1905;41.0
WIN;1906;72.0
WIN;1907;41.1
WIN;1908;59.5
WIN;1909;37.5
WIN;1910;55.2
WIN;1911;38.3
WIN;1912;47.1
WIN;1913;32.1
WIN;1914;45.7
WIN;1915;83.6
WIN;1916;36.0
WIN;1917;59.7
WIN;1918;50.3
WIN;1919;40.2
WIN;1920;29.5
WIN;1921;27.0
WIN;1922;70.0
WIN;1923;33.0
WIN;1924;40.0
WIN;1925;47.3
WIN;1926;46.3
WIN;1927;42.3
WIN;1928;44.7
WIN;1929;32.1
WIN;1930;37.6
WIN;1931;90.0
WIN;1932;55.4
WIN;1933;57.8
WIN;1934;64.6
WIN;1935;33.4
WIN;1936;46.7
WIN;1937;34.2
WIN;1938;51.0
WIN;1939;45.1
WIN;1940;47.8
WIN;1941;36.7
WIN;1942;45.3
WIN;1943;26.7
WIN;1944;54.4
WIN;1945;48.8
WIN;1946;50.5
WIN;1947;60.5
WIN;1948;33.0
WIN;1949;32.5
WIN;1950;46.9
WIN;1951;31.4
WIN;1952;48.7
WIN;1953;82.4
WIN;1954;80.5
WIN;1955;35.4
WIN;1956;60.3
WIN;1957;38.7
WIN;1958;55.2
WIN;1959;76.0
WIN;1960;39.0
WIN;1961;35.3
WIN;1962;33.0
WIN;1963;64.8
WIN;1964;54.7
WIN;1965;34.0
WIN;1966;50.2
WIN;1967;69.4
WIN;1968;112.3
WIN;1969;56.8
WIN;1970;55.2
WIN;1971;52.1
WIN;1972;68.4
WIN;1973;82.7
WIN;1974;52.4
WIN;1975;61.2
WIN;1976;69.5
WIN;1977;39.1
WIN;1978;97.8
WIN;1979;46.9
WIN;1980;37.3
WIN;1981;57.4
WIN;1982;45.9
WIN;1983;50.1
WIN;1984;52.2
WIN;1985;30.7
WIN;1986;59.6
WIN;1987;70.1
WIN;1988;40.2
WIN;1989;56.2
WIN;1990;38.8
WIN;1991;48.2
WIN;1992;94.2
WIN;1993;62.4
WIN;1994;97.5
WIN;1995;68.4
WIN;1996;32.7
WIN;1997;42.2
WIN;1998;51.9
WIN;1999;59.2
WIN;2000;64.4
WIN;2001;43.8
WIN;2002;43.1
WIN;2003;41.3
WIN;2004;45.5
WIN;2005;34.9
WIN;2006;42.2
WIN;2007;75.6
WIN;2008;56.8
WIN;2009;66.8
WIN;2010;42.0
WIN;2011;35.5
WIN;2012;56.6
WIN;2013;48.2
WIN;2014;62.0
WIN;2015;57.5
WIN;2016;41.8
WIN;2017;45.6
WIN;2018;34.8
WIN;2019;46.5
WIN;2020;55.2
