 

stn;time;rs1000y0
KUE;1900;0
KUE;1901;0
KUE;1902;0
KUE;1903;0
KUE;1904;0
KUE;1905;0
KUE;1906;0
KUE;1907;0
KUE;1908;0
KUE;1909;0
KUE;1910;0
KUE;1911;0
KUE;1912;0
KUE;1913;0
KUE;1914;0
KUE;1915;0
KUE;1916;0
KUE;1917;0
KUE;1918;0
KUE;1919;0
KUE;1920;0
KUE;1921;0
KUE;1922;0
KUE;1923;0
KUE;1924;0
KUE;1925;0
KUE;1926;0
KUE;1927;0
KUE;1928;0
KUE;1929;0
KUE;1930;0
KUE;1931;0
KUE;1932;0
KUE;1933;0
KUE;1934;0
KUE;1935;0
KUE;1936;0
KUE;1937;0
KUE;1938;0
KUE;1939;0
KUE;1940;0
KUE;1941;0
KUE;1942;0
KUE;1943;0
KUE;1944;0
KUE;1945;0
KUE;1946;0
KUE;1947;0
KUE;1948;0
KUE;1949;0
KUE;1950;0
KUE;1951;0
KUE;1952;0
KUE;1953;0
KUE;1954;0
KUE;1955;0
KUE;1956;0
KUE;1957;0
KUE;1958;0
KUE;1959;0
KUE;1960;0
KUE;1961;0
KUE;1962;0
KUE;1963;0
KUE;1964;0
KUE;1965;0
KUE;1966;0
KUE;1967;0
KUE;1968;0
KUE;1969;0
KUE;1970;0
KUE;1971;0
KUE;1972;0
KUE;1973;0
KUE;1974;0
KUE;1975;0
KUE;1976;0
KUE;1977;0
KUE;1978;0
KUE;1979;0
KUE;1980;0
KUE;1981;0
KUE;1982;0
KUE;1983;0
KUE;1984;0
KUE;1985;0
KUE;1986;0
KUE;1987;0
KUE;1988;0
KUE;1989;0
KUE;1990;0
KUE;1991;0
KUE;1992;0
KUE;1993;0
KUE;1994;0
KUE;1995;0
KUE;1996;0
KUE;1997;0
KUE;1998;0
KUE;1999;0
KUE;2000;0
KUE;2001;0
KUE;2002;0
KUE;2003;0
KUE;2004;0
KUE;2005;0
KUE;2006;0
KUE;2007;0
KUE;2008;0
KUE;2009;0
KUE;2010;0
KUE;2011;0
KUE;2012;0
KUE;2013;0
KUE;2014;0
KUE;2015;0
KUE;2016;0
KUE;2017;0
KUE;2018;0
KUE;2019;0
KUE;2020;0
