 

stn;time;rre150yx
DIE;1880;53.8
DIE;1881;76.8
DIE;1882;43.6
DIE;1883;43.3
DIE;1884;23.2
DIE;1885;37.4
DIE;1886;36.6
DIE;1887;23.3
DIE;1888;52.5
DIE;1889;39.6
DIE;1890;38.2
DIE;1891;36.6
DIE;1892;22.2
DIE;1893;27.7
DIE;1894;44.6
DIE;1895;35.9
DIE;1896;38.6
DIE;1897;75.1
DIE;1898;37.3
DIE;1899;27.9
DIE;1900;25.5
DIE;1901;40.9
DIE;1902;44.5
DIE;1903;40.9
DIE;1904;25.1
DIE;1905;54.4
DIE;1906;68.0
DIE;1907;35.7
DIE;1908;65.3
DIE;1909;46.1
DIE;1910;49.2
DIE;1911;26.0
DIE;1912;37.0
DIE;1913;33.4
DIE;1914;31.8
DIE;1915;44.1
DIE;1916;47.3
DIE;1917;42.2
DIE;1918;36.2
DIE;1919;35.2
DIE;1920;29.7
DIE;1921;34.6
DIE;1922;41.5
DIE;1923;37.3
DIE;1924;26.0
DIE;1925;47.5
DIE;1926;40.3
DIE;1927;35.1
DIE;1928;40.7
DIE;1929;29.1
DIE;1930;66.0
DIE;1931;60.0
DIE;1932;71.3
DIE;1933;44.2
DIE;1934;38.4
DIE;1935;35.2
DIE;1936;30.3
DIE;1937;53.1
DIE;1938;48.1
DIE;1939;56.4
DIE;1940;58.9
DIE;1941;34.3
DIE;1942;33.7
DIE;1943;43.4
DIE;1944;48.2
DIE;1945;58.9
DIE;1946;44.5
DIE;1947;27.3
DIE;1948;29.3
DIE;1949;20.6
DIE;1950;44.4
DIE;1951;29.6
DIE;1952;40.3
DIE;1953;63.0
DIE;1954;38.1
DIE;1955;46.6
DIE;1956;28.8
DIE;1957;39.2
DIE;1958;51.0
DIE;1959;36.2
DIE;1960;30.1
DIE;1961;24.6
DIE;1962;32.0
DIE;1963;63.5
DIE;1964;32.9
DIE;1965;83.4
DIE;1966;31.9
DIE;1967;30.4
DIE;1968;47.3
DIE;1969;39.4
DIE;1970;38.4
DIE;1971;26.8
DIE;1972;73.4
DIE;1973;46.1
DIE;1974;42.5
DIE;1975;45.0
DIE;1976;41.2
DIE;1977;27.4
DIE;1978;63.1
DIE;1979;33.5
DIE;1980;30.0
DIE;1981;39.5
DIE;1982;46.8
DIE;1983;35.4
DIE;1984;38.7
DIE;1985;25.4
DIE;1986;51.0
DIE;1987;36.2
DIE;1988;24.8
DIE;1989;31.0
DIE;1990;41.5
DIE;1991;41.5
DIE;1992;55.4
DIE;1993;52.7
DIE;1994;104.8
DIE;1995;40.0
DIE;1996;43.5
DIE;1997;34.5
DIE;1998;25.6
DIE;1999;29.1
DIE;2000;74.4
DIE;2001;39.5
DIE;2002;35.0
DIE;2003;28.0
DIE;2004;34.0
DIE;2005;32.7
DIE;2006;41.8
DIE;2007;45.0
DIE;2008;49.5
DIE;2009;63.7
DIE;2010;38.0
DIE;2011;38.0
DIE;2012;33.2
DIE;2013;48.5
DIE;2014;35.5
DIE;2015;46.4
DIE;2016;31.6
DIE;2017;37.7
DIE;2018;39.4
DIE;2019;45.4
DIE;2020;50.4
