 

stn;time;tre200y0
ROB;1959;7.4
ROB;1960;6.5
ROB;1961;7.4
ROB;1962;6.4
ROB;1963;5.9
ROB;1964;7.4
ROB;1965;6.1
ROB;1966;6.9
ROB;1967;7.0
ROB;1968;6.2
ROB;1969;6.2
ROB;1970;6.4
ROB;1971;6.8
ROB;1972;6.2
ROB;1973;6.8
ROB;1974;7.1
ROB;1975;7.0
ROB;1976;7.0
ROB;1977;6.6
ROB;1978;6.3
ROB;1979;6.1
ROB;1980;6.0
ROB;1981;6.6
ROB;1982;7.0
ROB;1983;7.1
ROB;1984;6.2
ROB;1985;6.4
ROB;1986;6.1
ROB;1987;6.6
ROB;1988;7.2
ROB;1989;7.3
ROB;1990;7.4
ROB;1991;6.7
ROB;1992;7.2
ROB;1993;6.8
ROB;1994;7.7
ROB;1995;6.8
ROB;1996;6.4
ROB;1997;7.3
ROB;1998;7.1
ROB;1999;7.1
ROB;2000;7.6
ROB;2001;7.1
ROB;2002;7.7
ROB;2003;7.8
ROB;2004;7.4
ROB;2005;7.0
ROB;2006;7.3
ROB;2007;8.1
ROB;2008;7.3
ROB;2009;7.7
ROB;2010;6.8
ROB;2011;8.2
ROB;2012;8.0
ROB;2013;7.5
ROB;2014;8.2
ROB;2015;8.5
ROB;2016;7.9
ROB;2017;8.0
ROB;2018;8.4
ROB;2019;8.4
ROB;2020;8.1
