 

stn;time;fu3010m1
HLL;199806;40.7
HLL;199807;72.4
HLL;199808;61.2
HLL;199809;46.4
HLL;199810;66.6
HLL;199811;46.4
HLL;199812;50.0
HLL;199901;46.4
HLL;199902;53.6
HLL;199903;46.4
HLL;199904;46.4
HLL;199905;40.7
HLL;199906;68.4
HLL;199907;46.4
HLL;199908;81.4
HLL;199909;46.4
HLL;199910;38.9
HLL;199911;38.9
HLL;199912;92.5
HLL;200001;46.4
HLL;200002;59.4
HLL;200003;59.4
HLL;200004;50.0
HLL;200005;61.2
HLL;200006;63.0
HLL;200007;44.3
HLL;200008;48.2
HLL;200009;48.2
HLL;200010;44.3
HLL;200011;38.9
HLL;200012;48.2
HLL;200101;59.4
HLL;200102;46.4
HLL;200103;51.8
HLL;200104;50.0
HLL;200105;44.3
HLL;200106;46.4
HLL;200107;70.2
HLL;200108;51.8
HLL;200109;59.4
HLL;200110;44.3
HLL;200111;66.6
HLL;200112;72.4
HLL;200201;77.8
HLL;200202;79.6
HLL;200203;61.2
HLL;200204;61.2
HLL;200205;46.4
HLL;200206;53.6
HLL;200207;72.4
HLL;200208;50.0
HLL;200209;50.0
HLL;200210;79.6
HLL;200211;48.2
HLL;200212;53.6
HLL;200301;103.7
HLL;200302;51.8
HLL;200303;57.2
HLL;200304;72.4
HLL;200305;57.2
HLL;200306;70.2
HLL;200307;57.2
HLL;200308;76.0
HLL;200309;55.4
HLL;200310;59.4
HLL;200311;74.2
HLL;200312;66.6
HLL;200401;79.6
HLL;200402;74.2
HLL;200403;74.2
HLL;200404;61.2
HLL;200405;59.4
HLL;200406;59.4
HLL;200407;53.6
HLL;200408;64.8
HLL;200409;57.2
HLL;200410;57.2
HLL;200411;61.2
HLL;200412;76.0
HLL;200501;72.4
HLL;200502;70.2
HLL;200503;61.2
HLL;200504;66.6
HLL;200505;72.4
HLL;200506;61.2
HLL;200507;74.2
HLL;200508;53.6
HLL;200509;63.0
HLL;200510;38.9
HLL;200511;53.6
HLL;200512;63.0
HLL;200601;37.1
HLL;200602;66.6
HLL;200603;68.4
HLL;200604;57.2
HLL;200605;55.4
HLL;200606;70.2
HLL;200607;61.2
HLL;200608;66.6
HLL;200609;40.7
HLL;200610;85.3
HLL;200611;53.6
HLL;200612;57.2
HLL;200701;94.3
HLL;200702;79.6
HLL;200703;64.8
HLL;200704;55.4
HLL;200705;66.6
HLL;200706;55.4
HLL;200707;53.6
HLL;200708;55.4
HLL;200709;40.7
HLL;200710;50.0
HLL;200711;61.2
HLL;200712;76.0
HLL;200801;64.8
HLL;200802;57.2
HLL;200803;76.0
HLL;200804;61.2
HLL;200805;53.6
HLL;200806;51.8
HLL;200807;98.3
HLL;200808;61.2
HLL;200809;59.4
HLL;200810;53.6
HLL;200811;61.2
HLL;200812;76.0
HLL;200901;96.1
HLL;200902;96.1
HLL;200903;64.8
HLL;200904;66.6
HLL;200905;53.6
HLL;200906;55.4
HLL;200907;57.2
HLL;200908;42.5
HLL;200909;55.4
HLL;200910;53.6
HLL;200911;66.6
HLL;200912;57.2
HLL;201001;55.4
HLL;201002;77.8
HLL;201003;64.8
HLL;201004;77.8
HLL;201005;50.0
HLL;201006;48.2
HLL;201007;64.8
HLL;201008;53.6
HLL;201009;44.3
HLL;201010;48.2
HLL;201011;57.2
HLL;201012;55.4
HLL;201101;38.9
HLL;201102;44.3
HLL;201103;63.0
HLL;201104;51.8
HLL;201105;46.4
HLL;201106;57.2
HLL;201107;76.0
HLL;201108;61.2
