 

stn;time;fklnd3m0
IYSTZ;200807;0
IYSTZ;200808;0
IYSTZ;200809;0
IYSTZ;200810;0
IYSTZ;200811;0
IYSTZ;200812;0
IYSTZ;200901;0
IYSTZ;200902;0
IYSTZ;200903;0
IYSTZ;200904;0
IYSTZ;200905;0
IYSTZ;200906;0
IYSTZ;200907;0
IYSTZ;200908;0
IYSTZ;200909;0
IYSTZ;200910;0
IYSTZ;200911;0
IYSTZ;200912;0
IYSTZ;201001;0
IYSTZ;201002;0
IYSTZ;201003;0
IYSTZ;201004;0
IYSTZ;201005;0
IYSTZ;201006;0
IYSTZ;201007;0
IYSTZ;201008;0
IYSTZ;201009;0
IYSTZ;201010;0
IYSTZ;201011;0
IYSTZ;201012;0
IYSTZ;201101;0
IYSTZ;201102;0
IYSTZ;201103;1
IYSTZ;201104;0
IYSTZ;201105;0
IYSTZ;201106;0
IYSTZ;201107;0
IYSTZ;201108;1
IYSTZ;201109;0
