 

stn;time;rzz150mx
TIBED;201201;1.3
TIBED;201202;0.1
TIBED;201203;1.2
TIBED;201204;1.7
TIBED;201205;3.8
TIBED;201206;9.1
TIBED;201207;7.2
TIBED;201208;3.1
TIBED;201209;2.5
TIBED;201210;1.4
TIBED;201211;1.1
TIBED;201212;0.8
TIBED;201301;0.6
TIBED;201302;0.7
TIBED;201303;0.5
TIBED;201304;2.6
TIBED;201305;3.0
TIBED;201306;9.6
TIBED;201307;8.4
TIBED;201308;8.7
TIBED;201309;2.6
TIBED;201310;1.8
TIBED;201311;1.2
TIBED;201312;1.0
TIBED;201401;1.1
TIBED;201402;0.7
TIBED;201403;0.7
TIBED;201404;1.0
TIBED;201405;1.4
TIBED;201406;2.5
TIBED;201407;3.2
TIBED;201408;4.1
TIBED;201409;1.6
TIBED;201410;1.4
TIBED;201411;2.3
TIBED;201412;1.0
TIBED;201501;1.2
TIBED;201502;0.5
TIBED;201503;0.8
TIBED;201504;0.5
TIBED;201505;1.6
TIBED;201506;3.8
TIBED;201507;5.3
TIBED;201508;4.4
TIBED;201509;2.9
TIBED;201510;1.5
TIBED;201511;1.2
TIBED;201512;0.3
TIBED;201601;1.4
TIBED;201602;0.6
TIBED;201603;0.4
TIBED;201604;1.5
TIBED;201605;1.2
TIBED;201606;1.5
TIBED;201607;4.8
TIBED;201608;1.2
TIBED;201609;1.7
TIBED;201610;1.5
TIBED;201611;0.9
TIBED;201612;0.6
