 

stn;time;breclod0
BNE;20050601;0
BNE;20050602;0
BNE;20050603;0
BNE;20050604;0
BNE;20050605;0
BNE;20050606;0
BNE;20050607;0
BNE;20050608;0
BNE;20050609;0
BNE;20050610;0
BNE;20050611;0
BNE;20050612;0
BNE;20050613;0
BNE;20050614;0
BNE;20050615;0
BNE;20050616;0
BNE;20050617;0
BNE;20050618;0
BNE;20050619;0
BNE;20050620;0
BNE;20050621;0
BNE;20050622;1
BNE;20050623;0
BNE;20050624;3
BNE;20050625;0
BNE;20050626;0
BNE;20050627;0
BNE;20050628;6
BNE;20050629;0
BNE;20050630;0
BNE;20050701;0
BNE;20050702;0
BNE;20050703;0
BNE;20050704;3
BNE;20050705;0
BNE;20050706;0
BNE;20050707;0
BNE;20050708;0
BNE;20050709;0
BNE;20050710;0
BNE;20050711;0
BNE;20050712;0
BNE;20050713;0
BNE;20050714;0
BNE;20050715;0
BNE;20050716;1
BNE;20050717;0
BNE;20050718;0
BNE;20050719;0
BNE;20050720;0
BNE;20050721;0
BNE;20050722;0
BNE;20050723;0
BNE;20050724;0
BNE;20050725;0
BNE;20050726;0
BNE;20050727;0
BNE;20050728;0
BNE;20050729;1
BNE;20050730;0
BNE;20050731;0
BNE;20050801;0
BNE;20050802;0
BNE;20050803;0
BNE;20050804;0
BNE;20050805;0
BNE;20050806;0
BNE;20050807;0
BNE;20050808;0
BNE;20050809;0
BNE;20050810;0
BNE;20050811;0
BNE;20050812;0
BNE;20050813;0
BNE;20050814;0
BNE;20050815;0
BNE;20050816;0
BNE;20050817;0
BNE;20050818;4
BNE;20050819;0
BNE;20050820;0
BNE;20050821;0
BNE;20050822;0
BNE;20050823;0
BNE;20050824;0
BNE;20050825;0
BNE;20050826;0
BNE;20050827;0
BNE;20050828;0
BNE;20050829;0
BNE;20050830;0
BNE;20050831;0
BNE;20050901;8
BNE;20050902;0
BNE;20050903;0
BNE;20050904;0
BNE;20050905;30
BNE;20050906;1
BNE;20050907;0
BNE;20050908;0
BNE;20050909;0
BNE;20050910;0
BNE;20050911;0
BNE;20050912;0
BNE;20050913;0
BNE;20050914;0
BNE;20050915;0
BNE;20050916;0
BNE;20050917;0
BNE;20050918;0
BNE;20050919;0
BNE;20050920;0
BNE;20050921;0
BNE;20050922;0
BNE;20050923;0
BNE;20050924;0
BNE;20050925;4
BNE;20050926;0
BNE;20050927;0
BNE;20050928;0
BNE;20050929;0
BNE;20050930;0
BNE;20051001;0
BNE;20051002;0
BNE;20051003;0
BNE;20051004;0
BNE;20051005;0
BNE;20051006;0
BNE;20051007;0
BNE;20051008;0
BNE;20051009;0
BNE;20051010;0
BNE;20051011;0
BNE;20051012;0
BNE;20051013;0
BNE;20051014;0
BNE;20051015;0
BNE;20051016;0
BNE;20051017;0
BNE;20051018;0
BNE;20051019;0
BNE;20051020;0
BNE;20051021;0
BNE;20051022;0
BNE;20051023;0
BNE;20051024;0
BNE;20051025;0
BNE;20051026;0
BNE;20051027;0
BNE;20051028;0
BNE;20051029;0
BNE;20051030;0
BNE;20051031;0
BNE;20051101;0
BNE;20051102;0
BNE;20051103;0
BNE;20051104;0
BNE;20051105;0
BNE;20051106;0
BNE;20051107;0
BNE;20051108;0
BNE;20051109;0
BNE;20051110;0
BNE;20051111;0
BNE;20051112;0
BNE;20051113;0
BNE;20051114;0
BNE;20051115;0
BNE;20051116;0
BNE;20051117;0
BNE;20051118;0
BNE;20051119;0
BNE;20051120;0
BNE;20051121;0
BNE;20051122;0
BNE;20051123;0
BNE;20051124;0
BNE;20051125;0
BNE;20051126;0
BNE;20051127;0
BNE;20051128;0
BNE;20051129;0
BNE;20051130;0
BNE;20051201;0
BNE;20051202;0
BNE;20051203;0
BNE;20051204;0
BNE;20051205;0
BNE;20051206;0
BNE;20051207;0
BNE;20051208;0
BNE;20051209;0
BNE;20051210;0
BNE;20051211;0
BNE;20051212;0
BNE;20051213;0
BNE;20051214;0
BNE;20051215;0
BNE;20051216;0
BNE;20051217;0
BNE;20051218;0
BNE;20051219;0
BNE;20051220;0
BNE;20051221;0
BNE;20051222;0
BNE;20051223;0
BNE;20051224;0
BNE;20051225;0
BNE;20051226;0
BNE;20051227;0
BNE;20051228;0
BNE;20051229;0
BNE;20051230;0
BNE;20051231;0
BNE;20060101;0
BNE;20060102;0
BNE;20060103;0
BNE;20060104;0
BNE;20060105;0
BNE;20060106;0
BNE;20060107;0
BNE;20060108;0
BNE;20060109;0
BNE;20060110;0
BNE;20060111;0
BNE;20060112;0
BNE;20060113;0
BNE;20060114;0
BNE;20060115;0
BNE;20060116;0
BNE;20060117;0
BNE;20060118;0
BNE;20060119;0
BNE;20060120;0
BNE;20060121;0
BNE;20060122;0
BNE;20060123;0
BNE;20060124;0
BNE;20060125;0
BNE;20060126;0
BNE;20060127;0
BNE;20060128;0
BNE;20060129;0
BNE;20060130;0
BNE;20060131;0
BNE;20060201;0
BNE;20060202;0
BNE;20060203;0
BNE;20060204;0
BNE;20060205;0
BNE;20060206;0
BNE;20060207;0
BNE;20060208;0
BNE;20060209;0
BNE;20060210;0
BNE;20060211;0
BNE;20060212;0
BNE;20060213;0
BNE;20060214;0
BNE;20060215;0
BNE;20060216;0
BNE;20060217;0
BNE;20060218;0
BNE;20060219;0
BNE;20060220;0
BNE;20060221;0
BNE;20060222;0
BNE;20060223;0
BNE;20060224;0
BNE;20060225;0
BNE;20060226;0
BNE;20060227;0
BNE;20060228;0
BNE;20060301;0
BNE;20060302;0
BNE;20060303;0
BNE;20060304;0
BNE;20060305;0
BNE;20060306;0
BNE;20060307;0
BNE;20060308;0
BNE;20060309;0
BNE;20060310;0
BNE;20060311;0
BNE;20060312;0
BNE;20060313;0
BNE;20060314;0
BNE;20060315;0
BNE;20060316;0
BNE;20060317;0
BNE;20060318;0
BNE;20060319;0
BNE;20060320;0
BNE;20060321;0
BNE;20060322;0
BNE;20060323;0
BNE;20060324;0
BNE;20060325;0
BNE;20060326;0
BNE;20060327;0
BNE;20060328;0
BNE;20060329;0
BNE;20060330;0
BNE;20060331;0
BNE;20060401;0
BNE;20060402;0
BNE;20060403;0
BNE;20060404;0
BNE;20060405;0
BNE;20060406;0
BNE;20060407;0
BNE;20060408;0
BNE;20060409;0
BNE;20060410;0
BNE;20060411;0
BNE;20060412;0
BNE;20060413;0
BNE;20060414;0
BNE;20060415;0
BNE;20060416;0
BNE;20060417;0
BNE;20060418;0
BNE;20060419;0
BNE;20060420;0
BNE;20060421;0
BNE;20060422;0
BNE;20060423;0
BNE;20060424;1
BNE;20060425;0
BNE;20060426;0
BNE;20060427;0
BNE;20060428;0
BNE;20060429;0
BNE;20060430;0
BNE;20060501;0
BNE;20060502;0
BNE;20060503;0
BNE;20060504;0
BNE;20060505;8
BNE;20060506;0
BNE;20060507;0
BNE;20060508;0
BNE;20060509;0
BNE;20060510;0
BNE;20060511;0
BNE;20060512;0
BNE;20060513;1
BNE;20060514;0
BNE;20060515;0
BNE;20060516;1
BNE;20060517;0
BNE;20060518;0
BNE;20060519;0
BNE;20060520;0
BNE;20060521;0
BNE;20060522;0
BNE;20060523;0
BNE;20060524;0
BNE;20060525;0
BNE;20060526;0
BNE;20060527;0
BNE;20060528;0
BNE;20060529;0
BNE;20060530;0
BNE;20060531;0
BNE;20060601;0
BNE;20060602;0
BNE;20060603;0
BNE;20060604;0
BNE;20060605;0
BNE;20060606;0
BNE;20060607;0
BNE;20060608;0
BNE;20060609;0
BNE;20060610;0
BNE;20060611;0
BNE;20060612;0
BNE;20060613;0
BNE;20060614;0
BNE;20060615;0
BNE;20060616;1
BNE;20060617;7
BNE;20060618;0
BNE;20060619;0
BNE;20060620;0
BNE;20060621;0
BNE;20060622;0
BNE;20060623;0
BNE;20060624;2
BNE;20060625;10
BNE;20060626;0
BNE;20060627;0
BNE;20060628;0
BNE;20060629;0
BNE;20060630;0
BNE;20060701;0
BNE;20060702;0
BNE;20060703;0
BNE;20060704;0
BNE;20060705;0
BNE;20060706;0
BNE;20060707;0
BNE;20060708;0
BNE;20060709;0
BNE;20060710;0
BNE;20060711;0
BNE;20060712;0
BNE;20060713;17
BNE;20060714;0
BNE;20060715;0
BNE;20060716;0
BNE;20060717;0
BNE;20060718;0
BNE;20060719;0
BNE;20060720;6
BNE;20060721;0
BNE;20060722;1
BNE;20060723;0
BNE;20060724;0
BNE;20060725;0
BNE;20060726;0
BNE;20060727;0
BNE;20060728;0
BNE;20060729;0
BNE;20060730;0
BNE;20060731;0
BNE;20060801;0
BNE;20060802;0
BNE;20060803;0
BNE;20060804;0
BNE;20060805;0
BNE;20060806;0
BNE;20060807;0
BNE;20060808;0
BNE;20060809;0
BNE;20060810;0
BNE;20060811;0
BNE;20060812;0
BNE;20060813;0
BNE;20060814;0
BNE;20060815;0
BNE;20060816;2
BNE;20060817;0
BNE;20060818;0
BNE;20060819;0
BNE;20060820;0
BNE;20060821;0
BNE;20060822;0
BNE;20060823;0
BNE;20060824;0
BNE;20060825;0
BNE;20060826;0
BNE;20060827;0
BNE;20060828;0
BNE;20060829;0
BNE;20060830;0
BNE;20060831;0
BNE;20060901;0
BNE;20060902;0
BNE;20060903;0
BNE;20060904;0
BNE;20060905;0
BNE;20060906;0
BNE;20060907;1
BNE;20060908;0
BNE;20060909;0
BNE;20060910;1
BNE;20060911;0
BNE;20060912;19
BNE;20060913;0
BNE;20060914;0
BNE;20060915;0
BNE;20060916;0
BNE;20060917;0
BNE;20060918;0
BNE;20060919;0
BNE;20060920;0
BNE;20060921;0
BNE;20060922;0
BNE;20060923;0
BNE;20060924;1
BNE;20060925;0
BNE;20060926;0
BNE;20060927;0
BNE;20060928;0
BNE;20060929;0
BNE;20060930;1
BNE;20061001;0
BNE;20061002;0
BNE;20061003;0
BNE;20061004;0
BNE;20061005;0
BNE;20061006;0
BNE;20061007;0
BNE;20061008;0
BNE;20061009;0
BNE;20061010;0
BNE;20061011;0
BNE;20061012;0
BNE;20061013;0
BNE;20061014;0
BNE;20061015;1
BNE;20061016;0
BNE;20061017;0
BNE;20061018;0
BNE;20061019;0
BNE;20061020;0
BNE;20061021;0
BNE;20061022;0
BNE;20061023;1
BNE;20061024;0
BNE;20061025;0
BNE;20061026;0
BNE;20061027;0
BNE;20061028;0
BNE;20061029;0
BNE;20061030;0
BNE;20061031;0
BNE;20061101;0
BNE;20061102;0
BNE;20061103;0
BNE;20061104;0
BNE;20061105;0
BNE;20061106;0
BNE;20061107;0
BNE;20061108;0
BNE;20061109;0
BNE;20061110;0
BNE;20061111;0
BNE;20061112;0
BNE;20061113;0
BNE;20061114;0
BNE;20061115;0
BNE;20061116;0
BNE;20061117;0
BNE;20061118;0
BNE;20061119;0
BNE;20061120;0
BNE;20061121;0
BNE;20061122;0
BNE;20061123;0
BNE;20061124;0
BNE;20061125;0
BNE;20061126;0
BNE;20061127;0
BNE;20061128;0
BNE;20061129;0
BNE;20061130;0
BNE;20061201;0
BNE;20061202;0
BNE;20061203;0
BNE;20061204;0
BNE;20061205;0
BNE;20061206;0
BNE;20061207;0
BNE;20061208;0
BNE;20061209;0
BNE;20061210;0
BNE;20061211;0
BNE;20061212;0
BNE;20061213;0
BNE;20061214;0
BNE;20061215;0
BNE;20061216;0
BNE;20061217;0
BNE;20061218;0
BNE;20061219;0
BNE;20061220;0
BNE;20061221;0
BNE;20061222;0
BNE;20061223;0
BNE;20061224;0
BNE;20061225;0
BNE;20061226;0
BNE;20061227;0
BNE;20061228;0
BNE;20061229;0
BNE;20061230;0
BNE;20061231;0
BNE;20070101;0
BNE;20070102;0
BNE;20070103;0
BNE;20070104;0
BNE;20070105;0
BNE;20070106;0
BNE;20070107;0
BNE;20070108;0
BNE;20070109;0
BNE;20070110;0
BNE;20070111;0
BNE;20070112;0
BNE;20070113;0
BNE;20070114;0
BNE;20070115;0
BNE;20070116;0
BNE;20070117;0
BNE;20070118;0
BNE;20070119;0
BNE;20070120;0
BNE;20070121;0
BNE;20070122;0
BNE;20070123;0
BNE;20070124;0
BNE;20070125;0
BNE;20070126;0
BNE;20070127;0
BNE;20070128;0
BNE;20070129;0
BNE;20070130;0
BNE;20070131;0
BNE;20070201;0
BNE;20070202;0
BNE;20070203;0
BNE;20070204;0
BNE;20070205;0
BNE;20070206;0
BNE;20070207;0
BNE;20070208;0
BNE;20070209;0
BNE;20070210;0
BNE;20070211;0
BNE;20070212;0
BNE;20070213;0
BNE;20070214;0
BNE;20070215;0
BNE;20070216;0
BNE;20070217;0
BNE;20070218;0
BNE;20070219;0
BNE;20070220;0
BNE;20070221;0
BNE;20070222;0
BNE;20070223;0
BNE;20070224;1
BNE;20070225;0
BNE;20070226;0
BNE;20070227;0
BNE;20070228;0
BNE;20070301;0
BNE;20070302;0
BNE;20070303;0
BNE;20070304;0
BNE;20070305;0
BNE;20070306;0
BNE;20070307;0
BNE;20070308;0
BNE;20070309;0
BNE;20070310;0
BNE;20070311;0
BNE;20070312;0
BNE;20070313;0
BNE;20070314;0
BNE;20070315;0
BNE;20070316;0
BNE;20070317;0
BNE;20070318;0
BNE;20070319;0
BNE;20070320;0
BNE;20070321;0
BNE;20070322;0
BNE;20070323;0
BNE;20070324;0
BNE;20070325;0
BNE;20070326;0
BNE;20070327;0
BNE;20070328;0
BNE;20070329;0
BNE;20070330;0
BNE;20070331;0
BNE;20070401;0
BNE;20070402;0
BNE;20070403;0
BNE;20070404;0
BNE;20070405;0
BNE;20070406;0
BNE;20070407;0
BNE;20070408;0
BNE;20070409;0
BNE;20070410;0
BNE;20070411;0
BNE;20070412;0
BNE;20070413;0
BNE;20070414;0
BNE;20070415;0
BNE;20070416;0
BNE;20070417;0
BNE;20070418;0
BNE;20070419;0
BNE;20070420;0
BNE;20070421;0
BNE;20070422;0
BNE;20070423;0
BNE;20070424;0
BNE;20070425;0
BNE;20070426;4
BNE;20070427;1
BNE;20070428;0
BNE;20070429;0
BNE;20070430;0
BNE;20070501;0
BNE;20070502;0
BNE;20070503;0
BNE;20070504;0
BNE;20070505;0
BNE;20070506;0
BNE;20070507;0
BNE;20070508;0
BNE;20070509;0
BNE;20070510;0
BNE;20070511;0
BNE;20070512;0
BNE;20070513;0
BNE;20070514;0
BNE;20070515;0
BNE;20070516;0
BNE;20070517;0
BNE;20070518;0
BNE;20070519;0
BNE;20070520;4
BNE;20070521;0
BNE;20070522;0
BNE;20070523;19
BNE;20070524;0
BNE;20070525;0
BNE;20070526;0
BNE;20070527;0
BNE;20070528;0
BNE;20070529;0
BNE;20070530;0
BNE;20070531;0
BNE;20070601;0
BNE;20070602;0
BNE;20070603;0
BNE;20070604;2
BNE;20070605;0
BNE;20070606;0
BNE;20070607;4
BNE;20070608;4
BNE;20070609;0
BNE;20070610;0
BNE;20070611;0
BNE;20070612;0
BNE;20070613;0
BNE;20070614;0
BNE;20070615;0
BNE;20070616;0
BNE;20070617;0
BNE;20070618;3
BNE;20070619;2
BNE;20070620;14
BNE;20070621;5
BNE;20070622;0
BNE;20070623;0
BNE;20070624;0
BNE;20070625;0
BNE;20070626;0
BNE;20070627;0
BNE;20070628;0
BNE;20070629;0
BNE;20070630;0
BNE;20070701;4
BNE;20070702;0
BNE;20070703;0
BNE;20070704;0
BNE;20070705;0
BNE;20070706;0
BNE;20070707;0
BNE;20070708;1
BNE;20070709;0
BNE;20070710;0
BNE;20070711;0
BNE;20070712;0
BNE;20070713;0
BNE;20070714;0
BNE;20070715;0
BNE;20070716;0
BNE;20070717;0
BNE;20070718;0
BNE;20070719;0
BNE;20070720;0
BNE;20070721;0
BNE;20070722;0
BNE;20070723;0
BNE;20070724;0
BNE;20070725;0
BNE;20070726;0
BNE;20070727;0
BNE;20070728;0
BNE;20070729;0
BNE;20070730;0
BNE;20070731;0
BNE;20070801;0
BNE;20070802;0
BNE;20070803;0
BNE;20070804;0
