 

stn;time;rsd700y0
IYRID;1961;0
IYRID;1962;0
IYRID;1963;0
IYRID;1964;0
IYRID;1965;0
IYRID;1966;0
IYRID;1967;1
IYRID;1968;1
IYRID;1969;0
IYRID;1970;0
IYRID;1971;0
IYRID;1972;0
IYRID;1973;0
IYRID;1974;0
IYRID;1975;0
IYRID;1976;0
IYRID;1977;0
IYRID;1978;2
IYRID;1979;0
IYRID;1980;1
IYRID;1981;3
IYRID;1982;0
IYRID;1983;0
IYRID;1984;1
IYRID;1985;2
IYRID;1986;0
IYRID;1987;0
IYRID;1988;0
IYRID;1989;0
IYRID;1990;0
IYRID;1991;0
IYRID;1992;1
IYRID;1993;1
IYRID;1994;0
IYRID;1995;0
IYRID;1996;0
IYRID;1997;1
IYRID;1998;0
IYRID;1999;1
IYRID;2000;1
IYRID;2001;1
IYRID;2002;1
IYRID;2003;0
