 

stn;time;rzz150mx
BEHAK;200810;2.3
BEHAK;200811;1.8
BEHAK;200812;0.8
BEHAK;200901;1.4
BEHAK;200902;3.1
BEHAK;200903;1.2
BEHAK;200904;1.6
BEHAK;200905;4.4
BEHAK;200906;4.9
BEHAK;200907;10.6
BEHAK;200908;6.3
BEHAK;200909;5.3
BEHAK;200910;3.4
BEHAK;200911;5.4
BEHAK;200912;4.8
BEHAK;201001;0.5
BEHAK;201002;1.3
BEHAK;201003;1.0
BEHAK;201004;1.6
BEHAK;201005;2.2
BEHAK;201006;2.5
BEHAK;201007;10.5
BEHAK;201008;5.8
BEHAK;201009;3.6
BEHAK;201010;1.4
BEHAK;201011;2.6
BEHAK;201012;1.6
BEHAK;201101;1.2
BEHAK;201102;0.7
BEHAK;201103;2.0
BEHAK;201104;1.6
BEHAK;201105;4.1
BEHAK;201106;6.8
BEHAK;201107;22.8
BEHAK;201108;14.6
BEHAK;201109;3.2
BEHAK;201110;2.3
BEHAK;201111;0.1
BEHAK;201112;1.6
BEHAK;201201;1.5
BEHAK;201202;0.4
BEHAK;201203;1.1
BEHAK;201204;1.6
BEHAK;201205;2.4
BEHAK;201206;5.3
BEHAK;201207;2.6
BEHAK;201208;10.1
BEHAK;201209;2.3
BEHAK;201210;3.1
BEHAK;201211;0.9
BEHAK;201212;2.7
BEHAK;201301;1.1
BEHAK;201302;0.9
