 

stn;time;rzz150mx
BEKRA;200001;0.5
BEKRA;200002;1.4
BEKRA;200003;1.7
BEKRA;200004;1.2
BEKRA;200005;7.5
BEKRA;200006;18.5
BEKRA;200007;7.0
BEKRA;200008;7.7
BEKRA;200009;3.6
BEKRA;200010;2.2
BEKRA;200011;1.6
BEKRA;200012;1.4
BEKRA;200101;1.7
BEKRA;200102;0.7
BEKRA;200103;2.5
BEKRA;200104;1.7
BEKRA;200105;5.6
BEKRA;200106;12.8
BEKRA;200107;5.1
BEKRA;200108;9.7
BEKRA;200109;5.8
BEKRA;200110;2.6
BEKRA;200111;1.8
BEKRA;200112;0.6
BEKRA;200201;1.2
BEKRA;200202;1.8
BEKRA;200203;1.3
BEKRA;200204;1.0
BEKRA;200205;4.3
BEKRA;200206;13.3
BEKRA;200207;7.4
BEKRA;200208;2.5
BEKRA;200209;4.9
BEKRA;200210;2.6
BEKRA;200211;2.5
BEKRA;200212;0.9
BEKRA;200301;1.0
BEKRA;200302;1.4
BEKRA;200303;1.2
BEKRA;200304;4.3
BEKRA;200305;6.8
BEKRA;200306;4.7
BEKRA;200307;9.0
BEKRA;200308;3.4
BEKRA;200309;3.4
BEKRA;200310;4.7
BEKRA;200311;0.7
BEKRA;200312;1.5
BEKRA;200401;3.1
BEKRA;200402;0.7
BEKRA;200403;1.3
BEKRA;200404;1.0
BEKRA;200405;9.1
BEKRA;200406;6.4
BEKRA;200407;11.0
BEKRA;200408;5.8
BEKRA;200409;3.5
BEKRA;200410;5.6
BEKRA;200411;1.9
BEKRA;200412;1.2
BEKRA;200501;0.8
BEKRA;200502;1.6
BEKRA;200503;4.0
BEKRA;200504;1.0
BEKRA;200505;4.0
BEKRA;200506;2.8
BEKRA;200507;5.0
BEKRA;200508;4.4
BEKRA;200509;6.4
BEKRA;200510;2.4
BEKRA;200511;1.0
BEKRA;200512;1.0
BEKRA;200601;0.7
BEKRA;200602;1.7
BEKRA;200603;1.4
BEKRA;200604;3.2
BEKRA;200605;5.8
BEKRA;200606;3.2
BEKRA;200607;6.9
BEKRA;200608;3.0
BEKRA;200609;4.4
BEKRA;200610;3.0
BEKRA;200611;1.4
BEKRA;200612;0.9
BEKRA;200701;0.9
BEKRA;200702;1.9
BEKRA;200703;1.1
BEKRA;200704;0.2
BEKRA;200705;5.3
BEKRA;200706;8.5
BEKRA;200707;9.4
BEKRA;200708;10.4
BEKRA;200709;3.3
BEKRA;200710;1.7
BEKRA;200711;1.2
BEKRA;200712;1.4
BEKRA;200801;0.9
BEKRA;200802;0.8
BEKRA;200803;1.3
BEKRA;200804;1.5
BEKRA;200805;2.9
BEKRA;200806;8.5
BEKRA;200807;3.6
BEKRA;200808;3.8
BEKRA;200809;2.0
BEKRA;200810;2.4
BEKRA;200811;1.0
BEKRA;200812;1.1
BEKRA;200901;1.2
BEKRA;200902;0.4
BEKRA;200903;1.1
BEKRA;200904;1.0
BEKRA;200905;5.4
BEKRA;200906;3.2
BEKRA;200907;8.6
BEKRA;200908;7.4
BEKRA;200909;4.3
BEKRA;200910;3.2
BEKRA;200911;2.2
BEKRA;200912;1.6
BEKRA;201001;0.7
BEKRA;201002;0.8
BEKRA;201003;1.1
BEKRA;201004;0.6
BEKRA;201005;3.1
BEKRA;201006;4.3
BEKRA;201007;6.3
BEKRA;201008;9.7
BEKRA;201009;8.1
BEKRA;201010;1.2
