 

stn;time;rzz150mx
ROE;201411;6.1
ROE;201412;1.1
ROE;201501;1.1
ROE;201502;1.1
ROE;201503;-
ROE;201504;1.2
ROE;201505;6.9
ROE;201506;6.6
ROE;201507;7.6
ROE;201508;10.7
ROE;201509;3.8
ROE;201510;1.7
ROE;201511;1.6
ROE;201512;0.2
ROE;201601;0.8
ROE;201602;1.0
ROE;201603;1.3
ROE;201604;1.9
ROE;201605;4.9
ROE;201606;3.0
ROE;201607;6.2
ROE;201608;3.7
ROE;201609;10.1
ROE;201610;2.1
ROE;201611;1.5
ROE;201612;0.6
ROE;201701;0.5
ROE;201702;1.4
ROE;201703;2.9
ROE;201704;1.3
ROE;201705;4.0
ROE;201706;6.2
ROE;201707;4.6
ROE;201708;7.3
ROE;201709;2.7
ROE;201710;1.7
ROE;201711;1.0
ROE;201712;1.0
ROE;201801;2.0
ROE;201802;0.4
ROE;201803;1.6
ROE;201804;2.3
ROE;201805;3.3
ROE;201806;4.7
ROE;201807;8.3
ROE;201808;4.8
ROE;201809;2.7
ROE;201810;3.9
ROE;201811;1.5
ROE;201812;2.1
ROE;201901;0.7
ROE;201902;0.9
ROE;201903;0.9
ROE;201904;2.4
ROE;201905;1.3
ROE;201906;7.7
ROE;201907;9.1
ROE;201908;15.1
ROE;201909;3.5
ROE;201910;3.4
ROE;201911;1.8
ROE;201912;1.3
ROE;202001;0.7
ROE;202002;1.2
ROE;202003;1.0
ROE;202004;1.1
ROE;202005;2.0
ROE;202006;3.1
ROE;202007;5.0
ROE;202008;7.8
ROE;202009;4.7
ROE;202010;3.0
ROE;202011;0.9
