 

stn;time;rre002mx
BAD;189504;26.8
BAD;189505;22.5
BAD;189506;27.7
BAD;189507;19.0
BAD;189508;16.5
BAD;189509;12.0
BAD;189510;49.5
BAD;189511;47.6
BAD;189512;36.9
BAD;189601;20.9
BAD;189602;12.6
BAD;189603;46.1
BAD;189604;28.7
BAD;189605;27.0
BAD;189606;45.8
BAD;189607;29.3
BAD;189608;47.5
BAD;189609;46.0
BAD;189610;53.5
BAD;189611;17.7
BAD;189612;31.8
BAD;189701;5.3
BAD;189702;46.2
BAD;189703;27.1
BAD;189704;30.9
BAD;189705;13.7
BAD;189706;37.9
BAD;189707;27.0
BAD;189708;72.3
BAD;189709;47.8
BAD;189710;7.0
BAD;189711;15.6
BAD;189712;17.5
BAD;189801;13.0
BAD;189802;51.9
BAD;189803;16.8
BAD;189804;65.6
BAD;189805;28.5
BAD;189806;29.5
BAD;189807;37.0
BAD;189808;45.0
BAD;189809;12.8
BAD;189810;34.6
BAD;189811;53.7
BAD;189812;9.9
BAD;189901;33.8
BAD;189902;12.0
BAD;189903;8.8
BAD;189904;33.3
BAD;189905;45.5
BAD;189906;14.9
BAD;189907;30.5
BAD;189908;43.5
BAD;189909;28.6
BAD;189910;13.3
BAD;189911;13.5
BAD;189912;30.0
BAD;190001;22.4
BAD;190002;28.5
BAD;190003;19.1
BAD;190004;6.8
BAD;190005;32.1
BAD;190006;34.0
BAD;190007;63.4
BAD;190008;46.0
BAD;190009;34.3
BAD;190010;18.7
BAD;190011;21.2
BAD;190012;58.3
BAD;190101;33.5
BAD;190102;13.4
BAD;190103;33.5
BAD;190104;41.5
BAD;190105;8.4
BAD;190106;54.0
BAD;190107;28.7
BAD;190108;42.9
BAD;190109;49.6
BAD;190110;39.5
BAD;190111;29.2
BAD;190112;38.5
BAD;190201;20.3
BAD;190202;20.5
BAD;190203;32.3
BAD;190204;13.6
BAD;190205;76.1
BAD;190206;35.2
BAD;190207;39.8
BAD;190208;49.5
BAD;190209;28.1
BAD;190210;28.1
BAD;190211;12.4
BAD;190212;21.2
BAD;190301;17.5
BAD;190302;14.0
BAD;190303;18.5
BAD;190304;8.7
BAD;190305;16.6
BAD;190306;35.6
BAD;190307;34.5
BAD;190308;59.5
BAD;190309;37.8
BAD;190310;28.5
BAD;190311;23.6
BAD;190312;12.1
BAD;190401;21.8
BAD;190402;31.9
BAD;190403;11.5
BAD;190404;17.4
BAD;190405;41.6
BAD;190406;46.5
BAD;190407;30.4
BAD;190408;43.7
BAD;190409;31.4
BAD;190410;18.4
BAD;190411;19.2
BAD;190412;17.3
BAD;190501;40.3
BAD;190502;8.6
BAD;190503;30.6
BAD;190504;26.4
BAD;190505;22.3
BAD;190506;20.6
BAD;190507;26.8
BAD;190508;46.7
BAD;190509;34.6
BAD;190510;17.3
BAD;190511;30.7
BAD;190512;22.8
BAD;190601;18.4
BAD;190602;16.8
BAD;190603;36.5
BAD;190604;10.4
BAD;190605;75.4
BAD;190606;36.3
BAD;190607;27.5
BAD;190608;14.7
BAD;190609;12.4
BAD;190610;14.5
BAD;190611;16.1
BAD;190612;18.0
BAD;190701;22.5
BAD;190702;20.4
BAD;190703;54.5
BAD;190704;21.4
BAD;190705;28.5
BAD;190706;37.8
BAD;190707;28.5
BAD;190708;20.8
BAD;190709;21.6
BAD;190710;20.1
BAD;190711;6.6
BAD;190712;34.8
BAD;190801;17.4
BAD;190802;31.9
BAD;190803;15.0
BAD;190804;19.7
BAD;190805;58.4
BAD;190806;41.3
BAD;190807;54.2
BAD;190808;32.0
BAD;190809;51.5
BAD;190810;9.9
BAD;190811;32.0
BAD;190812;20.5
BAD;190901;11.1
BAD;190902;15.3
BAD;190903;13.2
BAD;190904;45.2
BAD;190905;12.6
BAD;190906;52.2
BAD;190907;65.3
BAD;190908;21.1
BAD;190909;18.5
BAD;190910;25.0
BAD;190911;25.8
BAD;190912;22.5
BAD;191001;62.8
BAD;191002;25.8
BAD;191003;15.1
BAD;191004;31.8
BAD;191005;25.2
BAD;191006;55.4
BAD;191007;49.0
BAD;191008;40.1
BAD;191009;42.8
