 

stn;time;rsd300y0
TAM;1968;3
TAM;1969;6
TAM;1970;7
TAM;1971;3
TAM;1972;1
TAM;1973;6
TAM;1974;8
TAM;1975;4
TAM;1976;3
TAM;1977;5
TAM;1978;6
TAM;1979;12
TAM;1980;4
TAM;1981;10
TAM;1982;10
TAM;1983;9
TAM;1984;8
TAM;1985;4
TAM;1986;7
TAM;1987;7
TAM;1988;10
TAM;1989;1
TAM;1990;10
TAM;1991;10
TAM;1992;7
TAM;1993;9
TAM;1994;4
TAM;1995;3
TAM;1996;8
TAM;1997;4
TAM;1998;7
TAM;1999;10
TAM;2000;10
TAM;2001;7
TAM;2002;8
TAM;2003;4
TAM;2004;7
TAM;2005;3
TAM;2006;3
TAM;2007;4
TAM;2008;6
TAM;2009;3
TAM;2010;4
TAM;2011;7
TAM;2012;6
TAM;2013;7
TAM;2014;4
TAM;2015;5
TAM;2016;7
TAM;2017;6
TAM;2018;7
TAM;2019;6
TAM;2020;6
