 

stn;time;rzz150mx
DLMER;201610;0.8
DLMER;201611;1.2
DLMER;201612;0.3
DLMER;201701;0.8
DLMER;201702;1.0
DLMER;201703;1.1
DLMER;201704;3.5
DLMER;201705;2.4
DLMER;201706;4.8
DLMER;201707;10.5
DLMER;201708;9.1
DLMER;201709;3.2
DLMER;201710;3.0
DLMER;201711;3.0
DLMER;201712;1.5
DLMER;201801;5.0
DLMER;201802;-
DLMER;201803;0.5
DLMER;201804;6.9
DLMER;201805;8.6
DLMER;201806;16.2
DLMER;201807;16.6
DLMER;201808;4.9
DLMER;201809;15.2
DLMER;201810;0.6
DLMER;201811;0.4
DLMER;201812;3.3
DLMER;201901;1.6
DLMER;201902;0.8
DLMER;201903;0.9
DLMER;201904;2.1
DLMER;201905;1.9
DLMER;201906;6.9
DLMER;201907;6.7
DLMER;201908;4.0
DLMER;201909;1.0
DLMER;201910;2.2
DLMER;201911;1.6
DLMER;201912;1.9
DLMER;202001;1.4
DLMER;202002;2.0
DLMER;202003;0.6
DLMER;202004;0.9
DLMER;202005;1.5
DLMER;202006;7.6
DLMER;202007;7.5
DLMER;202008;6.7
DLMER;202009;1.5
DLMER;202010;1.6
DLMER;202011;0.6
DLMER;202012;0.5
DLMER;202101;1.0
DLMER;202102;0.6
DLMER;202103;1.1
