 

stn;time;rsd100m0
LTH;197401;2
LTH;197402;2
LTH;197403;0
LTH;197404;0
LTH;197405;2
LTH;197406;2
LTH;197407;2
LTH;197408;3
LTH;197409;2
LTH;197410;6
LTH;197411;6
LTH;197412;4
LTH;197501;2
LTH;197502;0
LTH;197503;2
LTH;197504;2
LTH;197505;3
LTH;197506;4
LTH;197507;4
LTH;197508;8
LTH;197509;4
LTH;197510;1
LTH;197511;3
LTH;197512;0
LTH;197601;1
LTH;197602;1
LTH;197603;0
LTH;197604;3
LTH;197605;2
LTH;197606;1
LTH;197607;3
LTH;197608;2
LTH;197609;3
LTH;197610;0
LTH;197611;3
LTH;197612;4
LTH;197701;2
LTH;197702;4
LTH;197703;1
LTH;197704;5
LTH;197705;3
LTH;197706;6
LTH;197707;6
LTH;197708;4
LTH;197709;1
LTH;197710;1
LTH;197711;3
LTH;197712;2
LTH;197801;3
LTH;197802;3
LTH;197803;2
LTH;197804;1
LTH;197805;4
LTH;197806;3
LTH;197807;2
LTH;197808;5
LTH;197809;2
LTH;197810;3
LTH;197811;1
LTH;197812;3
LTH;197901;2
LTH;197902;4
LTH;197903;1
LTH;197904;1
LTH;197905;3
LTH;197906;2
LTH;197907;2
LTH;197908;9
LTH;197909;1
LTH;197910;2
LTH;197911;3
LTH;197912;4
LTH;198001;2
LTH;198002;1
LTH;198003;2
LTH;198004;1
LTH;198005;1
LTH;198006;4
LTH;198007;4
LTH;198008;2
LTH;198009;0
LTH;198010;2
LTH;198011;1
LTH;198012;1
LTH;198101;4
LTH;198102;2
LTH;198103;3
LTH;198104;0
LTH;198105;6
LTH;198106;2
LTH;198107;5
LTH;198108;3
LTH;198109;6
LTH;198110;6
LTH;198111;3
LTH;198112;7
LTH;198201;4
LTH;198202;0
LTH;198203;2
LTH;198204;1
LTH;198205;3
LTH;198206;5
LTH;198207;3
LTH;198208;3
LTH;198209;2
LTH;198210;6
LTH;198211;2
LTH;198212;6
LTH;198301;1
LTH;198302;2
LTH;198303;2
LTH;198304;4
LTH;198305;7
LTH;198306;3
LTH;198307;3
LTH;198308;1
LTH;198309;5
LTH;198310;2
LTH;198311;1
LTH;198312;2
LTH;198401;3
LTH;198402;3
LTH;198403;0
LTH;198404;1
LTH;198405;7
LTH;198406;2
LTH;198407;2
LTH;198408;2
LTH;198409;10
LTH;198410;1
LTH;198411;1
LTH;198412;2
LTH;198501;2
LTH;198502;1
LTH;198503;0
LTH;198504;6
LTH;198505;5
LTH;198506;4
LTH;198507;2
LTH;198508;3
LTH;198509;2
LTH;198510;0
LTH;198511;1
LTH;198512;2
LTH;198601;4
LTH;198602;2
LTH;198603;1
LTH;198604;4
LTH;198605;3
LTH;198606;5
LTH;198607;3
LTH;198608;5
LTH;198609;2
LTH;198610;3
LTH;198611;1
LTH;198612;3
LTH;198701;0
LTH;198702;1
LTH;198703;0
LTH;198704;2
LTH;198705;6
LTH;198706;8
LTH;198707;4
LTH;198708;3
LTH;198709;2
LTH;198710;2
LTH;198711;3
LTH;198712;3
LTH;198801;1
LTH;198802;2
LTH;198803;7
LTH;198804;0
LTH;198805;0
LTH;198806;3
LTH;198807;6
LTH;198808;4
LTH;198809;3
LTH;198810;6
LTH;198811;2
LTH;198812;3
LTH;198901;0
LTH;198902;4
LTH;198903;1
LTH;198904;5
LTH;198905;2
LTH;198906;1
LTH;198907;4
LTH;198908;4
LTH;198909;2
LTH;198910;4
LTH;198911;1
LTH;198912;3
LTH;199001;0
LTH;199002;2
LTH;199003;1
LTH;199004;2
LTH;199005;0
LTH;199006;6
LTH;199007;4
LTH;199008;4
LTH;199009;3
LTH;199010;3
LTH;199011;5
LTH;199012;4
LTH;199101;1
LTH;199102;0
LTH;199103;3
LTH;199104;0
LTH;199105;1
LTH;199106;4
LTH;199107;5
LTH;199108;2
LTH;199109;3
LTH;199110;2
LTH;199111;4
LTH;199112;2
LTH;199201;1
LTH;199202;3
LTH;199203;2
LTH;199204;5
LTH;199205;2
LTH;199206;4
LTH;199207;3
LTH;199208;4
LTH;199209;0
LTH;199210;4
LTH;199211;6
LTH;199212;5
LTH;199301;1
LTH;199302;0
LTH;199303;0
LTH;199304;3
LTH;199305;2
LTH;199306;3
LTH;199307;4
LTH;199308;6
LTH;199309;6
LTH;199310;3
LTH;199311;0
LTH;199312;2
LTH;199401;4
LTH;199402;2
LTH;199403;0
LTH;199404;5
LTH;199405;4
LTH;199406;4
LTH;199407;3
LTH;199408;3
LTH;199409;5
LTH;199410;2
LTH;199411;0
LTH;199412;4
LTH;199501;3
LTH;199502;5
LTH;199503;4
LTH;199504;2
LTH;199505;8
LTH;199506;2
