 

stn;time;rti150yx
DLSIZ;1947;19470708
DLSIZ;1948;19480706
DLSIZ;1949;19490521
DLSIZ;1950;19500915
DLSIZ;1951;19510722
DLSIZ;1952;19521110
DLSIZ;1953;19530527
DLSIZ;1954;19540701
DLSIZ;1955;19550728
DLSIZ;1956;19560710
DLSIZ;1957;19570224
DLSIZ;1958;19581017
DLSIZ;1959;19590501
DLSIZ;1960;19600624
DLSIZ;1961;19610812
DLSIZ;1962;19621215
DLSIZ;1963;19630718
DLSIZ;1964;19640504
DLSIZ;1965;19650610
DLSIZ;1966;19661104
DLSIZ;1967;19670910
DLSIZ;1968;19680921
DLSIZ;1969;19690826
DLSIZ;1970;19700824
DLSIZ;1971;19710607
DLSIZ;1972;19720728
DLSIZ;1973;19730623
DLSIZ;1974;19740118
DLSIZ;1975;19750618
DLSIZ;1976;19760601
DLSIZ;1977;19770731
DLSIZ;1978;19780807
DLSIZ;1979;19790921
DLSIZ;1980;19800922
DLSIZ;1981;19810928
DLSIZ;1982;19820129
DLSIZ;1983;19830613
DLSIZ;1984;19840810
DLSIZ;1985;19850825
DLSIZ;1986;19860409
DLSIZ;1987;19870925
DLSIZ;1988;19880820
DLSIZ;1989;19890827
DLSIZ;1990;19900214
DLSIZ;1991;19910726
DLSIZ;1992;19920624
DLSIZ;1993;19930710
DLSIZ;1994;19940916
DLSIZ;1995;19951224
DLSIZ;1996;19960612
DLSIZ;1997;19970828
DLSIZ;1998;19980611
DLSIZ;1999;19990521
DLSIZ;2000;20000920
DLSIZ;2001;20010803
DLSIZ;2002;20021102
DLSIZ;2003;20031128
DLSIZ;2004;20040925
DLSIZ;2005;20050725
DLSIZ;2006;20060829
DLSIZ;2007;20070808
DLSIZ;2008;20080421
DLSIZ;2009;20090717
DLSIZ;2010;20100726
DLSIZ;2011;20110904
DLSIZ;2012;20120603
DLSIZ;2013;20130601
DLSIZ;2014;20140726
DLSIZ;2015;20150427
DLSIZ;2016;20160512
DLSIZ;2017;20170831
DLSIZ;2018;20180122
DLSIZ;2019;20190520
