 

stn;time;rti150yx
ZWE;1901;19010825
ZWE;1902;19020517
ZWE;1903;19031023
ZWE;1904;19040211
ZWE;1905;19050805
ZWE;1906;19060601
ZWE;1907;19070220
ZWE;1908;19081122
ZWE;1909;19091201
ZWE;1910;19100119
ZWE;1911;19110225
ZWE;1912;19120106
ZWE;1913;19131113
ZWE;1914;19140805
ZWE;1915;19150407
ZWE;1916;19160218
ZWE;1917;19171121
ZWE;1918;19181222
ZWE;1919;19191206
ZWE;1920;19200629
ZWE;1921;19210713
ZWE;1922;19220610
ZWE;1923;19230815
ZWE;1924;19240429
ZWE;1925;19251225
ZWE;1926;19260811
ZWE;1927;19270802
ZWE;1928;19280815
ZWE;1929;19290610
ZWE;1930;19301009
ZWE;1931;19310310
ZWE;1932;19321026
ZWE;1933;19330714
ZWE;1934;19340628
ZWE;1935;19351028
ZWE;1936;19360926
ZWE;1937;19370222
ZWE;1938;19380821
ZWE;1939;19391117
ZWE;1940;19400914
ZWE;1941;19410625
ZWE;1942;19420311
ZWE;1943;19430919
ZWE;1944;19440824
ZWE;1945;19450211
ZWE;1946;19460621
ZWE;1947;19471228
ZWE;1948;19480705
ZWE;1949;19491217
ZWE;1950;19501116
ZWE;1951;19510715
ZWE;1952;19521110
ZWE;1953;19530527
ZWE;1954;19540821
ZWE;1955;19550830
ZWE;1956;19560710
ZWE;1957;19570224
ZWE;1958;19580216
ZWE;1959;19591223
ZWE;1960;19600818
ZWE;1961;19611211
ZWE;1962;19621215
ZWE;1963;19631115
ZWE;1964;19640614
ZWE;1965;19651127
ZWE;1966;19660208
ZWE;1967;19671223
ZWE;1968;19680921
ZWE;1969;19691112
ZWE;1970;19700203
ZWE;1971;19711121
ZWE;1972;19721116
ZWE;1973;19730620
ZWE;1974;19740925
ZWE;1975;19750708
ZWE;1976;19761209
ZWE;1977;19771114
ZWE;1978;19780216
ZWE;1979;19791106
ZWE;1980;19801017
ZWE;1981;19810103
ZWE;1982;19820129
ZWE;1983;19831126
ZWE;1984;19840923
ZWE;1985;19850508
ZWE;1986;19860123
ZWE;1987;19870926
ZWE;1988;19881204
ZWE;1989;19890701
ZWE;1990;19900213
ZWE;1991;19911221
ZWE;1992;19920831
ZWE;1993;19930710
ZWE;1994;19940719
ZWE;1995;19950224
ZWE;1996;19961129
ZWE;1997;19970621
ZWE;1998;19980801
ZWE;1999;19990920
ZWE;2000;20000628
ZWE;2001;20010715
ZWE;2002;20021102
ZWE;2003;20031127
ZWE;2004;20040113
ZWE;2005;20050821
ZWE;2006;20060705
ZWE;2007;20070808
ZWE;2008;20080706
ZWE;2009;20090526
ZWE;2010;20100710
ZWE;2011;20111216
ZWE;2012;20120105
ZWE;2013;20130728
ZWE;2014;20140426
ZWE;2015;20150501
ZWE;2016;20160721
ZWE;2017;20170603
ZWE;2018;20180104
ZWE;2019;20190610
ZWE;2020;20200812
