 

stn;time;brefard0
CTA;20050601;0
CTA;20050602;0
CTA;20050603;265
CTA;20050604;0
CTA;20050605;1
CTA;20050606;0
CTA;20050607;0
CTA;20050608;0
CTA;20050609;0
CTA;20050610;0
CTA;20050611;0
CTA;20050612;0
CTA;20050613;174
CTA;20050614;0
CTA;20050615;0
CTA;20050616;0
CTA;20050617;0
CTA;20050618;0
CTA;20050619;108
CTA;20050620;68
CTA;20050621;19
CTA;20050622;106
CTA;20050623;50
CTA;20050624;759
CTA;20050625;51
CTA;20050626;0
CTA;20050627;0
CTA;20050628;65
CTA;20050629;119
CTA;20050630;0
CTA;20050701;0
CTA;20050702;0
CTA;20050703;0
CTA;20050704;461
CTA;20050705;1
CTA;20050706;0
CTA;20050707;0
CTA;20050708;0
CTA;20050709;1
CTA;20050710;0
CTA;20050711;0
CTA;20050712;6
CTA;20050713;0
CTA;20050714;0
CTA;20050715;8
CTA;20050716;84
CTA;20050717;0
CTA;20050718;418
CTA;20050719;0
CTA;20050720;0
CTA;20050721;0
CTA;20050722;0
CTA;20050723;0
CTA;20050724;24
CTA;20050725;471
CTA;20050726;0
CTA;20050727;0
CTA;20050728;0
CTA;20050729;146
CTA;20050730;0
CTA;20050731;0
CTA;20050801;0
CTA;20050802;0
CTA;20050803;1
CTA;20050804;0
CTA;20050805;0
CTA;20050806;0
CTA;20050807;0
CTA;20050808;0
CTA;20050809;0
CTA;20050810;5
CTA;20050811;158
CTA;20050812;1
CTA;20050813;0
CTA;20050814;22
CTA;20050815;0
CTA;20050816;0
CTA;20050817;0
CTA;20050818;41
CTA;20050819;4
CTA;20050820;6
CTA;20050821;0
CTA;20050822;0
CTA;20050823;0
CTA;20050824;0
CTA;20050825;0
CTA;20050826;0
CTA;20050827;0
CTA;20050828;0
CTA;20050829;0
CTA;20050830;0
CTA;20050831;0
CTA;20050901;2
CTA;20050902;0
CTA;20050903;0
CTA;20050904;0
CTA;20050905;74
CTA;20050906;0
CTA;20050907;0
CTA;20050908;1
CTA;20050909;0
CTA;20050910;18
CTA;20050911;5
CTA;20050912;0
CTA;20050913;0
CTA;20050914;0
CTA;20050915;0
CTA;20050916;0
CTA;20050917;0
CTA;20050918;0
CTA;20050919;0
CTA;20050920;0
CTA;20050921;0
CTA;20050922;0
CTA;20050923;0
CTA;20050924;0
CTA;20050925;1
CTA;20050926;0
CTA;20050927;0
CTA;20050928;0
CTA;20050929;0
CTA;20050930;0
CTA;20051001;0
CTA;20051002;0
CTA;20051003;0
CTA;20051004;0
CTA;20051005;0
CTA;20051006;0
CTA;20051007;0
CTA;20051008;0
CTA;20051009;0
CTA;20051010;0
CTA;20051011;0
CTA;20051012;0
CTA;20051013;0
CTA;20051014;0
CTA;20051015;0
CTA;20051016;0
CTA;20051017;0
CTA;20051018;0
CTA;20051019;0
CTA;20051020;0
CTA;20051021;0
CTA;20051022;0
CTA;20051023;3
CTA;20051024;0
CTA;20051025;0
CTA;20051026;0
CTA;20051027;0
CTA;20051028;0
CTA;20051029;0
CTA;20051030;0
CTA;20051031;0
CTA;20051101;0
CTA;20051102;0
CTA;20051103;0
CTA;20051104;0
CTA;20051105;0
CTA;20051106;0
CTA;20051107;0
CTA;20051108;0
CTA;20051109;0
CTA;20051110;0
CTA;20051111;0
CTA;20051112;0
CTA;20051113;0
CTA;20051114;0
CTA;20051115;0
CTA;20051116;0
CTA;20051117;0
CTA;20051118;0
CTA;20051119;0
CTA;20051120;0
CTA;20051121;0
CTA;20051122;0
CTA;20051123;0
CTA;20051124;0
CTA;20051125;0
CTA;20051126;0
CTA;20051127;0
CTA;20051128;0
CTA;20051129;0
CTA;20051130;0
CTA;20051201;0
CTA;20051202;0
CTA;20051203;0
CTA;20051204;0
CTA;20051205;0
CTA;20051206;0
CTA;20051207;0
CTA;20051208;0
CTA;20051209;0
CTA;20051210;0
CTA;20051211;0
CTA;20051212;0
CTA;20051213;0
CTA;20051214;0
CTA;20051215;0
CTA;20051216;0
CTA;20051217;0
CTA;20051218;0
CTA;20051219;0
CTA;20051220;0
CTA;20051221;0
CTA;20051222;0
CTA;20051223;0
CTA;20051224;0
CTA;20051225;0
CTA;20051226;0
CTA;20051227;0
CTA;20051228;0
CTA;20051229;0
CTA;20051230;0
CTA;20051231;0
CTA;20060101;0
CTA;20060102;0
CTA;20060103;0
CTA;20060104;0
CTA;20060105;0
CTA;20060106;0
CTA;20060107;0
CTA;20060108;0
CTA;20060109;0
CTA;20060110;0
CTA;20060111;0
CTA;20060112;0
CTA;20060113;0
CTA;20060114;0
CTA;20060115;0
CTA;20060116;0
CTA;20060117;0
CTA;20060118;0
CTA;20060119;0
CTA;20060120;0
CTA;20060121;0
CTA;20060122;0
CTA;20060123;0
CTA;20060124;0
CTA;20060125;0
CTA;20060126;0
CTA;20060127;0
CTA;20060128;0
CTA;20060129;0
CTA;20060130;0
CTA;20060131;0
CTA;20060201;0
CTA;20060202;0
CTA;20060203;0
CTA;20060204;0
CTA;20060205;0
CTA;20060206;0
CTA;20060207;0
CTA;20060208;0
CTA;20060209;0
CTA;20060210;0
CTA;20060211;0
CTA;20060212;0
CTA;20060213;0
CTA;20060214;0
CTA;20060215;0
CTA;20060216;2
CTA;20060217;0
CTA;20060218;0
CTA;20060219;0
CTA;20060220;0
CTA;20060221;1
CTA;20060222;0
CTA;20060223;0
CTA;20060224;0
CTA;20060225;0
CTA;20060226;0
CTA;20060227;0
CTA;20060228;0
CTA;20060301;0
CTA;20060302;0
CTA;20060303;0
CTA;20060304;0
CTA;20060305;0
CTA;20060306;0
CTA;20060307;0
CTA;20060308;0
CTA;20060309;0
CTA;20060310;0
CTA;20060311;0
CTA;20060312;0
CTA;20060313;0
CTA;20060314;0
CTA;20060315;0
CTA;20060316;0
