 

stn;time;rre150y0
OLI;1961;1156.8
OLI;1962;1028.0
OLI;1963;1761.9
OLI;1964;1042.2
OLI;1965;1425.1
OLI;1966;1419.2
OLI;1967;1562.2
OLI;1968;1797.7
OLI;1969;1107.2
OLI;1970;1497.8
OLI;1971;1211.2
OLI;1972;1299.6
OLI;1973;1232.9
OLI;1974;1182.5
OLI;1975;1574.7
OLI;1976;1379.0
OLI;1977;1932.4
OLI;1978;1499.0
OLI;1979;1642.8
OLI;1980;1127.2
OLI;1981;1799.3
OLI;1982;1681.8
OLI;1983;1628.9
OLI;1984;1541.7
OLI;1985;1281.5
OLI;1986;1533.3
OLI;1987;1678.6
OLI;1988;1595.5
OLI;1989;1072.6
OLI;1990;1189.5
OLI;1991;1340.0
OLI;1992;1300.8
OLI;1993;1953.2
OLI;1994;1468.6
OLI;1995;1101.3
OLI;1996;1413.6
OLI;1997;1242.5
OLI;1998;1333.3
OLI;1999;1713.7
OLI;2000;1750.6
OLI;2001;1494.1
OLI;2002;1819.5
OLI;2003;1029.5
OLI;2004;1251.8
OLI;2005;745.1
OLI;2006;1097.5
OLI;2007;1254.1
OLI;2008;1833.9
OLI;2009;1448.1
OLI;2010;1460.7
OLI;2011;1249.3
OLI;2012;1669.4
OLI;2013;1514.5
OLI;2014;1900.2
OLI;2015;1118.4
OLI;2016;1241.9
OLI;2017;1353.3
OLI;2018;1318.1
OLI;2019;1667.3
OLI;2020;1335.6
