 

stn;time;hns000y0
HIR;1968;651
HIR;1969;291
HIR;1970;527
HIR;1971;365
HIR;1972;384
HIR;1973;421
HIR;1974;569
HIR;1975;854
HIR;1976;280
HIR;1977;651
HIR;1978;796
HIR;1979;692
HIR;1980;297
HIR;1981;490
HIR;1982;387
HIR;1983;350
HIR;1984;519
HIR;1985;562
HIR;1986;583
HIR;1987;484
HIR;1988;358
HIR;1989;381
HIR;1990;511
HIR;1991;391
HIR;1992;522
HIR;1993;299
HIR;1994;392
HIR;1995;422
