 

stn;time;rre150yx
SCH;1900;30.2
SCH;1901;41.5
SCH;1902;54.2
SCH;1903;29.0
SCH;1904;40.3
SCH;1905;35.6
SCH;1906;24.0
SCH;1907;47.4
SCH;1908;34.2
SCH;1909;42.8
SCH;1910;54.9
SCH;1911;21.1
SCH;1912;39.8
SCH;1913;32.2
SCH;1914;40.1
SCH;1915;45.6
SCH;1916;33.4
SCH;1917;51.4
SCH;1918;29.4
SCH;1919;44.4
SCH;1920;34.1
SCH;1921;57.7
SCH;1922;41.7
SCH;1923;40.1
SCH;1924;32.0
SCH;1925;37.8
SCH;1926;36.1
SCH;1927;44.0
SCH;1928;30.3
SCH;1929;28.2
SCH;1930;53.5
SCH;1931;40.0
SCH;1932;33.7
SCH;1933;29.7
SCH;1934;33.5
SCH;1935;51.8
SCH;1936;41.0
SCH;1937;32.5
SCH;1938;41.2
SCH;1939;31.1
SCH;1940;38.5
SCH;1941;30.4
SCH;1942;40.0
SCH;1943;36.6
SCH;1944;52.6
SCH;1945;47.4
SCH;1946;36.9
SCH;1947;60.9
SCH;1948;29.5
SCH;1949;18.2
SCH;1950;36.3
SCH;1951;32.0
SCH;1952;44.5
SCH;1953;80.8
SCH;1954;38.4
SCH;1955;45.9
SCH;1956;48.7
SCH;1957;40.1
SCH;1958;33.4
SCH;1959;41.9
SCH;1960;47.5
SCH;1961;22.5
SCH;1962;33.8
SCH;1963;38.0
SCH;1964;31.6
SCH;1965;37.1
SCH;1966;34.2
SCH;1967;34.3
SCH;1968;54.7
SCH;1969;38.7
SCH;1970;33.4
SCH;1971;38.5
SCH;1972;41.7
SCH;1973;29.5
SCH;1974;49.2
SCH;1975;53.5
SCH;1976;31.9
SCH;1977;31.9
SCH;1978;54.3
SCH;1979;30.9
SCH;1980;55.4
SCH;1981;31.2
SCH;1982;66.7
SCH;1983;41.2
SCH;1984;27.8
SCH;1985;25.4
SCH;1986;34.2
SCH;1987;37.9
SCH;1988;28.2
SCH;1989;41.5
SCH;1990;26.3
SCH;1991;29.9
SCH;1992;56.6
SCH;1993;42.2
SCH;1994;76.3
SCH;1995;41.3
SCH;1996;31.8
SCH;1997;35.3
SCH;1998;28.2
SCH;1999;44.3
SCH;2000;48.5
SCH;2001;38.4
SCH;2002;31.5
SCH;2003;37.2
SCH;2004;31.2
SCH;2005;24.2
SCH;2006;49.7
SCH;2007;53.5
SCH;2008;47.6
SCH;2009;49.8
SCH;2010;52.2
SCH;2011;32.8
SCH;2012;35.1
SCH;2013;41.7
SCH;2014;28.9
SCH;2015;47.8
SCH;2016;44.2
SCH;2017;27.5
SCH;2018;43.5
SCH;2019;40.3
SCH;2020;32.1
