 

stn;time;rzz150mx
PLF;198910;2.0
PLF;198911;1.4
PLF;198912;3.1
PLF;199001;1.6
PLF;199002;2.3
PLF;199003;2.5
PLF;199004;4.2
PLF;199005;3.6
PLF;199006;12.1
PLF;199007;10.1
PLF;199008;16.3
PLF;199009;3.9
PLF;199010;5.5
PLF;199011;1.6
PLF;199012;0.3
PLF;199101;1.2
PLF;199102;1.0
PLF;199103;2.4
PLF;199104;1.6
PLF;199105;3.8
PLF;199106;8.2
PLF;199107;10.2
PLF;199108;1.7
PLF;199109;9.2
PLF;199110;2.0
PLF;199111;2.4
PLF;199112;1.7
PLF;199201;0.4
PLF;199202;1.3
PLF;199203;1.0
PLF;199204;2.4
PLF;199205;6.3
PLF;199206;12.8
PLF;199207;8.0
PLF;199208;2.9
PLF;199209;7.1
PLF;199210;6.2
PLF;199211;2.4
PLF;199212;1.6
PLF;199301;2.2
PLF;199302;0.8
PLF;199303;1.6
PLF;199304;2.9
PLF;199305;19.6
PLF;199306;12.6
PLF;199307;5.6
PLF;199308;19.7
PLF;199309;3.0
PLF;199310;2.1
PLF;199311;0.9
PLF;199312;1.8
PLF;199401;1.8
PLF;199402;0.5
PLF;199403;1.8
PLF;199404;2.3
PLF;199405;10.2
PLF;199406;9.2
PLF;199407;3.3
PLF;199408;5.7
PLF;199409;4.8
PLF;199410;3.2
PLF;199411;0.9
PLF;199412;2.3
PLF;199501;1.8
PLF;199502;2.1
PLF;199503;2.3
PLF;199504;2.1
PLF;199505;2.7
PLF;199506;1.9
PLF;199507;8.3
PLF;199508;13.6
PLF;199509;3.7
PLF;199510;0.6
PLF;199511;1.9
PLF;199512;3.3
PLF;199601;1.4
PLF;199602;0.9
PLF;199603;2.6
PLF;199604;3.8
PLF;199605;5.1
PLF;199606;3.0
PLF;199607;5.0
PLF;199608;13.4
PLF;199609;2.7
PLF;199610;3.9
PLF;199611;3.0
PLF;199612;1.0
PLF;199701;1.1
PLF;199702;1.5
PLF;199703;3.1
PLF;199704;2.4
PLF;199705;1.5
PLF;199706;11.4
PLF;199707;5.8
PLF;199708;6.8
PLF;199709;6.2
PLF;199710;8.3
PLF;199711;1.3
PLF;199712;3.2
PLF;199801;3.8
PLF;199802;0.6
PLF;199803;1.6
PLF;199804;1.4
PLF;199805;4.2
PLF;199806;3.8
PLF;199807;11.6
PLF;199808;4.2
PLF;199809;1.8
PLF;199810;4.9
PLF;199811;3.1
PLF;199812;0.9
PLF;199901;1.6
PLF;199902;1.4
PLF;199903;1.7
PLF;199904;2.5
PLF;199905;5.1
PLF;199906;7.0
PLF;199907;7.1
PLF;199908;11.1
PLF;199909;3.5
PLF;199910;1.9
PLF;199911;2.4
PLF;199912;2.0
PLF;200001;0.5
PLF;200002;1.3
PLF;200003;1.8
PLF;200004;1.4
PLF;200005;4.2
PLF;200006;8.6
PLF;200007;11.8
PLF;200008;4.6
PLF;200009;2.8
PLF;200010;2.0
PLF;200011;1.7
PLF;200012;1.1
PLF;200101;1.7
PLF;200102;1.2
PLF;200103;2.3
PLF;200104;1.8
PLF;200105;2.8
PLF;200106;13.7
PLF;200107;2.9
PLF;200108;5.2
PLF;200109;4.2
PLF;200110;5.2
PLF;200111;1.4
PLF;200112;1.0
PLF;200201;0.7
PLF;200202;1.7
PLF;200203;1.7
PLF;200204;1.3
PLF;200205;4.5
PLF;200206;6.7
PLF;200207;3.2
PLF;200208;14.9
PLF;200209;8.0
PLF;200210;1.9
PLF;200211;1.6
PLF;200212;0.9
PLF;200301;0.8
PLF;200302;1.5
PLF;200303;1.3
PLF;200304;2.3
PLF;200305;2.8
PLF;200306;11.1
PLF;200307;6.0
PLF;200308;8.8
PLF;200309;2.3
PLF;200310;4.2
PLF;200311;2.5
PLF;200312;1.0
PLF;200401;2.5
PLF;200402;0.8
PLF;200403;1.2
PLF;200404;3.6
PLF;200405;2.3
PLF;200406;7.4
PLF;200407;7.4
PLF;200408;5.9
PLF;200409;5.4
PLF;200410;4.0
PLF;200411;1.0
PLF;200412;1.6
PLF;200501;1.9
PLF;200502;2.3
PLF;200503;2.0
PLF;200504;2.0
PLF;200505;1.7
PLF;200506;4.0
PLF;200507;15.3
PLF;200508;9.7
PLF;200509;4.3
PLF;200510;1.6
PLF;200511;0.9
PLF;200512;1.4
PLF;200601;0.9
PLF;200602;1.1
PLF;200603;2.5
PLF;200604;3.2
PLF;200605;7.3
PLF;200606;10.8
PLF;200607;11.3
PLF;200608;4.7
PLF;200609;3.6
PLF;200610;4.1
PLF;200611;1.7
PLF;200612;1.2
PLF;200701;1.7
PLF;200702;1.1
PLF;200703;2.2
PLF;200704;3.0
PLF;200705;12.0
PLF;200706;3.5
PLF;200707;8.3
PLF;200708;4.6
PLF;200709;2.6
PLF;200710;1.3
PLF;200711;1.0
PLF;200712;1.3
PLF;200801;0.8
PLF;200802;1.0
PLF;200803;1.2
PLF;200804;1.4
PLF;200805;2.9
PLF;200806;2.5
PLF;200807;16.6
PLF;200808;9.7
PLF;200809;2.9
PLF;200810;4.7
PLF;200811;1.3
PLF;200812;0.7
PLF;200901;1.2
PLF;200902;0.7
PLF;200903;0.9
PLF;200904;0.6
PLF;200905;3.2
PLF;200906;5.3
PLF;200907;9.9
PLF;200908;4.8
PLF;200909;5.0
PLF;200910;2.1
PLF;200911;1.4
PLF;200912;1.5
PLF;201001;0.6
PLF;201002;1.1
PLF;201003;1.2
PLF;201004;5.0
PLF;201005;4.6
PLF;201006;7.0
PLF;201007;5.6
PLF;201008;5.8
PLF;201009;11.0
PLF;201010;1.2
PLF;201011;1.0
