 

stn;time;rre150y0
DLMEZ;1947;664.9
DLMEZ;1948;660.2
DLMEZ;1949;551.1
DLMEZ;1950;870.8
DLMEZ;1951;837.5
DLMEZ;1952;748.5
DLMEZ;1953;594.9
DLMEZ;1954;805.1
DLMEZ;1955;767.2
DLMEZ;1956;772.3
DLMEZ;1957;715.8
DLMEZ;1958;844.6
DLMEZ;1959;619.7
DLMEZ;1960;774.4
DLMEZ;1961;636.6
DLMEZ;1962;630.7
DLMEZ;1963;826.7
DLMEZ;1964;663.2
DLMEZ;1965;1075.9
DLMEZ;1966;773.0
DLMEZ;1967;708.6
DLMEZ;1968;920.8
DLMEZ;1969;818.9
DLMEZ;1970;890.6
DLMEZ;1971;684.3
DLMEZ;1972;671.3
DLMEZ;1973;739.1
DLMEZ;1974;830.1
DLMEZ;1975;924.5
DLMEZ;1976;708.4
DLMEZ;1977;860.5
DLMEZ;1978;932.4
DLMEZ;1979;790.8
DLMEZ;1980;845.6
DLMEZ;1981;942.9
DLMEZ;1982;1180.5
DLMEZ;1983;827.5
DLMEZ;1984;982.9
DLMEZ;1985;925.4
DLMEZ;1986;1033.1
DLMEZ;1987;1061.3
DLMEZ;1988;978.1
DLMEZ;1989;674.3
DLMEZ;1990;768.7
DLMEZ;1991;594.4
DLMEZ;1992;861.2
DLMEZ;1993;934.7
DLMEZ;1994;853.7
DLMEZ;1995;985.7
DLMEZ;1996;723.8
DLMEZ;1997;616.0
DLMEZ;1998;784.4
DLMEZ;1999;983.5
DLMEZ;2000;841.7
DLMEZ;2001;931.0
DLMEZ;2002;1132.4
DLMEZ;2003;640.3
DLMEZ;2004;798.5
DLMEZ;2005;949.0
DLMEZ;2006;873.5
DLMEZ;2007;867.1
