 

stn;time;rti150yx
DLREN;1947;19471228
DLREN;1948;19480114
DLREN;1949;19490519
DLREN;1950;19500722
DLREN;1951;19511022
DLREN;1952;19520511
DLREN;1953;19530617
DLREN;1954;19540405
DLREN;1955;19550703
DLREN;1956;19560529
DLREN;1957;19570621
DLREN;1958;19580206
DLREN;1959;19590521
DLREN;1960;19600613
DLREN;1961;19610904
DLREN;1962;19620616
DLREN;1963;19631120
DLREN;1964;19640807
DLREN;1965;19650715
DLREN;1966;19660617
DLREN;1967;19670824
DLREN;1968;19680829
DLREN;1969;19690725
DLREN;1970;19700624
DLREN;1971;19710606
DLREN;1972;19720508
DLREN;1973;19730623
DLREN;1974;19740809
DLREN;1975;19750810
DLREN;1976;19760916
DLREN;1977;19770901
DLREN;1978;19780523
DLREN;1979;19791106
DLREN;1980;19800529
DLREN;1981;19810928
DLREN;1982;19821006
DLREN;1983;19830524
DLREN;1984;19840621
DLREN;1985;19850706
DLREN;1986;19860811
DLREN;1987;19870505
DLREN;1988;19880412
DLREN;1989;19890402
DLREN;1990;19900524
DLREN;1991;19911113
DLREN;1992;19920603
DLREN;1993;19931220
DLREN;1994;19940413
DLREN;1995;19950722
DLREN;1996;19960707
DLREN;1997;19970225
DLREN;1998;19981028
DLREN;1999;19990713
DLREN;2000;20000916
DLREN;2001;20010627
DLREN;2002;20020509
DLREN;2003;20030529
DLREN;2004;20040903
DLREN;2005;20050801
DLREN;2006;20060705
DLREN;2007;20070614
DLREN;2008;20080518
DLREN;2009;20090808
DLREN;2010;20100617
DLREN;2011;20111216
DLREN;2012;20121128
DLREN;2013;20130725
DLREN;2014;20140728
DLREN;2015;20151120
DLREN;2016;20160529
DLREN;2017;20170628
DLREN;2018;20180906
DLREN;2019;20190807
DLREN;2020;20200817
