 

stn;time;fu3010m1
IYSMT;201112;23.0
IYSMT;201201;46.4
IYSMT;201202;41.8
IYSMT;201203;63.0
IYSMT;201204;43.6
IYSMT;201205;49.3
IYSMT;201206;37.4
IYSMT;201207;46.4
IYSMT;201208;39.2
IYSMT;201209;42.8
IYSMT;201210;28.1
IYSMT;201211;18.4
IYSMT;201212;35.3
IYSMT;201301;44.3
IYSMT;201302;55.8
IYSMT;201303;37.4
IYSMT;201304;46.8
IYSMT;201305;46.4
IYSMT;201306;42.1
IYSMT;201307;47.2
IYSMT;201308;36.4
IYSMT;201309;36.4
IYSMT;201310;30.6
IYSMT;201311;54.0
IYSMT;201312;41.8
IYSMT;201401;43.9
IYSMT;201402;24.1
IYSMT;201403;37.4
IYSMT;201404;39.6
IYSMT;201405;58.7
