 

stn;time;rre150yx
SAP;1901;85.5
SAP;1902;51.4
SAP;1903;57.1
SAP;1904;39.8
SAP;1905;50.0
SAP;1906;74.2
SAP;1907;54.1
SAP;1908;68.3
SAP;1909;55.5
SAP;1910;39.5
SAP;1911;90.3
SAP;1912;39.1
SAP;1913;57.4
SAP;1914;58.0
SAP;1915;56.6
SAP;1916;63.1
SAP;1917;62.6
SAP;1918;59.2
SAP;1919;37.1
SAP;1920;68.5
SAP;1921;43.5
SAP;1922;90.2
SAP;1923;73.2
SAP;1924;62.4
SAP;1925;52.2
SAP;1926;75.5
SAP;1927;50.1
SAP;1928;69.8
SAP;1929;42.1
SAP;1930;58.3
SAP;1931;65.5
SAP;1932;54.0
SAP;1933;53.3
SAP;1934;62.5
SAP;1935;57.8
SAP;1936;63.5
SAP;1937;60.8
SAP;1938;43.4
SAP;1939;60.5
SAP;1940;69.2
SAP;1941;33.1
SAP;1942;71.4
SAP;1943;64.8
SAP;1944;48.6
SAP;1945;87.8
SAP;1946;42.6
SAP;1947;45.3
SAP;1948;83.3
SAP;1949;35.4
SAP;1950;66.7
SAP;1951;68.8
SAP;1952;61.8
SAP;1953;54.8
SAP;1954;68.1
SAP;1955;37.8
SAP;1956;42.8
SAP;1957;81.2
SAP;1958;62.3
SAP;1959;46.1
SAP;1960;78.2
SAP;1961;51.9
SAP;1962;36.1
SAP;1963;71.1
SAP;1964;37.6
SAP;1965;65.4
SAP;1966;76.6
SAP;1967;39.8
SAP;1968;51.6
SAP;1969;60.0
SAP;1970;56.4
SAP;1971;41.3
SAP;1972;33.3
SAP;1973;54.9
SAP;1974;40.0
SAP;1975;42.6
SAP;1976;70.1
SAP;1977;61.5
SAP;1978;96.1
SAP;1979;79.7
SAP;1980;57.7
SAP;1981;57.9
SAP;1982;58.2
SAP;1983;62.5
SAP;1984;118.2
SAP;1985;100.6
SAP;1986;57.8
SAP;1987;90.1
SAP;1988;56.8
SAP;1989;47.1
SAP;1990;62.7
SAP;1991;96.2
SAP;1992;53.8
SAP;1993;54.2
SAP;1994;51.7
SAP;1995;52.8
SAP;1996;57.0
SAP;1997;53.7
SAP;1998;60.0
SAP;1999;63.5
SAP;2000;55.2
SAP;2001;49.5
SAP;2002;75.8
SAP;2003;60.0
SAP;2004;56.3
SAP;2005;32.0
SAP;2006;43.0
SAP;2007;38.3
SAP;2008;50.6
SAP;2009;82.5
SAP;2010;64.1
SAP;2011;43.7
SAP;2012;62.3
SAP;2013;52.1
SAP;2014;50.6
SAP;2015;40.0
SAP;2016;78.2
SAP;2017;85.1
SAP;2018;71.1
SAP;2019;50.2
SAP;2020;72.9
