 

stn;time;rti150yx
GGI;1900;19000212
GGI;1901;19010127
GGI;1902;19020517
GGI;1903;19030815
GGI;1904;19040608
GGI;1905;19050816
GGI;1906;19061118
GGI;1907;19070310
GGI;1908;19080805
GGI;1909;19091201
GGI;1910;19100119
GGI;1911;19110225
GGI;1912;19120106
GGI;1913;19130419
GGI;1914;19140805
GGI;1915;19150407
GGI;1916;19160218
GGI;1917;19170809
GGI;1918;19181223
GGI;1919;19191206
GGI;1920;19200111
GGI;1921;19210811
GGI;1922;19220108
GGI;1923;19231125
GGI;1924;19240524
GGI;1925;19250917
GGI;1926;19260706
GGI;1927;19270924
GGI;1928;19281020
GGI;1929;19290807
