 

stn;time;rti150yx
ASH;1961;19610801
ASH;1962;19620101
ASH;1963;19630607
ASH;1964;19640504
ASH;1965;19650901
ASH;1966;19660505
ASH;1967;19670619
ASH;1968;19680921
ASH;1969;19690615
ASH;1970;19700617
ASH;1971;19710712
ASH;1972;19721122
ASH;1973;19730623
ASH;1974;19740826
ASH;1975;19750811
ASH;1976;19760726
ASH;1977;19770708
ASH;1978;19780807
ASH;1979;19790731
ASH;1980;19800726
ASH;1981;19810525
ASH;1982;19820724
ASH;1983;19830524
ASH;1984;19841001
ASH;1985;19850507
ASH;1986;19860223
ASH;1987;19870926
ASH;1988;19880612
ASH;1989;19890417
ASH;1990;19900830
ASH;1991;19910726
ASH;1992;19920403
ASH;1993;19930705
ASH;1994;19940518
