 

stn;time;tre200y0
LSN;1931;8.8
LSN;1932;9.0
LSN;1933;8.9
LSN;1934;10.1
LSN;1935;9.2
LSN;1936;9.5
LSN;1937;9.9
LSN;1938;9.6
LSN;1939;9.0
LSN;1940;8.6
LSN;1941;8.7
LSN;1942;9.3
LSN;1943;10.6
LSN;1944;9.4
LSN;1945;10.3
LSN;1946;9.9
LSN;1947;10.8
LSN;1948;10.1
LSN;1949;10.6
LSN;1950;10.3
LSN;1951;9.9
LSN;1952;9.9
LSN;1953;9.8
LSN;1954;9.3
LSN;1955;9.5
LSN;1956;8.3
LSN;1957;9.8
LSN;1958;9.7
LSN;1959;10.6
LSN;1960;9.8
LSN;1961;10.7
LSN;1962;9.2
LSN;1963;8.7
LSN;1964;9.9
LSN;1965;8.9
LSN;1966;9.8
LSN;1967;9.7
LSN;1968;9.2
LSN;1969;9.1
LSN;1970;9.0
LSN;1971;9.3
LSN;1972;9.0
LSN;1973;9.1
LSN;1974;9.6
LSN;1975;9.5
LSN;1976;9.7
LSN;1977;9.5
LSN;1978;8.9
LSN;1979;9.4
LSN;1980;8.7
