 

stn;time;rhh150mx
SOGER;200302;5.6
SOGER;200303;4.4
SOGER;200304;2.1
SOGER;200305;0.0
SOGER;200306;0.0
SOGER;200307;0.0
SOGER;200308;0.0
SOGER;200309;0.0
SOGER;200310;0.0
SOGER;200311;0.0
SOGER;200312;0.0
SOGER;200401;0.0
SOGER;200402;0.0
SOGER;200403;0.0
SOGER;200404;0.0
SOGER;200405;0.0
SOGER;200406;0.0
SOGER;200407;0.0
SOGER;200408;0.0
SOGER;200409;0.0
SOGER;200410;0.0
SOGER;200411;0.0
SOGER;200412;0.0
SOGER;200501;0.0
SOGER;200502;0.0
SOGER;200503;0.0
SOGER;200504;0.0
SOGER;200505;0.0
SOGER;200506;0.0
SOGER;200507;0.0
SOGER;200508;0.0
SOGER;200509;0.0
SOGER;200510;0.0
SOGER;200511;0.0
SOGER;200512;0.0
SOGER;200601;0.0
SOGER;200602;0.0
SOGER;200603;0.0
SOGER;200604;0.0
SOGER;200605;0.0
SOGER;200606;0.0
SOGER;200607;10.4
SOGER;200608;9.3
SOGER;200609;8.2
SOGER;200610;13.1
SOGER;200611;3.0
SOGER;200612;5.2
SOGER;200701;3.2
SOGER;200702;3.3
SOGER;200703;4.5
SOGER;200704;0.9
SOGER;200705;5.7
SOGER;200706;20.5
SOGER;200707;8.2
SOGER;200708;15.8
SOGER;200709;8.7
SOGER;200710;5.6
SOGER;200711;3.1
SOGER;200712;3.8
SOGER;200801;5.0
SOGER;200802;3.0
SOGER;200803;9.0
SOGER;200804;5.4
SOGER;200805;5.6
SOGER;200806;13.6
SOGER;200807;11.2
SOGER;200808;26.6
SOGER;200809;4.0
SOGER;200810;13.8
SOGER;200811;4.7
SOGER;200812;4.7
SOGER;200901;4.5
SOGER;200902;3.0
SOGER;200903;4.4
SOGER;200904;5.7
SOGER;200905;8.6
SOGER;200906;7.1
SOGER;200907;19.1
SOGER;200908;6.0
SOGER;200909;5.3
SOGER;200910;4.8
SOGER;200911;4.6
SOGER;200912;5.8
SOGER;201001;2.0
SOGER;201002;2.8
SOGER;201003;2.4
SOGER;201004;2.6
SOGER;201005;8.2
SOGER;201006;18.0
SOGER;201007;13.7
SOGER;201008;11.7
SOGER;201009;11.9
SOGER;201010;5.8
SOGER;201011;3.5
SOGER;201012;3.5
SOGER;201101;2.4
SOGER;201102;1.9
SOGER;201103;2.2
SOGER;201104;5.0
SOGER;201105;10.0
SOGER;201106;8.6
SOGER;201107;9.9
SOGER;201108;5.3
SOGER;201109;30.0
SOGER;201110;6.5
SOGER;201111;2.8
SOGER;201112;6.4
SOGER;201201;4.2
SOGER;201202;2.3
SOGER;201203;2.1
SOGER;201204;2.3
SOGER;201205;4.4
SOGER;201206;7.4
SOGER;201207;12.6
SOGER;201208;4.6
SOGER;201209;5.1
SOGER;201210;7.3
SOGER;201211;4.2
SOGER;201212;5.3
SOGER;201301;2.5
SOGER;201302;3.0
SOGER;201303;2.5
SOGER;201304;5.5
SOGER;201305;3.4
SOGER;201306;4.8
SOGER;201307;9.7
SOGER;201308;8.7
SOGER;201309;8.8
SOGER;201310;7.7
SOGER;201311;7.0
