 

stn;time;rre150yx
BAS;1864;58.2
BAS;1865;64.5
BAS;1866;38.2
BAS;1867;41.5
BAS;1868;35.0
BAS;1869;57.8
BAS;1870;48.2
BAS;1871;32.1
BAS;1872;94.8
BAS;1873;45.2
BAS;1874;50.9
BAS;1875;45.2
BAS;1876;28.7
BAS;1877;28.9
BAS;1878;72.7
BAS;1879;37.3
BAS;1880;34.5
BAS;1881;59.8
BAS;1882;30.0
BAS;1883;26.1
BAS;1884;40.5
BAS;1885;21.5
BAS;1886;65.5
BAS;1887;22.0
BAS;1888;38.2
BAS;1889;35.0
BAS;1890;25.5
BAS;1891;48.0
BAS;1892;24.5
BAS;1893;36.0
BAS;1894;41.0
BAS;1895;26.0
BAS;1896;50.0
BAS;1897;28.5
BAS;1898;26.5
BAS;1899;27.2
BAS;1900;44.5
BAS;1901;31.4
BAS;1902;56.0
BAS;1903;29.7
BAS;1904;32.0
BAS;1905;35.4
BAS;1906;55.5
BAS;1907;34.7
BAS;1908;43.5
BAS;1909;30.7
BAS;1910;34.6
BAS;1911;20.7
BAS;1912;27.4
BAS;1913;32.2
BAS;1914;28.8
BAS;1915;48.3
BAS;1916;40.0
BAS;1917;42.0
BAS;1918;35.5
BAS;1919;32.5
BAS;1920;35.2
BAS;1921;29.0
BAS;1922;35.9
BAS;1923;44.0
BAS;1924;38.1
BAS;1925;34.5
BAS;1926;26.9
BAS;1927;41.4
BAS;1928;33.2
BAS;1929;25.1
BAS;1930;42.0
BAS;1931;39.8
BAS;1932;24.7
BAS;1933;24.3
BAS;1934;44.9
BAS;1935;60.4
BAS;1936;29.7
BAS;1937;26.5
BAS;1938;45.1
BAS;1939;49.2
BAS;1940;49.6
BAS;1941;25.5
BAS;1942;29.5
BAS;1943;27.8
BAS;1944;40.7
BAS;1945;31.1
BAS;1946;45.8
BAS;1947;16.6
BAS;1948;43.5
BAS;1949;34.7
BAS;1950;38.5
BAS;1951;45.5
BAS;1952;49.2
BAS;1953;25.5
BAS;1954;41.8
BAS;1955;53.4
BAS;1956;45.1
BAS;1957;28.5
BAS;1958;46.0
BAS;1959;31.6
BAS;1960;28.0
BAS;1961;26.2
BAS;1962;28.0
BAS;1963;53.5
BAS;1964;37.9
BAS;1965;39.0
BAS;1966;48.7
BAS;1967;38.0
BAS;1968;33.1
BAS;1969;32.7
BAS;1970;29.0
BAS;1971;41.7
BAS;1972;32.5
BAS;1973;34.7
BAS;1974;31.4
BAS;1975;36.3
BAS;1976;32.4
BAS;1977;42.9
BAS;1978;53.1
BAS;1979;49.0
BAS;1980;26.5
BAS;1981;50.2
BAS;1982;56.0
BAS;1983;34.3
BAS;1984;29.1
BAS;1985;27.5
BAS;1986;37.1
BAS;1987;49.6
BAS;1988;28.3
BAS;1989;27.9
BAS;1990;32.2
BAS;1991;85.0
BAS;1992;46.3
BAS;1993;33.9
BAS;1994;68.2
BAS;1995;46.6
BAS;1996;56.4
BAS;1997;47.9
BAS;1998;42.7
BAS;1999;39.0
BAS;2000;41.1
BAS;2001;27.3
BAS;2002;30.4
BAS;2003;25.0
BAS;2004;37.1
BAS;2005;26.9
BAS;2006;57.8
BAS;2007;75.7
BAS;2008;71.1
BAS;2009;37.4
BAS;2010;48.3
BAS;2011;31.1
BAS;2012;45.6
BAS;2013;41.0
BAS;2014;33.1
BAS;2015;35.1
BAS;2016;33.9
BAS;2017;36.1
BAS;2018;54.4
BAS;2019;29.6
BAS;2020;23.6
