 

stn;time;rs1000m0
DLHOL;201605;0
DLHOL;201606;0
DLHOL;201607;0
DLHOL;201608;0
DLHOL;201609;0
DLHOL;201610;0
DLHOL;201611;0
DLHOL;201612;0
DLHOL;201701;0
DLHOL;201702;0
DLHOL;201703;0
DLHOL;201704;0
DLHOL;201705;0
DLHOL;201706;0
DLHOL;201707;0
DLHOL;201708;0
DLHOL;201709;0
DLHOL;201710;0
DLHOL;201711;0
DLHOL;201712;0
DLHOL;201801;0
DLHOL;201802;0
DLHOL;201803;0
DLHOL;201804;0
DLHOL;201805;0
DLHOL;201806;0
DLHOL;201807;0
DLHOL;201808;0
DLHOL;201809;0
DLHOL;201810;0
DLHOL;201811;0
DLHOL;201812;0
DLHOL;201901;0
DLHOL;201902;0
DLHOL;201903;0
DLHOL;201904;0
DLHOL;201905;0
DLHOL;201906;0
DLHOL;201907;0
DLHOL;201908;0
DLHOL;201909;0
DLHOL;201910;0
DLHOL;201911;0
DLHOL;201912;0
DLHOL;202001;0
DLHOL;202002;0
DLHOL;202003;0
DLHOL;202004;0
DLHOL;202005;0
DLHOL;202006;0
DLHOL;202007;0
DLHOL;202008;0
DLHOL;202009;0
DLHOL;202010;0
DLHOL;202011;0
DLHOL;202012;0
DLHOL;202101;0
DLHOL;202102;0
DLHOL;202103;0
