 

stn;time;tre200dn
MSO;19080101;-4.0
MSO;19080102;-10.0
MSO;19080103;-11.5
MSO;19080104;-6.5
MSO;19080105;-8.5
MSO;19080106;-10.0
MSO;19080107;-6.0
MSO;19080108;-8.5
MSO;19080109;-8.0
MSO;19080110;-12.0
MSO;19080111;-14.0
MSO;19080112;-12.0
MSO;19080113;-10.5
MSO;19080114;-6.5
MSO;19080115;-6.0
MSO;19080116;-3.0
MSO;19080117;-1.0
MSO;19080118;-1.0
MSO;19080119;-2.5
MSO;19080120;-3.5
MSO;19080121;-7.0
MSO;19080122;-2.5
MSO;19080123;-2.5
MSO;19080124;-5.0
MSO;19080125;-3.0
MSO;19080126;-8.5
MSO;19080127;-3.5
MSO;19080128;-1.5
MSO;19080129;-5.5
MSO;19080130;-9.0
MSO;19080131;-13.0
MSO;19080201;-9.5
MSO;19080202;-10.5
MSO;19080203;-14.0
MSO;19080204;-15.5
MSO;19080205;-11.5
MSO;19080206;-12.0
MSO;19080207;-6.0
MSO;19080208;-7.5
MSO;19080209;-7.5
MSO;19080210;-8.0
MSO;19080211;-9.0
MSO;19080212;-5.5
MSO;19080213;-4.5
MSO;19080214;-3.0
MSO;19080215;-3.5
MSO;19080216;-5.5
MSO;19080217;-7.0
MSO;19080218;-3.0
MSO;19080219;-5.0
MSO;19080220;-4.0
MSO;19080221;-3.5
MSO;19080222;-2.0
MSO;19080223;-2.0
MSO;19080224;-7.0
MSO;19080225;-7.5
MSO;19080226;-5.5
MSO;19080227;-7.0
MSO;19080228;-4.0
MSO;19080229;-10.0
MSO;19080301;-10.0
MSO;19080302;-10.0
MSO;19080303;-11.5
MSO;19080304;-8.0
MSO;19080305;-5.0
MSO;19080306;-3.5
MSO;19080307;-5.5
MSO;19080308;-5.5
MSO;19080309;-2.5
MSO;19080310;-5.0
MSO;19080311;-6.0
MSO;19080312;-9.0
MSO;19080313;-10.5
MSO;19080314;-11.0
MSO;19080315;-12.0
MSO;19080316;-12.5
MSO;19080317;-8.5
MSO;19080318;-7.5
MSO;19080319;-7.0
MSO;19080320;-7.5
MSO;19080321;-3.5
MSO;19080322;-2.5
MSO;19080323;-2.5
MSO;19080324;-2.0
MSO;19080325;-2.5
MSO;19080326;-3.0
MSO;19080327;-4.0
MSO;19080328;-3.5
MSO;19080329;-3.0
MSO;19080330;-1.0
MSO;19080331;-2.5
MSO;19080401;-3.0
MSO;19080402;-4.0
MSO;19080403;-2.5
MSO;19080404;-4.5
MSO;19080405;-5.5
MSO;19080406;-4.5
MSO;19080407;-5.0
MSO;19080408;-2.0
MSO;19080409;-3.0
MSO;19080410;-4.5
MSO;19080411;-1.5
MSO;19080412;-1.0
MSO;19080413;-2.5
MSO;19080414;-4.5
MSO;19080415;-2.5
MSO;19080416;2.0
MSO;19080417;2.0
MSO;19080418;-1.0
MSO;19080419;-6.5
MSO;19080420;-8.0
MSO;19080421;-8.0
MSO;19080422;-7.0
MSO;19080423;-3.5
MSO;19080424;-3.0
MSO;19080425;-6.5
MSO;19080426;-7.5
MSO;19080427;-2.5
MSO;19080428;3.5
MSO;19080429;1.0
MSO;19080430;-0.5
MSO;19080501;2.0
MSO;19080502;4.0
MSO;19080503;6.0
MSO;19080504;7.5
MSO;19080505;7.5
MSO;19080506;1.5
MSO;19080507;1.5
MSO;19080508;3.5
MSO;19080509;9.0
MSO;19080510;10.0
MSO;19080511;9.0
MSO;19080512;9.5
MSO;19080513;-0.5
MSO;19080514;-1.0
MSO;19080515;4.5
MSO;19080516;3.0
MSO;19080517;2.5
MSO;19080518;6.5
MSO;19080519;10.0
MSO;19080520;10.5
MSO;19080521;10.0
MSO;19080522;0.2
MSO;19080523;0.2
MSO;19080524;0.0
MSO;19080525;0.1
MSO;19080526;4.0
MSO;19080527;4.5
MSO;19080528;2.5
MSO;19080529;2.0
MSO;19080530;3.0
MSO;19080531;9.0
MSO;19080601;11.5
MSO;19080602;10.0
MSO;19080603;12.5
MSO;19080604;11.0
MSO;19080605;12.0
MSO;19080606;2.0
MSO;19080607;1.5
MSO;19080608;1.0
MSO;19080609;2.0
MSO;19080610;2.5
MSO;19080611;5.5
MSO;19080612;7.5
MSO;19080613;11.0
MSO;19080614;10.0
MSO;19080615;10.5
MSO;19080616;12.0
MSO;19080617;9.5
MSO;19080618;10.0
MSO;19080619;10.5
MSO;19080620;3.0
MSO;19080621;5.0
MSO;19080622;5.0
MSO;19080623;7.5
MSO;19080624;8.5
MSO;19080625;9.0
MSO;19080626;9.5
MSO;19080627;10.0
MSO;19080628;10.5
MSO;19080629;11.0
MSO;19080630;12.5
MSO;19080701;11.5
MSO;19080702;11.0
MSO;19080703;11.0
MSO;19080704;11.0
MSO;19080705;10.0
MSO;19080706;8.5
MSO;19080707;7.0
MSO;19080708;6.0
MSO;19080709;7.0
MSO;19080710;6.0
MSO;19080711;10.5
MSO;19080712;10.5
MSO;19080713;7.0
MSO;19080714;6.0
MSO;19080715;5.0
MSO;19080716;4.0
MSO;19080717;5.0
MSO;19080718;5.0
MSO;19080719;6.0
MSO;19080720;6.5
MSO;19080721;6.0
MSO;19080722;6.0
MSO;19080723;7.0
MSO;19080724;9.0
MSO;19080725;10.5
MSO;19080726;11.0
MSO;19080727;12.0
MSO;19080728;10.0
MSO;19080729;8.0
MSO;19080730;8.0
MSO;19080731;10.5
MSO;19080801;7.0
MSO;19080802;6.0
MSO;19080803;5.0
MSO;19080804;8.0
MSO;19080805;7.5
MSO;19080806;6.5
MSO;19080807;6.0
MSO;19080808;7.5
MSO;19080809;7.5
MSO;19080810;7.0
MSO;19080811;7.5
MSO;19080812;3.5
MSO;19080813;2.5
MSO;19080814;3.5
MSO;19080815;5.0
MSO;19080816;4.5
MSO;19080817;3.5
MSO;19080818;4.5
MSO;19080819;7.5
MSO;19080820;10.0
MSO;19080821;11.5
MSO;19080822;8.5
MSO;19080823;7.0
MSO;19080824;6.5
MSO;19080825;6.0
MSO;19080826;6.5
MSO;19080827;5.0
MSO;19080828;8.5
MSO;19080829;6.5
MSO;19080830;4.5
MSO;19080831;4.0
MSO;19080901;5.0
MSO;19080902;2.0
MSO;19080903;2.5
MSO;19080904;6.0
MSO;19080905;2.0
MSO;19080906;1.5
MSO;19080907;5.5
MSO;19080908;8.5
MSO;19080909;9.0
MSO;19080910;4.0
MSO;19080911;2.0
MSO;19080912;0.0
MSO;19080913;-1.0
MSO;19080914;-0.5
MSO;19080915;4.0
MSO;19080916;5.5
MSO;19080917;4.0
MSO;19080918;6.0
MSO;19080919;8.5
MSO;19080920;8.0
MSO;19080921;7.5
MSO;19080922;7.5
MSO;19080923;7.0
MSO;19080924;3.5
MSO;19080925;3.0
MSO;19080926;5.5
MSO;19080927;5.5
MSO;19080928;7.5
