 

stn;time;rs1000y0
SGD;1973;0
SGD;1974;0
SGD;1975;0
SGD;1976;0
SGD;1977;0
SGD;1978;0
SGD;1979;1
SGD;1980;0
SGD;1981;0
SGD;1982;0
SGD;1983;0
SGD;1984;0
SGD;1985;0
SGD;1986;0
SGD;1987;0
SGD;1988;0
SGD;1989;0
SGD;1990;1
SGD;1991;0
SGD;1992;0
SGD;1993;0
SGD;1994;0
SGD;1995;0
SGD;1996;0
SGD;1997;0
SGD;1998;0
SGD;1999;0
SGD;2000;0
SGD;2001;0
SGD;2002;0
SGD;2003;0
SGD;2004;0
SGD;2005;0
SGD;2006;0
SGD;2007;0
SGD;2008;0
SGD;2009;0
SGD;2010;0
SGD;2011;0
SGD;2012;0
SGD;2013;0
SGD;2014;0
SGD;2015;0
SGD;2016;0
SGD;2017;0
SGD;2018;0
SGD;2019;0
SGD;2020;0
