 

stn;time;rsd700y0
AST;1961;0
AST;1962;1
AST;1963;0
AST;1964;0
AST;1965;0
AST;1966;0
AST;1967;0
AST;1968;1
AST;1969;0
AST;1970;0
AST;1971;1
AST;1972;0
AST;1973;0
AST;1974;0
AST;1975;0
AST;1976;0
AST;1977;1
AST;1978;0
AST;1979;1
AST;1980;0
AST;1981;0
AST;1982;0
AST;1983;0
AST;1984;0
AST;1985;0
AST;1986;0
AST;1987;1
AST;1988;0
AST;1989;0
AST;1990;0
AST;1991;1
AST;1992;0
AST;1993;0
AST;1994;1
AST;1995;0
AST;1996;0
AST;1997;0
AST;1998;0
AST;1999;0
AST;2000;1
AST;2001;0
AST;2002;0
AST;2003;0
AST;2004;0
AST;2005;0
AST;2006;0
AST;2007;0
AST;2008;0
AST;2009;1
AST;2010;0
AST;2011;0
AST;2012;0
AST;2013;0
AST;2014;0
AST;2015;0
AST;2016;0
AST;2017;0
AST;2018;2
AST;2019;0
AST;2020;0
