 

stn;time;rzz150mx
FAH;198101;1.2
FAH;198102;1.0
FAH;198103;1.6
FAH;198104;7.8
FAH;198105;14.8
FAH;198106;3.0
FAH;198107;2.8
FAH;198108;4.2
FAH;198109;9.6
FAH;198110;5.3
FAH;198111;1.5
FAH;198112;2.0
FAH;198201;1.6
FAH;198202;0.9
FAH;198203;1.2
FAH;198204;1.6
FAH;198205;1.2
FAH;198206;4.4
FAH;198207;7.1
FAH;198208;8.3
FAH;198209;3.3
FAH;198210;2.2
FAH;198211;1.5
FAH;198212;2.4
FAH;198301;1.3
FAH;198302;1.0
FAH;198303;1.3
FAH;198304;1.1
FAH;198305;1.7
FAH;198306;4.4
FAH;198307;3.6
FAH;198308;4.8
FAH;198309;5.2
FAH;198310;2.0
FAH;198311;1.6
FAH;198312;1.5
FAH;198401;2.5
FAH;198402;1.4
FAH;198403;1.1
FAH;198404;2.0
FAH;198405;2.6
FAH;198406;5.4
FAH;198407;5.1
FAH;198408;1.6
FAH;198409;3.5
FAH;198410;1.5
FAH;198411;1.3
FAH;198412;0.7
FAH;198501;0.7
FAH;198502;0.5
FAH;198503;0.7
FAH;198504;2.1
FAH;198505;7.7
FAH;198506;4.4
FAH;198507;4.3
FAH;198508;3.7
FAH;198509;17.4
FAH;198510;0.7
FAH;198511;3.2
FAH;198512;1.4
FAH;198601;2.6
FAH;198602;1.8
FAH;198603;1.8
FAH;198604;3.2
FAH;198605;3.3
FAH;198606;8.3
FAH;198607;2.6
FAH;198608;14.5
FAH;198609;2.8
FAH;198610;5.5
FAH;198611;1.2
FAH;198612;1.2
FAH;198701;2.0
FAH;198702;3.3
FAH;198703;1.1
FAH;198704;1.5
FAH;198705;2.5
FAH;198706;5.5
FAH;198707;7.5
FAH;198708;3.4
FAH;198709;9.9
FAH;198710;1.6
FAH;198711;1.2
FAH;198712;1.7
FAH;198801;2.9
FAH;198802;2.1
FAH;198803;2.7
FAH;198804;2.0
FAH;198805;7.0
FAH;198806;7.1
FAH;198807;4.0
FAH;198808;11.5
FAH;198809;2.4
FAH;198810;3.2
FAH;198811;1.5
FAH;198812;2.6
FAH;198901;1.3
FAH;198902;1.1
FAH;198903;1.2
FAH;198904;1.0
FAH;198905;2.4
FAH;198906;4.3
FAH;198907;13.7
FAH;198908;12.3
FAH;198909;6.4
FAH;198910;2.4
FAH;198911;2.3
FAH;198912;4.4
FAH;199001;1.4
FAH;199002;2.8
FAH;199003;2.1
FAH;199004;2.8
FAH;199005;7.2
FAH;199006;7.4
FAH;199007;2.8
FAH;199008;4.0
FAH;199009;7.8
FAH;199010;5.8
FAH;199011;1.9
FAH;199012;1.5
FAH;199101;1.1
FAH;199102;0.7
FAH;199103;1.1
FAH;199104;2.1
FAH;199105;1.5
FAH;199106;3.6
FAH;199107;8.3
FAH;199108;1.0
FAH;199109;2.8
FAH;199110;1.6
FAH;199111;3.9
FAH;199112;1.4
FAH;199201;0.6
FAH;199202;1.0
FAH;199203;2.0
FAH;199204;2.2
FAH;199205;3.1
FAH;199206;6.6
FAH;199207;4.5
FAH;199208;7.3
FAH;199209;6.7
FAH;199210;1.4
FAH;199211;2.0
FAH;199212;2.5
FAH;199301;2.1
FAH;199302;1.6
FAH;199303;1.2
FAH;199304;1.8
FAH;199305;4.0
FAH;199306;6.9
FAH;199307;5.5
FAH;199308;7.8
FAH;199309;4.9
FAH;199310;1.6
FAH;199311;2.0
FAH;199312;3.1
FAH;199401;2.6
FAH;199402;2.3
FAH;199403;1.8
FAH;199404;1.4
FAH;199405;6.7
FAH;199406;1.8
FAH;199407;11.1
FAH;199408;8.1
FAH;199409;7.4
FAH;199410;7.1
FAH;199411;1.8
FAH;199412;1.2
FAH;199501;2.4
FAH;199502;2.6
FAH;199503;1.7
FAH;199504;4.6
FAH;199505;3.0
FAH;199506;7.9
FAH;199507;3.0
FAH;199508;5.6
FAH;199509;2.0
FAH;199510;3.2
FAH;199511;2.4
FAH;199512;1.3
FAH;199601;0.5
FAH;199602;2.0
FAH;199603;1.6
FAH;199604;3.8
FAH;199605;8.0
FAH;199606;5.0
FAH;199607;3.9
FAH;199608;6.7
FAH;199609;1.1
