 

stn;time;rhs150m0
GTT;187608;128.7
GTT;187609;145.8
GTT;187610;29.9
GTT;187611;198.8
GTT;187612;57.9
GTT;187701;144.4
GTT;187702;270.4
GTT;187703;240.0
GTT;187704;181.2
GTT;187705;186.3
GTT;187706;120.4
GTT;187707;240.5
GTT;187708;152.7
GTT;187709;60.4
GTT;187710;99.8
GTT;187711;192.7
GTT;187712;183.7
GTT;187801;180.2
GTT;187802;30.9
GTT;187803;191.5
GTT;187804;214.9
GTT;187805;160.8
GTT;187806;205.0
GTT;187807;221.3
GTT;187808;193.7
GTT;187809;146.4
GTT;187810;220.2
GTT;187811;247.6
GTT;187812;193.3
GTT;187901;114.2
GTT;187902;137.5
GTT;187903;22.9
GTT;187904;273.5
GTT;187905;221.0
GTT;187906;151.8
GTT;187907;177.1
GTT;187908;156.9
GTT;187909;169.5
GTT;187910;98.9
GTT;187911;303.1
GTT;187912;46.9
GTT;188001;60.7
GTT;188002;58.0
GTT;188003;48.5
GTT;188004;130.1
GTT;188005;65.4
GTT;188006;164.4
GTT;188007;139.9
GTT;188008;135.7
GTT;188009;110.8
GTT;188010;256.8
GTT;188011;83.8
GTT;188012;147.2
GTT;188101;71.9
GTT;188102;104.2
GTT;188103;116.9
GTT;188104;141.6
GTT;188105;106.2
GTT;188106;166.4
GTT;188107;111.5
GTT;188108;273.6
GTT;188109;240.6
GTT;188110;132.1
GTT;188111;50.2
GTT;188112;79.3
GTT;188201;24.5
GTT;188202;36.3
GTT;188203;91.2
GTT;188204;121.4
GTT;188205;131.8
GTT;188206;239.2
GTT;188207;164.3
GTT;188208;149.2
GTT;188209;462.8
GTT;188210;265.8
GTT;188211;170.0
GTT;188212;266.7
GTT;188301;102.0
GTT;188302;43.0
GTT;188303;95.0
GTT;188304;66.7
GTT;188305;171.5
GTT;188306;137.0
GTT;188307;157.3
GTT;188308;99.0
GTT;188309;150.6
GTT;188310;142.5
GTT;188311;118.6
GTT;188312;234.0
GTT;188401;102.3
GTT;188402;42.8
GTT;188403;36.6
GTT;188404;103.8
GTT;188405;126.8
GTT;188406;200.4
GTT;188407;136.7
GTT;188408;168.4
GTT;188409;130.4
GTT;188410;84.6
GTT;188411;40.4
