 

stn;time;rzz150mx
URBUE;201801;15.1
URBUE;201802;0.8
URBUE;201803;2.3
URBUE;201804;1.5
URBUE;201805;10.2
URBUE;201806;3.2
URBUE;201807;7.4
URBUE;201808;6.3
URBUE;201809;2.3
URBUE;201810;2.3
URBUE;201811;0.3
URBUE;201812;3.0
URBUE;201901;6.0
URBUE;201902;1.7
URBUE;201903;2.1
URBUE;201904;4.6
URBUE;201905;1.7
URBUE;201906;12.9
URBUE;201907;6.3
URBUE;201908;7.4
URBUE;201909;4.6
URBUE;201910;2.9
URBUE;201911;1.7
URBUE;201912;1.2
URBUE;202001;1.3
URBUE;202002;1.5
URBUE;202003;0.8
URBUE;202004;1.7
URBUE;202005;5.0
URBUE;202006;4.5
URBUE;202007;8.9
URBUE;202008;13.5
URBUE;202009;1.6
URBUE;202010;4.7
URBUE;202011;0.7
URBUE;202012;1.1
URBUE;202101;1.3
URBUE;202102;1.4
