 

stn;time;rs1000y0
AAR;1900;0
AAR;1901;0
AAR;1902;0
AAR;1903;0
AAR;1904;0
AAR;1905;0
AAR;1906;0
AAR;1907;0
AAR;1908;0
AAR;1909;0
AAR;1910;0
AAR;1911;0
AAR;1912;0
AAR;1913;0
AAR;1914;0
AAR;1915;0
AAR;1916;0
AAR;1917;0
AAR;1918;0
AAR;1919;0
AAR;1920;0
AAR;1921;0
AAR;1922;0
AAR;1923;0
AAR;1924;0
AAR;1925;0
AAR;1926;0
AAR;1927;0
AAR;1928;0
AAR;1929;0
AAR;1930;0
AAR;1931;0
AAR;1932;0
AAR;1933;0
AAR;1934;0
AAR;1935;0
AAR;1936;0
AAR;1937;0
AAR;1938;0
AAR;1939;0
AAR;1940;0
AAR;1941;0
AAR;1942;0
AAR;1943;0
AAR;1944;0
AAR;1945;0
AAR;1946;0
AAR;1947;0
AAR;1948;0
AAR;1949;0
AAR;1950;0
AAR;1951;0
AAR;1952;0
AAR;1953;0
AAR;1954;0
AAR;1955;0
AAR;1956;0
AAR;1957;0
AAR;1958;0
AAR;1959;0
AAR;1960;0
AAR;1961;0
AAR;1962;0
AAR;1963;0
AAR;1964;0
AAR;1965;0
AAR;1966;0
AAR;1967;0
AAR;1968;0
AAR;1969;0
AAR;1970;0
AAR;1971;0
AAR;1972;0
AAR;1973;0
AAR;1974;0
AAR;1975;0
AAR;1976;0
AAR;1977;0
AAR;1978;0
AAR;1979;0
AAR;1980;0
AAR;1981;0
AAR;1982;0
AAR;1983;0
AAR;1984;0
