 

stn;time;tre200y0
TAE;1971;7.4
TAE;1972;7.1
TAE;1973;7.3
TAE;1974;8.2
TAE;1975;7.8
TAE;1976;7.7
TAE;1977;8.2
TAE;1978;7.1
TAE;1979;7.8
TAE;1980;7.3
TAE;1981;8.0
TAE;1982;8.5
TAE;1983;8.8
TAE;1984;7.7
TAE;1985;7.5
TAE;1986;7.7
TAE;1987;7.6
TAE;1988;8.9
TAE;1989;8.8
TAE;1990;9.1
TAE;1991;8.0
TAE;1992;8.9
TAE;1993;8.5
TAE;1994;9.9
TAE;1995;8.7
TAE;1996;7.5
TAE;1997;8.7
TAE;1998;8.8
TAE;1999;8.7
TAE;2000;9.6
TAE;2001;8.9
TAE;2002;9.4
TAE;2003;9.1
TAE;2004;8.8
TAE;2005;8.7
TAE;2006;9.2
TAE;2007;9.4
TAE;2008;9.0
TAE;2009;9.3
TAE;2010;8.3
TAE;2011;9.6
TAE;2012;9.1
TAE;2013;8.5
TAE;2014;10.0
TAE;2015;9.8
TAE;2016;9.3
TAE;2017;9.6
TAE;2018;10.5
TAE;2019;9.9
TAE;2020;10.2
