 

stn;time;fu3010m1
DLFRB;201604;59.0
DLFRB;201605;64.4
DLFRB;201606;79.2
DLFRB;201607;59.0
DLFRB;201608;51.1
DLFRB;201609;43.9
DLFRB;201610;45.0
DLFRB;201611;63.7
DLFRB;201612;52.9
DLFRB;201701;72.7
DLFRB;201702;76.7
DLFRB;201703;66.6
DLFRB;201704;47.2
DLFRB;201705;58.3
DLFRB;201706;64.8
DLFRB;201707;80.3
DLFRB;201708;64.4
DLFRB;201709;64.4
DLFRB;201710;63.7
DLFRB;201711;73.4
DLFRB;201712;87.5
DLFRB;201801;76.0
DLFRB;201802;51.5
DLFRB;201803;58.3
DLFRB;201804;67.0
DLFRB;201805;54.4
DLFRB;201806;45.7
DLFRB;201807;54.0
DLFRB;201808;86.4
DLFRB;201809;82.8
DLFRB;201810;69.5
DLFRB;201811;39.6
DLFRB;201812;73.4
DLFRB;201901;72.4
DLFRB;201902;89.3
DLFRB;201903;87.5
DLFRB;201904;89.6
DLFRB;201905;88.9
DLFRB;201906;75.2
DLFRB;201907;78.1
DLFRB;201908;55.4
DLFRB;201909;68.4
DLFRB;201910;83.5
DLFRB;201911;64.1
DLFRB;201912;61.6
DLFRB;202001;80.6
DLFRB;202002;82.8
DLFRB;202003;89.3
DLFRB;202004;64.1
DLFRB;202005;51.1
DLFRB;202006;59.4
DLFRB;202007;50.0
DLFRB;202008;63.4
DLFRB;202009;56.2
DLFRB;202010;73.8
DLFRB;202011;58.7
DLFRB;202012;75.2
DLFRB;202101;66.6
DLFRB;202102;56.2
DLFRB;202103;75.6
