 

stn;time;rre150yx
SHA;1900;29.0
SHA;1901;29.8
SHA;1902;43.0
SHA;1903;43.8
SHA;1904;47.6
SHA;1905;53.6
SHA;1906;66.3
SHA;1907;37.6
SHA;1908;46.0
SHA;1909;29.9
SHA;1910;37.0
SHA;1911;21.4
SHA;1912;39.0
SHA;1913;28.5
SHA;1914;28.3
SHA;1915;52.2
SHA;1916;40.7
SHA;1917;70.7
SHA;1918;34.0
SHA;1919;59.3
SHA;1920;47.5
SHA;1921;66.4
SHA;1922;41.4
SHA;1923;38.9
SHA;1924;39.4
SHA;1925;48.1
SHA;1926;44.1
SHA;1927;43.3
SHA;1928;32.3
SHA;1929;34.8
SHA;1930;47.6
SHA;1931;37.8
SHA;1932;94.1
SHA;1933;33.1
SHA;1934;45.3
SHA;1935;40.1
SHA;1936;46.2
SHA;1937;52.1
SHA;1938;39.5
SHA;1939;36.2
SHA;1940;42.8
SHA;1941;29.9
SHA;1942;34.4
SHA;1943;29.0
SHA;1944;48.0
SHA;1945;57.1
SHA;1946;39.1
SHA;1947;27.6
SHA;1948;22.5
SHA;1949;22.8
SHA;1950;47.0
SHA;1951;29.0
SHA;1952;27.6
SHA;1953;74.2
SHA;1954;42.5
SHA;1955;34.0
SHA;1956;40.0
SHA;1957;39.0
SHA;1958;41.5
SHA;1959;48.4
SHA;1960;48.0
SHA;1961;23.0
SHA;1962;33.5
SHA;1963;59.5
SHA;1964;38.2
SHA;1965;42.2
SHA;1966;36.0
SHA;1967;35.1
SHA;1968;60.8
SHA;1969;41.2
SHA;1970;27.6
SHA;1971;33.0
SHA;1972;75.1
SHA;1973;58.0
SHA;1974;40.1
SHA;1975;63.2
SHA;1976;32.3
SHA;1977;43.5
SHA;1978;75.2
SHA;1979;35.6
SHA;1980;59.4
SHA;1981;32.8
SHA;1982;40.8
SHA;1983;45.9
SHA;1984;86.5
SHA;1985;27.7
SHA;1986;38.5
SHA;1987;42.2
SHA;1988;29.8
SHA;1989;32.8
SHA;1990;32.7
SHA;1991;32.8
SHA;1992;85.3
SHA;1993;40.0
SHA;1994;96.8
SHA;1995;47.6
SHA;1996;51.2
SHA;1997;35.0
SHA;1998;24.2
SHA;1999;35.4
SHA;2000;54.9
SHA;2001;40.6
SHA;2002;36.6
SHA;2003;33.5
SHA;2004;46.2
SHA;2005;25.9
SHA;2006;48.5
SHA;2007;56.3
SHA;2008;54.0
SHA;2009;68.3
SHA;2010;38.3
SHA;2011;37.1
SHA;2012;46.4
SHA;2013;53.3
SHA;2014;33.6
SHA;2015;61.4
SHA;2016;51.0
SHA;2017;34.9
SHA;2018;43.4
SHA;2019;42.6
SHA;2020;45.1
