 

stn;time;rs1000m0
AGFAW;200008;0
AGFAW;200009;0
AGFAW;200010;0
AGFAW;200011;0
AGFAW;200012;0
AGFAW;200101;0
AGFAW;200102;0
AGFAW;200103;0
AGFAW;200104;0
AGFAW;200105;0
AGFAW;200106;0
AGFAW;200107;0
AGFAW;200108;0
AGFAW;200109;0
AGFAW;200110;0
AGFAW;200111;0
AGFAW;200112;0
AGFAW;200201;0
AGFAW;200202;0
AGFAW;200203;0
AGFAW;200204;0
AGFAW;200205;0
AGFAW;200206;0
AGFAW;200207;0
AGFAW;200208;0
AGFAW;200209;0
AGFAW;200210;0
AGFAW;200211;0
AGFAW;200212;0
AGFAW;200301;0
AGFAW;200302;0
AGFAW;200303;0
AGFAW;200304;0
AGFAW;200305;0
AGFAW;200306;0
AGFAW;200307;0
AGFAW;200308;0
AGFAW;200309;0
AGFAW;200310;0
AGFAW;200311;0
AGFAW;200312;0
AGFAW;200401;0
AGFAW;200402;0
AGFAW;200403;0
AGFAW;200404;0
AGFAW;200405;0
AGFAW;200406;0
AGFAW;200407;0
AGFAW;200408;0
AGFAW;200409;0
AGFAW;200410;0
AGFAW;200411;0
AGFAW;200412;0
AGFAW;200501;0
AGFAW;200502;0
AGFAW;200503;0
AGFAW;200504;0
AGFAW;200505;0
AGFAW;200506;0
AGFAW;200507;0
AGFAW;200508;0
AGFAW;200509;0
AGFAW;200510;0
AGFAW;200511;0
AGFAW;200512;0
AGFAW;200601;0
AGFAW;200602;0
AGFAW;200603;0
AGFAW;200604;0
AGFAW;200605;0
AGFAW;200606;0
AGFAW;200607;0
AGFAW;200608;0
AGFAW;200609;0
AGFAW;200610;0
AGFAW;200611;0
AGFAW;200612;0
AGFAW;200701;0
AGFAW;200702;0
AGFAW;200703;0
AGFAW;200704;0
AGFAW;200705;0
AGFAW;200706;0
AGFAW;200707;0
AGFAW;200708;1
AGFAW;200709;0
AGFAW;200710;0
AGFAW;200711;0
AGFAW;200712;0
AGFAW;200801;0
AGFAW;200802;0
AGFAW;200803;0
AGFAW;200804;0
AGFAW;200805;0
AGFAW;200806;0
AGFAW;200807;0
AGFAW;200808;0
AGFAW;200809;0
AGFAW;200810;0
AGFAW;200811;0
AGFAW;200812;0
AGFAW;200901;0
AGFAW;200902;0
AGFAW;200903;0
AGFAW;200904;0
AGFAW;200905;0
AGFAW;200906;0
