 

stn;time;fklnd3m0
IYDEU;200906;0
IYDEU;200907;0
IYDEU;200908;0
IYDEU;200909;0
IYDEU;200910;0
IYDEU;200911;0
IYDEU;200912;0
IYDEU;201001;0
IYDEU;201002;0
IYDEU;201003;0
IYDEU;201004;0
IYDEU;201005;0
IYDEU;201006;0
IYDEU;201007;0
IYDEU;201008;0
IYDEU;201009;0
IYDEU;201010;0
IYDEU;201011;0
IYDEU;201012;0
IYDEU;201101;0
IYDEU;201102;0
IYDEU;201103;0
IYDEU;201104;0
IYDEU;201105;0
IYDEU;201106;0
IYDEU;201107;0
IYDEU;201108;0
IYDEU;201109;0
IYDEU;201110;0
IYDEU;201111;0
IYDEU;201112;0
IYDEU;201201;0
IYDEU;201202;0
IYDEU;201203;0
IYDEU;201204;0
IYDEU;201205;0
IYDEU;201206;0
IYDEU;201207;0
IYDEU;201208;0
IYDEU;201209;0
IYDEU;201210;0
IYDEU;201211;0
IYDEU;201212;0
IYDEU;201301;0
IYDEU;201302;0
IYDEU;201303;0
IYDEU;201304;0
IYDEU;201305;0
IYDEU;201306;0
IYDEU;201307;0
IYDEU;201308;0
IYDEU;201309;0
IYDEU;201310;0
IYDEU;201311;0
IYDEU;201312;0
IYDEU;201401;0
IYDEU;201402;0
IYDEU;201403;0
IYDEU;201404;0
IYDEU;201405;0
IYDEU;201406;0
IYDEU;201407;0
IYDEU;201408;0
IYDEU;201409;0
IYDEU;201410;0
IYDEU;201411;0
IYDEU;201412;0
IYDEU;201501;0
IYDEU;201502;0
IYDEU;201503;0
IYDEU;201504;0
IYDEU;201505;0
IYDEU;201506;0
IYDEU;201507;0
IYDEU;201508;0
IYDEU;201509;0
IYDEU;201510;0
IYDEU;201511;0
IYDEU;201512;0
IYDEU;201601;0
IYDEU;201602;0
IYDEU;201603;0
IYDEU;201604;0
IYDEU;201605;0
IYDEU;201606;0
IYDEU;201607;0
IYDEU;201608;0
IYDEU;201609;0
IYDEU;201610;0
IYDEU;201611;0
