 

stn;time;rre150y0
ZWE;1901;1273.8
ZWE;1902;1257.4
ZWE;1903;1113.5
ZWE;1904;1099.7
ZWE;1905;1398.4
ZWE;1906;959.6
ZWE;1907;1124.2
ZWE;1908;1031.3
ZWE;1909;1249.2
ZWE;1910;1643.0
ZWE;1911;1024.6
ZWE;1912;1432.5
ZWE;1913;1131.4
ZWE;1914;1459.6
ZWE;1915;1401.8
ZWE;1916;1493.8
ZWE;1917;1063.1
ZWE;1918;1357.3
ZWE;1919;1375.4
ZWE;1920;907.3
ZWE;1921;816.9
ZWE;1922;1856.2
ZWE;1923;1383.4
ZWE;1924;1145.8
ZWE;1925;1260.6
ZWE;1926;1233.3
ZWE;1927;1459.3
ZWE;1928;1261.7
ZWE;1929;1135.9
ZWE;1930;1718.1
ZWE;1931;1433.4
ZWE;1932;1095.5
ZWE;1933;1208.6
ZWE;1934;1222.9
ZWE;1935;1689.3
ZWE;1936;1549.8
ZWE;1937;1426.2
ZWE;1938;1213.2
ZWE;1939;1520.7
ZWE;1940;1589.4
ZWE;1941;1154.7
ZWE;1942;1096.9
ZWE;1943;1132.4
ZWE;1944;1578.0
ZWE;1945;1330.9
ZWE;1946;1310.6
ZWE;1947;1225.3
ZWE;1948;1314.3
ZWE;1949;991.7
ZWE;1950;1453.5
ZWE;1951;1325.5
ZWE;1952;1764.6
ZWE;1953;887.2
ZWE;1954;1494.0
ZWE;1955;1494.8
ZWE;1956;1226.9
ZWE;1957;1150.8
ZWE;1958;1515.9
ZWE;1959;1169.4
ZWE;1960;1397.6
ZWE;1961;1184.4
ZWE;1962;1222.6
ZWE;1963;1325.9
ZWE;1964;1030.7
ZWE;1965;1663.6
ZWE;1966;1220.6
ZWE;1967;1112.6
ZWE;1968;1425.6
ZWE;1969;1154.9
ZWE;1970;1437.9
ZWE;1971;1091.9
ZWE;1972;1109.6
ZWE;1973;1181.4
ZWE;1974;1517.9
ZWE;1975;1157.5
ZWE;1976;990.9
ZWE;1977;1477.3
ZWE;1978;1393.3
ZWE;1979;1639.2
ZWE;1980;1453.5
ZWE;1981;1757.9
ZWE;1982;1359.8
ZWE;1983;1270.1
ZWE;1984;1422.4
ZWE;1985;1400.0
ZWE;1986;1604.2
ZWE;1987;1367.8
ZWE;1988;1502.6
ZWE;1989;1064.0
ZWE;1990;1471.9
ZWE;1991;1187.4
ZWE;1992;1459.0
ZWE;1993;1457.3
ZWE;1994;1493.0
ZWE;1995;1588.2
ZWE;1996;1246.5
ZWE;1997;1406.5
ZWE;1998;1269.6
ZWE;1999;1858.9
ZWE;2000;1181.1
ZWE;2001;1361.9
ZWE;2002;1457.6
ZWE;2003;1035.5
ZWE;2004;1124.9
ZWE;2005;1104.0
ZWE;2006;1346.9
ZWE;2007;1501.0
ZWE;2008;1058.6
ZWE;2009;1087.0
ZWE;2010;1110.8
ZWE;2011;1104.0
ZWE;2012;1279.5
ZWE;2013;1199.2
ZWE;2014;1253.4
ZWE;2015;1105.1
ZWE;2016;1318.1
ZWE;2017;1159.8
ZWE;2018;1176.4
ZWE;2019;1175.2
ZWE;2020;959.6
